Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
1,1,Rattata,Charmander,Bulbasaur,,,,127,56,0,69.4
1,1,Bulbasaur,Squirtle,Slakoth,,,,129,57,0,69.4
1,1,Charmander,Totodile,Bulbasaur,,,,138,61,0,69.3
1,1,Mudkip,Bulbasaur,Slakoth,,,,140,62,0,69.3
1,1,Bulbasaur,Torchic,Slakoth,,,,142,63,0,69.3
1,1,Chikorita,Charmander,Treecko,,,,135,60,0,69.2
1,1,Charmander,Squirtle,Slakoth,,,,155,69,0,69.2
1,1,Torchic,Bulbasaur,Squirtle,,,,148,66,0,69.2
1,1,Charmander,Totodile,Slakoth,,,,132,59,0,69.1
1,1,Charmander,Treecko,Torchic,,,,134,60,0,69.1
1,1,Bulbasaur,Torchic,Slakoth,,,,145,65,0,69.0
1,1,Charmander,Treecko,Slakoth,,,,145,65,0,69.0
1,1,Treecko,Torchic,Squirtle,,,,136,61,0,69.0
1,1,Torchic,Totodile,Bulbasaur,,,,140,63,0,69.0
1,1,Mudkip,Torchic,Slakoth,,,,140,63,0,69.0
1,1,Torchic,Treecko,Slakoth,,,,140,63,0,69.0
1,1,Torchic,Rattata,Bulbasaur,,,,131,59,0,68.9
1,1,Charmander,Squirtle,Bulbasaur,,,,133,60,0,68.9
1,1,Charmander,Porygon,Slakoth,,,,144,65,0,68.9
1,1,Porygon,Torchic,Slakoth,,,,126,57,0,68.9
1,1,Squirtle,Bulbasaur,Slakoth,,,,137,62,0,68.8
1,1,Chikorita,Charmander,Slakoth,,,,139,63,0,68.8
1,1,Torchic,Squirtle,Bulbasaur,,,,141,64,0,68.8
1,1,Mudkip,Charmander,Slakoth,,,,134,61,0,68.7
1,1,Rattata,Charmander,Slakoth,,,,147,67,0,68.7
1,1,Charmander,Cyndaquil,Slakoth,,,,142,65,0,68.6
1,1,Totodile,Bulbasaur,Slakoth,,,,131,60,0,68.6
1,1,Rattata,Charmander,Squirtle,,,,133,61,0,68.6
1,1,Charmander,Treecko,Slakoth,,,,146,67,0,68.5
1,1,Bulbasaur,Charmander,Totodile,,,,135,62,0,68.5
1,1,Bulbasaur,Charmander,Porygon,,,,135,62,0,68.5
1,1,Torchic,Charmander,Bulbasaur,,,,135,62,0,68.5
1,1,Squirtle,Charmander,Totodile,,,,137,63,0,68.5
1,1,Torchic,Treecko,Charmander,,,,137,63,0,68.5
1,1,Mudkip,Torchic,Bulbasaur,,,,139,64,0,68.5
1,1,Charmander,Squirtle,Slakoth,,,,139,64,0,68.5
1,1,Mudkip,Torchic,Slakoth,,,,152,70,0,68.5
1,1,Rattata,Charmander,Bulbasaur,,,,128,59,0,68.4
1,1,Torchic,Squirtle,Bulbasaur,,,,141,65,0,68.4
1,1,Charmander,Rattata,Totodile,,,,130,60,0,68.4
1,1,Charmander,Squirtle,Slakoth,,,,143,66,0,68.4
1,1,Charmander,Treecko,Slakoth,,,,145,67,0,68.4
1,1,Totodile,Charmander,Slakoth,,,,132,61,0,68.4
1,1,Treecko,Cyndaquil,Slakoth,,,,134,62,0,68.4
1,1,Charmander,Squirtle,Slakoth,,,,138,64,0,68.3
1,1,Torchic,Totodile,Slakoth,,,,138,64,0,68.3
1,1,Totodile,Torchic,Slakoth,,,,125,58,0,68.3
1,1,Torchic,Bulbasaur,Squirtle,,,,142,66,0,68.3
1,1,Cyndaquil,Squirtle,Bulbasaur,,,,142,66,0,68.3
1,1,Torchic,Charmander,Squirtle,,,,131,61,0,68.2
1,1,Cyndaquil,Totodile,Slakoth,,,,146,68,0,68.2
1,1,Charmander,Torchic,Bulbasaur,,,,133,62,0,68.2
1,1,Torchic,Bulbasaur,Slakoth,,,,133,62,0,68.2
1,1,Chikorita,Charmander,Slakoth,,,,148,69,0,68.2
1,1,Mudkip,Torchic,Totodile,,,,137,64,0,68.2
1,1,Torchic,Rattata,Bulbasaur,,,,137,64,0,68.2
1,1,Rattata,Charmander,Totodile,,,,137,64,0,68.2
1,1,Torchic,Totodile,Bulbasaur,,,,139,65,0,68.1
1,1,Totodile,Charmander,Rattata,,,,143,67,0,68.1
1,1,Totodile,Charmander,Squirtle,,,,143,67,0,68.1
1,1,Bulbasaur,Charmander,Slakoth,,,,130,61,0,68.1
1,1,Mudkip,Charmander,Squirtle,,,,149,70,0,68.0
1,1,Charmander,Totodile,Porygon,,,,136,64,0,68.0
1,1,Porygon,Charmander,Slakoth,,,,136,64,0,68.0
1,1,Charmander,Totodile,Bulbasaur,,,,136,64,0,68.0
1,1,Rattata,Charmander,Slakoth,,,,155,73,0,68.0
1,1,Charmander,Rattata,Slakoth,,,,140,66,0,68.0
1,1,Charmander,Rattata,Squirtle,,,,125,59,0,67.9
1,1,Torchic,Charmander,Slakoth,,,,144,68,0,67.9
1,1,Totodile,Torchic,Squirtle,,,,127,60,0,67.9
1,1,Charmander,Treecko,Torchic,,,,148,70,0,67.9
1,1,Mudkip,Bulbasaur,Slakoth,,,,148,70,0,67.9
1,1,Rattata,Torchic,Slakoth,,,,131,62,0,67.9
1,1,Totodile,Torchic,Squirtle,,,,133,63,0,67.9
1,1,Charmander,Treecko,Slakoth,,,,135,64,0,67.8
1,1,Charmander,Chikorita,Slakoth,,,,137,65,0,67.8
1,1,Charmander,Rattata,Squirtle,,,,139,66,0,67.8
1,1,Porygon,Bulbasaur,Slakoth,,,,139,66,0,67.8
1,1,Torchic,Slakoth,Bulbasaur,,,,139,66,0,67.8
1,1,Bulbasaur,Charmander,Treecko,,,,122,58,0,67.8
1,1,Charmander,Totodile,Slakoth,,,,143,68,0,67.8
1,1,Bulbasaur,Porygon,Slakoth,,,,124,59,0,67.8
1,1,Cyndaquil,Squirtle,Slakoth,,,,145,69,0,67.8
1,1,Squirtle,Charmander,Rattata,,,,126,60,0,67.7
1,1,Squirtle,Charmander,Treecko,,,,151,72,0,67.7
1,1,Totodile,Torchic,Chikorita,,,,130,62,0,67.7
1,1,Rattata,Charmander,Slakoth,,,,153,73,0,67.7
1,1,Totodile,Charmander,Chikorita,,,,134,64,0,67.7
1,1,Torchic,Chikorita,Slakoth,,,,136,65,0,67.7
1,1,Bulbasaur,Squirtle,Slakoth,,,,140,67,0,67.6
1,1,Charmander,Chikorita,Slakoth,,,,140,67,0,67.6
1,1,Mudkip,Charmander,Squirtle,,,,142,68,0,67.6
1,1,Torchic,Bulbasaur,Charmander,,,,144,69,0,67.6
1,1,Totodile,Torchic,Squirtle,,,,150,72,0,67.6
1,1,Squirtle,Charmander,Slakoth,,,,125,60,0,67.6
1,1,Torchic,Squirtle,Bulbasaur,,,,131,63,0,67.5
1,1,Treecko,Torchic,Slakoth,,,,133,64,0,67.5
1,1,Charmander,Treecko,Slakoth,,,,133,64,0,67.5
1,1,Torchic,Squirtle,Bulbasaur,,,,135,65,0,67.5
1,1,Charmander,Torchic,Bulbasaur,,,,137,66,0,67.5
1,1,Torchic,Totodile,Bulbasaur,,,,137,66,0,67.5
1,1,Totodile,Bulbasaur,Slakoth,,,,139,67,0,67.5
1,1,Bulbasaur,Squirtle,Slakoth,,,,139,67,0,67.5
1,1,Totodile,Torchic,Slakoth,,,,139,67,0,67.5
1,1,Charmander,Rattata,Squirtle,,,,141,68,0,67.5
1,1,Porygon,Torchic,Slakoth,,,,141,68,0,67.5
1,1,Torchic,Charmander,Totodile,,,,145,70,0,67.4
1,1,Totodile,Bulbasaur,Slakoth,,,,122,59,0,67.4
1,1,Torchic,Treecko,Charmander,,,,124,60,0,67.4
1,1,Charmander,Rattata,Bulbasaur,,,,130,63,0,67.4
1,1,Chikorita,Charmander,Squirtle,,,,132,64,0,67.3
1,1,Torchic,Charmander,Treecko,,,,132,64,0,67.3
1,1,Charmander,Treecko,Totodile,,,,134,65,0,67.3
1,1,Totodile,Charmander,Mudkip,,,,134,65,0,67.3
1,1,Torchic,Squirtle,Bulbasaur,,,,134,65,0,67.3
1,1,Cyndaquil,Treecko,Torchic,,,,136,66,0,67.3
1,1,Porygon,Torchic,Slakoth,,,,136,66,0,67.3
1,1,Totodile,Torchic,Slakoth,,,,138,67,0,67.3
1,1,Torchic,Squirtle,Slakoth,,,,138,67,0,67.3
1,1,Charmander,Totodile,Cyndaquil,,,,146,71,0,67.3
1,1,Bulbasaur,Cyndaquil,Slakoth,,,,127,62,0,67.2
1,1,Torchic,Mudkip,Bulbasaur,,,,127,62,0,67.2
1,1,Charmander,Squirtle,Bulbasaur,,,,131,64,0,67.2
1,1,Mudkip,Bulbasaur,Torchic,,,,131,64,0,67.2
1,1,Cyndaquil,Rattata,Slakoth,,,,133,65,0,67.2
1,1,Charmander,Squirtle,Slakoth,,,,135,66,0,67.2
1,1,Rattata,Charmander,Squirtle,,,,135,66,0,67.2
1,1,Charmander,Torchic,Slakoth,,,,139,68,0,67.1
1,1,Charmander,Rattata,Bulbasaur,,,,139,68,0,67.1
1,1,Torchic,Bulbasaur,Totodile,,,,141,69,0,67.1
1,1,Charmander,Treecko,Cyndaquil,,,,145,71,0,67.1
1,1,Totodile,Torchic,Chikorita,,,,120,59,0,67.0
1,1,Torchic,Slakoth,Bulbasaur,,,,120,59,0,67.0
1,1,Charmander,Totodile,Torchic,,,,124,61,0,67.0
1,1,Torchic,Rattata,Bulbasaur,,,,126,62,0,67.0
1,1,Mudkip,Charmander,Slakoth,,,,126,62,0,67.0
1,1,Mudkip,Charmander,Rattata,,,,126,62,0,67.0
1,1,Porygon,Totodile,Slakoth,,,,132,65,0,67.0
1,1,Torchic,Chikorita,Mudkip,,,,136,67,0,67.0
1,1,Charmander,Totodile,Bulbasaur,,,,138,68,0,67.0
1,1,Charmander,Torchic,Bulbasaur,,,,140,69,0,67.0
1,1,Charmander,Treecko,Totodile,,,,140,69,0,67.0
1,1,Charmander,Treecko,Rattata,,,,142,70,0,67.0
1,1,Bulbasaur,Charmander,Totodile,,,,144,71,0,67.0
1,1,Mudkip,Torchic,Bulbasaur,,,,144,71,0,67.0
1,1,Charmander,Rattata,Torchic,,,,129,64,0,66.8
1,1,Torchic,Bulbasaur,Mudkip,,,,129,64,0,66.8
1,1,Charmander,Bulbasaur,Slakoth,,,,131,65,0,66.8
1,1,Mudkip,Charmander,Treecko,,,,131,65,0,66.8
1,1,Torchic,Bulbasaur,Rattata,,,,133,66,0,66.8
1,1,Charmander,Rattata,Bulbasaur,,,,135,67,0,66.8
1,1,Torchic,Bulbasaur,Slakoth,,,,139,69,0,66.8
1,1,Charmander,Rattata,Totodile,,,,143,71,0,66.8
1,1,Bulbasaur,Totodile,Torchic,,,,122,61,0,66.7
1,1,Rattata,Charmander,Bulbasaur,,,,136,68,0,66.7
1,1,Mudkip,Torchic,Bulbasaur,,,,128,64,0,66.7
1,1,Bulbasaur,Porygon,Slakoth,,,,128,64,0,66.7
1,1,Totodile,Torchic,Slakoth,,,,132,66,0,66.7
1,1,Totodile,Torchic,Bulbasaur,,,,130,65,0,66.7
1,1,Cyndaquil,Totodile,Bulbasaur,,,,140,70,0,66.7
1,1,Bulbasaur,Charmander,Mudkip,,,,144,72,0,66.7
1,1,Totodile,Charmander,Squirtle,,,,132,66,0,66.7
1,1,Mudkip,Torchic,Bulbasaur,,,,138,69,0,66.7
1,1,Mudkip,Charmander,Rattata,,,,134,67,0,66.7
1,1,Charmander,Slakoth,Bulbasaur,,,,141,71,0,66.5
1,1,Mudkip,Charmander,Slakoth,,,,141,71,0,66.5
1,1,Charmander,Treecko,Torchic,,,,139,70,0,66.5
1,1,Totodile,Charmander,Mudkip,,,,137,69,0,66.5
1,1,Torchic,Squirtle,Bulbasaur,,,,135,68,0,66.5
1,1,Torchic,Bulbasaur,Cyndaquil,,,,133,67,0,66.5
1,1,Bulbasaur,Squirtle,Slakoth,,,,133,67,0,66.5
1,1,Charmander,Rattata,Torchic,,,,131,66,0,66.5
1,1,Charmander,Totodile,Bulbasaur,,,,129,65,0,66.5
1,1,Torchic,Charmander,Bulbasaur,,,,127,64,0,66.5
1,1,Totodile,Charmander,Bulbasaur,,,,127,64,0,66.5
1,1,Charmander,Squirtle,Slakoth,,,,125,63,0,66.5
1,1,Mudkip,Bulbasaur,Slakoth,,,,125,63,0,66.5
1,1,Charmander,Rattata,Treecko,,,,123,62,0,66.5
1,1,Charmander,Totodile,Slakoth,,,,146,74,0,66.4
1,1,Charmander,Rattata,Torchic,,,,144,73,0,66.4
1,1,Torchic,Charmander,Bulbasaur,,,,140,71,0,66.4
1,1,Mudkip,Torchic,Slakoth,,,,138,70,0,66.3
1,1,Totodile,Torchic,Slakoth,,,,138,70,0,66.3
1,1,Rattata,Charmander,Treecko,,,,132,67,0,66.3
1,1,Bulbasaur,Totodile,Slakoth,,,,132,67,0,66.3
1,1,Bulbasaur,Squirtle,Slakoth,,,,130,66,0,66.3
1,1,Bulbasaur,Squirtle,Slakoth,,,,130,66,0,66.3
1,1,Torchic,Mudkip,Bulbasaur,,,,130,66,0,66.3
1,1,Bulbasaur,Rattata,Slakoth,,,,130,66,0,66.3
1,1,Charmander,Rattata,Totodile,,,,128,65,0,66.3
1,1,Torchic,Bulbasaur,Slakoth,,,,126,64,0,66.3
1,1,Torchic,Totodile,Bulbasaur,,,,124,63,0,66.3
1,1,Charmander,Rattata,Totodile,,,,122,62,0,66.3
1,1,Totodile,Charmander,Squirtle,,,,120,61,0,66.3
1,1,Bulbasaur,Torchic,Slakoth,,,,147,75,0,66.2
1,1,Torchic,Totodile,Slakoth,,,,133,68,0,66.2
1,1,Rattata,Cyndaquil,Slakoth,,,,129,66,0,66.2
1,1,Bulbasaur,Torchic,Totodile,,,,129,66,0,66.2
1,1,Treecko,Charmander,Squirtle,,,,129,66,0,66.2
1,1,Treecko,Torchic,Slakoth,,,,125,64,0,66.1
1,1,Torchic,Squirtle,Slakoth,,,,123,63,0,66.1
1,1,Torchic,Bulbasaur,Totodile,,,,144,74,0,66.1
1,1,Mudkip,Torchic,Slakoth,,,,144,74,0,66.1
1,1,Chikorita,Torchic,Bulbasaur,,,,142,73,0,66.0
1,1,Bulbasaur,Cyndaquil,Slakoth,,,,140,72,0,66.0
1,1,Torchic,Squirtle,Bulbasaur,,,,138,71,0,66.0
1,1,Torchic,Charmander,Squirtle,,,,138,71,0,66.0
1,1,Mudkip,Bulbasaur,Slakoth,,,,136,70,0,66.0
1,1,Torchic,Rattata,Bulbasaur,,,,134,69,0,66.0
1,1,Chikorita,Torchic,Squirtle,,,,134,69,0,66.0
1,1,Treecko,Charmander,Totodile,,,,134,69,0,66.0
1,1,Torchic,Squirtle,Charmander,,,,132,68,0,66.0
1,1,Mudkip,Torchic,Slakoth,,,,130,67,0,66.0
1,1,Bulbasaur,Squirtle,Slakoth,,,,130,67,0,66.0
1,1,Rattata,Charmander,Bulbasaur,,,,128,66,0,66.0
1,1,Squirtle,Bulbasaur,Slakoth,,,,128,66,0,66.0
1,1,Chikorita,Charmander,Slakoth,,,,128,66,0,66.0
1,1,Cyndaquil,Treecko,Torchic,,,,126,65,0,66.0
1,1,Torchic,Totodile,Slakoth,,,,126,65,0,66.0
1,1,Torchic,Bulbasaur,Totodile,,,,124,64,0,66.0
1,1,Bulbasaur,Charmander,Treecko,,,,124,64,0,66.0
1,1,Torchic,Charmander,Squirtle,,,,124,64,0,66.0
1,1,Mudkip,Torchic,Bulbasaur,,,,143,74,0,65.9
1,1,Torchic,Bulbasaur,Squirtle,,,,131,68,0,65.8
1,1,Bulbasaur,Charmander,Rattata,,,,131,68,0,65.8
1,1,Torchic,Rattata,Slakoth,,,,131,68,0,65.8
1,1,Treecko,Charmander,Slakoth,,,,129,67,0,65.8
1,1,Mudkip,Charmander,Bulbasaur,,,,129,67,0,65.8
1,1,Charmander,Treecko,Cyndaquil,,,,129,67,0,65.8
1,1,Torchic,Totodile,Slakoth,,,,129,67,0,65.8
1,1,Treecko,Charmander,Slakoth,,,,127,66,0,65.8
1,1,Cyndaquil,Squirtle,Slakoth,,,,123,64,0,65.8
1,1,Squirtle,Bulbasaur,Slakoth,,,,123,64,0,65.8
1,1,Totodile,Torchic,Slakoth,,,,146,76,0,65.8
1,1,Torchic,Rattata,Slakoth,,,,146,76,0,65.8
1,1,Charmander,Squirtle,Cyndaquil,,,,121,63,0,65.8
1,1,Porygon,Treecko,Slakoth,,,,140,73,0,65.7
1,1,Rattata,Torchic,Bulbasaur,,,,140,73,0,65.7
1,1,Squirtle,Bulbasaur,Slakoth,,,,138,72,0,65.7
1,1,Chikorita,Charmander,Slakoth,,,,136,71,0,65.7
1,1,Treecko,Charmander,Bulbasaur,,,,136,71,0,65.7
1,1,Torchic,Bulbasaur,Squirtle,,,,134,70,0,65.7
1,1,Treecko,Charmander,Squirtle,,,,132,69,0,65.7
1,1,Totodile,Rattata,Bulbasaur,,,,130,68,0,65.7
1,1,Totodile,Charmander,Rattata,,,,130,68,0,65.7
1,1,Totodile,Chikorita,Slakoth,,,,128,67,0,65.6
1,1,Totodile,Charmander,Mudkip,,,,128,67,0,65.6
1,1,Charmander,Squirtle,Bulbasaur,,,,126,66,0,65.6
1,1,Bulbasaur,Charmander,Porygon,,,,126,66,0,65.6
1,1,Totodile,Cyndaquil,Slakoth,,,,126,66,0,65.6
1,1,Bulbasaur,Torchic,Totodile,,,,124,65,0,65.6
1,1,Torchic,Treecko,Slakoth,,,,122,64,0,65.6
1,1,Charmander,Treecko,Cyndaquil,,,,137,72,0,65.6
1,1,Cyndaquil,Bulbasaur,Slakoth,,,,137,72,0,65.6
1,1,Torchic,Chikorita,Slakoth,,,,135,71,0,65.5
1,1,Torchic,Bulbasaur,Rattata,,,,135,71,0,65.5
1,1,Chikorita,Cyndaquil,Slakoth,,,,135,71,0,65.5
1,1,Charmander,Torchic,Squirtle,,,,133,70,0,65.5
1,1,Torchic,Totodile,Slakoth,,,,133,70,0,65.5
1,1,Charmander,Treecko,Cyndaquil,,,,133,70,0,65.5
1,1,Charmander,Bulbasaur,Slakoth,,,,148,78,0,65.5
1,1,Mudkip,Bulbasaur,Totodile,,,,129,68,0,65.5
1,1,Rattata,Charmander,Chikorita,,,,127,67,0,65.5
1,1,Bulbasaur,Torchic,Squirtle,,,,127,67,0,65.5
1,1,Rattata,Charmander,Squirtle,,,,144,76,0,65.5
1,1,Bulbasaur,Charmander,Treecko,,,,144,76,0,65.5
1,1,Torchic,Totodile,Slakoth,,,,125,66,0,65.4
1,1,Porygon,Torchic,Slakoth,,,,123,65,0,65.4
1,1,Bulbasaur,Torchic,Chikorita,,,,121,64,0,65.4
1,1,Mudkip,Charmander,Squirtle,,,,136,72,0,65.4
1,1,Treecko,Cyndaquil,Squirtle,,,,134,71,0,65.4
1,1,Mudkip,Charmander,Slakoth,,,,134,71,0,65.4
1,1,Cyndaquil,Treecko,Slakoth,,,,134,71,0,65.4
1,1,Charmander,Treecko,Slakoth,,,,134,71,0,65.4
1,1,Bulbasaur,Charmander,Squirtle,,,,132,70,0,65.3
1,1,Cyndaquil,Bulbasaur,Slakoth,,,,130,69,0,65.3
1,1,Torchic,Rattata,Slakoth,,,,130,69,0,65.3
1,1,Torchic,Mudkip,Bulbasaur,,,,130,69,0,65.3
1,1,Torchic,Treecko,Cyndaquil,,,,130,69,0,65.3
1,1,Rattata,Charmander,Slakoth,,,,130,69,0,65.3
1,1,Cyndaquil,Rattata,Slakoth,,,,126,67,0,65.3
1,1,Torchic,Mudkip,Slakoth,,,,141,75,0,65.3
1,1,Rattata,Charmander,Totodile,,,,141,75,0,65.3
1,1,Charmander,Cyndaquil,Bulbasaur,,,,124,66,0,65.3
1,1,Totodile,Torchic,Bulbasaur,,,,122,65,0,65.2
1,1,Cyndaquil,Chikorita,Slakoth,,,,120,64,0,65.2
1,1,Torchic,Mudkip,Slakoth,,,,148,79,0,65.2
1,1,Porygon,Charmander,Treecko,,,,133,71,0,65.2
1,1,Slakoth,Torchic,Bulbasaur,,,,133,71,0,65.2
1,1,Totodile,Charmander,Squirtle,,,,133,71,0,65.2
1,1,Squirtle,Charmander,Totodile,,,,131,70,0,65.2
1,1,Totodile,Torchic,Squirtle,,,,129,69,0,65.2
1,1,Bulbasaur,Rattata,Slakoth,,,,129,69,0,65.2
1,1,Mudkip,Charmander,Totodile,,,,129,69,0,65.2
1,1,Charmander,Rattata,Cyndaquil,,,,127,68,0,65.1
1,1,Cyndaquil,Torchic,Slakoth,,,,127,68,0,65.1
1,1,Mudkip,Torchic,Bulbasaur,,,,127,68,0,65.1
