Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
9,4,Vibrava,Xatu,Gloom,Persian,Electrode,Golbat,176,16,0,91.7
9,4,Exeggutor,Magmar,Geodude,Loudred,Jolteon,Golduck,187,16,1,91.7
9,4,Xatu,Loudred,Crobat,Growlithe,Combusken,Vibrava,175,15,1,91.6
9,4,Magmar,Donphan,Electabuzz,Raticate,Exeggcute,Slowbro,183,17,0,91.5
9,4,Xatu,Electabuzz,Croconaw,Mantine,Magmar,Pidgeotto,183,17,0,91.5
9,4,Electabuzz,Pidgeotto,Electrode,Xatu,Tentacruel,Ninetales,180,13,4,91.4
9,4,Pelipper,Smeargle,Elekid,Cacturne,Whismur,Pupitar,169,16,0,91.4
9,4,Charmeleon,Ponyta,Jolteon,Crobat,Xatu,Lileep,169,16,0,91.4
9,4,Flareon,Pidgey,Magby,Jolteon,Donphan,Dugtrio,190,18,0,91.3
9,4,Lileep,Magnemite,Exploud,Vaporeon,Xatu,Flaaffy,167,14,2,91.3
9,4,Exploud,Ponyta,Xatu,Electabuzz,Combusken,Ivysaur,177,17,0,91.2
9,4,Ninetales,Phanpy,Cacturne,Electabuzz,Vibrava,Sunflora,166,16,0,91.2
9,4,Vaporeon,Vibrava,Magmar,Flaaffy,Golduck,Vigoroth,186,18,0,91.2
9,4,Xatu,Swampert,Tentacruel,Larvitar,Cacturne,Flaaffy,195,18,1,91.1
9,4,Vaporeon,Flaaffy,Onix,Quilava,Slowbro,Flareon,174,15,2,91.1
9,4,Bayleef,Girafarig,Slowbro,Miltank,Vibrava,Golbat,172,16,1,91.0
9,4,Growlithe,Donphan,Exeggutor,Ninetales,Quilava,Ivysaur,179,18,0,90.9
9,4,Marshtomp,Magmar,Persian,Jolteon,Xatu,Cacnea,187,17,2,90.8
9,4,Exploud,Grovyle,Donphan,Minun,Xatu,Blaziken,185,16,3,90.7
9,4,Magmar,Charmeleon,Slowbro,Electrode,Donphan,Vigoroth,173,17,1,90.6
9,4,Donphan,Slowbro,Graveler,Exeggcute,Crobat,Ninetales,201,17,4,90.5
9,4,Croconaw,Donphan,Xatu,Electrike,Tentacruel,Sunflora,181,18,1,90.5
9,4,Magmar,Donphan,Persian,Vaporeon,Pidgey,Elekid,187,19,1,90.3
9,4,Lileep,Vaporeon,Phanpy,Pidgeotto,Flareon,Slowbro,177,16,3,90.3
9,4,Grovyle,Staryu,Camerupt,Magnemite,Slowbro,Magmar,184,17,3,90.2
9,4,Porygon2,Magmar,Spearow,Flareon,Cacturne,Exeggutor,182,19,1,90.1
9,4,Meganium,Ivysaur,Electrode,Porygon2,Flareon,Gloom,182,19,1,90.1
9,4,Zubat,Donphan,Jolteon,Golduck,Trapinch,Pelipper,181,19,1,90.0
9,4,Marshtomp,Jolteon,Porygon2,Electabuzz,Quilava,Xatu,179,20,0,89.9
9,4,Slowbro,Meganium,Donphan,Persian,Ninetales,Spearow,187,18,3,89.9
9,4,Persian,Porygon2,Mareep,Donphan,Cubone,Electabuzz,178,19,1,89.9
9,4,Electabuzz,Vaporeon,Girafarig,Flareon,Electrike,Staryu,184,20,1,89.8
9,4,Quilava,Gloom,Slowbro,Cacturne,Pupitar,Ivysaur,175,19,1,89.7
9,4,Pidgeotto,Exploud,Electabuzz,Blaziken,Vaporeon,Electrike,175,20,0,89.7
9,4,Exeggutor,Flaaffy,Quilava,Persian,Vaporeon,Smeargle,166,19,0,89.7
9,4,Persian,Loudred,Ninetales,Vaporeon,Meowth,Flaaffy,192,22,0,89.7
9,4,Phanpy,Vaporeon,Xatu,Electrode,Ponyta,Quilava,192,21,1,89.7
9,4,Donphan,Jolteon,Electrode,Charmeleon,Geodude,Porygon2,174,20,0,89.7
9,4,Vibrava,Flareon,Crobat,Flaaffy,Quilava,Lileep,173,19,1,89.6
9,4,Porygon2,Donphan,Vigoroth,Natu,Electabuzz,Ivysaur,179,20,1,89.5
9,4,Slowbro,Vigoroth,Donphan,Swampert,Jolteon,Pidgeotto,169,19,1,89.4
9,4,Spearow,Pikachu,Electrode,Crobat,Vibrava,Electrike,177,21,0,89.4
9,4,Exploud,Blaziken,Jolteon,Ivysaur,Slowbro,Marshtomp,177,21,0,89.4
9,4,Pelipper,Grovyle,Slugma,Donphan,Electrode,Miltank,185,22,0,89.4
9,4,Ninetales,Meowth,Electabuzz,Exeggutor,Tentacruel,Cacturne,176,21,0,89.3
9,4,Electrike,Graveler,Cacturne,Jolteon,Pupitar,Phanpy,191,22,1,89.3
9,4,Persian,Ivysaur,Girafarig,Vaporeon,Jolteon,Voltorb,172,14,7,89.1
9,4,Flareon,Donphan,Onix,Golbat,Flaaffy,Gloom,180,22,0,89.1
9,4,Crobat,Flareon,Camerupt,Ninetales,Exploud,Persian,180,21,1,89.1
9,4,Crobat,Ninetales,Spearow,Vibrava,Xatu,Magnemite,171,21,0,89.1
9,4,Flareon,Jolteon,Tentacruel,Cacnea,Slowbro,Flaaffy,186,23,0,89.0
9,4,Pidgeotto,Vaporeon,Electrike,Xatu,Pidgey,Flareon,161,15,5,89.0
9,4,Grovyle,Vaporeon,Ponyta,Gloom,Electabuzz,Mantine,161,20,0,89.0
9,4,Pelipper,Camerupt,Electrode,Exploud,Flareon,Larvitar,169,20,1,88.9
9,4,Electrode,Magmar,Porygon2,Flareon,Loudred,Growlithe,169,21,0,88.9
9,4,Pupitar,Staryu,Girafarig,Loudred,Donphan,Electabuzz,177,18,4,88.9
9,4,Graveler,Girafarig,Electabuzz,Xatu,Ninetales,Sandshrew,168,21,0,88.9
9,4,Persian,Geodude,Magmar,Vaporeon,Exeggutor,Trapinch,184,22,1,88.9
9,4,Girafarig,Pidgeotto,Jolteon,Xatu,Miltank,Magikarp,168,20,1,88.9
9,4,Grovyle,Xatu,Magby,Meganium,Vibrava,Flareon,175,21,1,88.8
9,4,Plusle,Spearow,Jolteon,Tentacruel,Pelipper,Blaziken,190,19,5,88.8
9,4,Oddish,Electabuzz,Porygon2,Flareon,Electrode,Lileep,174,22,0,88.8
9,4,Vaporeon,Loudred,Electabuzz,Pupitar,Chansey,Crobat,174,21,1,88.8
9,4,Dugtrio,Chansey,Loudred,Spearow,Jolteon,Slowbro,166,18,3,88.8
9,4,Magmar,Onix,Exeggcute,Ninetales,Cacturne,Electabuzz,173,21,1,88.7
9,4,Magby,Exploud,Plusle,Vibrava,Electabuzz,Golduck,173,21,1,88.7
9,4,Flaaffy,Natu,Pidgeotto,Donphan,Electabuzz,Meganium,164,19,2,88.6
9,4,Miltank,Smeargle,Donphan,Meganium,Crobat,Flareon,179,19,4,88.6
9,4,Phanpy,Cacturne,Swampert,Loudred,Blaziken,Larvitar,179,21,2,88.6
9,4,Girafarig,Whismur,Pupitar,Cacturne,Ninetales,Meowth,179,22,1,88.6
9,4,Meganium,Whismur,Donphan,Crobat,Magmar,Graveler,171,18,4,88.6
9,4,Natu,Donphan,Plusle,Growlithe,Minun,Xatu,185,22,2,88.5
9,4,Xatu,Vaporeon,Trapinch,Ponyta,Electabuzz,Ninetales,177,22,1,88.5
9,4,Flareon,Trapinch,Staryu,Xatu,Sandshrew,Pidgeotto,177,23,0,88.5
9,4,Dugtrio,Miltank,Xatu,Donphan,Smeargle,Trapinch,169,22,0,88.5
9,4,Magby,Electrode,Golduck,Ninetales,Exeggutor,Camerupt,169,22,0,88.5
9,4,Jolteon,Graveler,Slowbro,Charmeleon,Miltank,Meganium,184,23,1,88.5
9,4,Magmar,Pidgeotto,Pidgey,Electrode,Flaaffy,Vibrava,168,22,0,88.4
9,4,Flareon,Cacturne,Electabuzz,Dugtrio,Phanpy,Croconaw,183,24,0,88.4
9,4,Pelipper,Persian,Electrode,Xatu,Golbat,Trapinch,174,22,1,88.3
9,4,Xatu,Plusle,Jolteon,Cacturne,Vibrava,Gloom,189,25,0,88.3
9,4,Persian,Blaziken,Golduck,Donphan,Golbat,Ponyta,189,25,0,88.3
9,4,Camerupt,Vaporeon,Magmar,Slowpoke,Electabuzz,Phanpy,166,22,0,88.3
9,4,Cacturne,Staryu,Vibrava,Marill,Exploud,Electabuzz,181,23,1,88.3
9,4,Spearow,Geodude,Quilava,Loudred,Xatu,Electabuzz,173,23,0,88.3
9,4,Elekid,Exeggutor,Magmar,Growlithe,Xatu,Cubone,188,25,0,88.3
9,4,Crobat,Grovyle,Minun,Donphan,Porygon2,Magmar,188,23,2,88.3
9,4,Wingull,Smeargle,Xatu,Jolteon,Donphan,Lileep,172,23,0,88.2
9,4,Crobat,Electrode,Pupitar,Exploud,Vaporeon,Porygon2,164,20,2,88.2
9,4,Exploud,Magnemite,Blaziken,Minun,Exeggutor,Slowbro,186,25,0,88.2
9,4,Lileep,Magmar,Loudred,Graveler,Charmeleon,Donphan,177,24,0,88.1
9,4,Flareon,Flaaffy,Cacturne,Quilava,Donphan,Bayleef,191,25,1,88.0
9,4,Phanpy,Marill,Xatu,Flareon,Loudred,Pupitar,176,24,0,88.0
9,4,Mantine,Electrode,Tentacruel,Golduck,Pelipper,Bayleef,176,19,5,88.0
9,4,Magmar,Slowbro,Miltank,Geodude,Diglett,Xatu,183,24,1,88.0
9,4,Flaaffy,Whismur,Natu,Growlithe,Vaporeon,Donphan,161,22,0,88.0
9,4,Exeggutor,Vaporeon,Pidgey,Xatu,Persian,Plusle,189,25,1,87.9
9,4,Voltorb,Persian,Cacturne,Pidgey,Slowbro,Lileep,181,23,2,87.9
9,4,Electrode,Magmar,Electabuzz,Ivysaur,Crobat,Plusle,195,26,1,87.8
9,4,Electabuzz,Flareon,Magmar,Cacnea,Vibrava,Crobat,166,23,0,87.8
9,4,Staryu,Dugtrio,Donphan,Crobat,Exploud,Vigoroth,172,23,1,87.8
9,4,Geodude,Vigoroth,Vaporeon,Pidgey,Jolteon,Vibrava,178,25,0,87.7
9,4,Donphan,Jolteon,Phanpy,Dugtrio,Lileep,Flareon,163,18,5,87.6
9,4,Persian,Xatu,Tentacool,Flareon,Miltank,Flaaffy,170,23,1,87.6
9,4,Meganium,Golduck,Exeggutor,Mareep,Staryu,Xatu,177,22,3,87.6
9,4,Donphan,Magnemite,Zubat,Vibrava,Ninetales,Exeggutor,169,21,3,87.6
9,4,Psyduck,Flaaffy,Donphan,Golbat,Electrike,Vaporeon,176,21,4,87.6
9,4,Vigoroth,Exploud,Dugtrio,Larvitar,Cacturne,Magmar,190,23,4,87.6
9,4,Bayleef,Electrode,Exploud,Smeargle,Vibrava,Jolteon,175,23,2,87.5
9,4,Electabuzz,Spearow,Swampert,Pelipper,Voltorb,Donphan,175,25,0,87.5
9,4,Exeggutor,Flareon,Cacnea,Jolteon,Electrode,Pupitar,182,26,0,87.5
9,4,Sandshrew,Loudred,Exploud,Meganium,Girafarig,Pidgeotto,181,25,1,87.4
9,4,Vaporeon,Girafarig,Golduck,Charmeleon,Pelipper,Phanpy,167,23,1,87.4
9,4,Persian,Flareon,Ponyta,Grovyle,Exploud,Zubat,180,26,0,87.4
9,4,Wingull,Whismur,Jolteon,Pupitar,Onix,Cacturne,180,23,3,87.4
9,4,Persian,Ponyta,Diglett,Tentacruel,Electrode,Pelipper,180,10,16,87.4
9,4,Girafarig,Flareon,Growlithe,Electrode,Magmar,Chansey,173,24,1,87.4
9,4,Staryu,Cacturne,Xatu,Blaziken,Flareon,Grovyle,152,22,0,87.4
9,4,Persian,Vibrava,Smeargle,Spearow,Jolteon,Lileep,172,22,3,87.3
9,4,Graveler,Persian,Exploud,Tentacruel,Flaaffy,Plusle,185,23,4,87.3
9,4,Vulpix,Loudred,Flaaffy,Golbat,Electrode,Exeggutor,185,26,1,87.3
9,4,Vaporeon,Spearow,Graveler,Jolteon,Voltorb,Dugtrio,171,25,0,87.2
9,4,Ninetales,Natu,Miltank,Flaaffy,Donphan,Whismur,177,26,0,87.2
9,4,Xatu,Ponyta,Staryu,Electrike,Flareon,Pidgeotto,197,26,3,87.2
9,4,Staryu,Xatu,Meganium,Elekid,Flareon,Smeargle,190,28,0,87.2
9,4,Marill,Cacturne,Magmar,Pupitar,Minun,Exploud,175,25,1,87.1
9,4,Magby,Tentacruel,Camerupt,Vaporeon,Flareon,Graveler,175,24,2,87.1
9,4,Xatu,Slowbro,Exeggcute,Vibrava,Jolteon,Mareep,168,24,1,87.0
9,4,Dugtrio,Girafarig,Larvitar,Pidgey,Chansey,Slowbro,168,25,0,87.0
9,4,Electabuzz,Vaporeon,Whismur,Pidgeotto,Pelipper,Vibrava,168,25,0,87.0
9,4,Donphan,Ivysaur,Meganium,Magmar,Phanpy,Magnemite,181,24,3,87.0
9,4,Ninetales,Natu,Electrode,Sunflora,Jolteon,Vaporeon,174,25,1,87.0
9,4,Ponyta,Vaporeon,Electrode,Marshtomp,Exeggutor,Magmar,180,25,2,87.0
9,4,Miltank,Magby,Loudred,Flareon,Jolteon,Mantine,193,28,1,86.9
9,4,Golduck,Meganium,Porygon2,Exeggcute,Slowbro,Ponyta,173,23,3,86.9
9,4,Sandshrew,Swampert,Ponyta,Growlithe,Donphan,Slowbro,173,23,3,86.9
9,4,Electrode,Magnemite,Jolteon,Eevee,Exeggutor,Slowbro,186,26,2,86.9
9,4,Slowbro,Ivysaur,Pupitar,Cacturne,Smeargle,Chansey,186,25,3,86.9
9,4,Slugma,Plusle,Cacnea,Pupitar,Chansey,Slowbro,166,22,3,86.9
9,4,Donphan,Hoothoot,Natu,Loudred,Pidgeotto,Pupitar,164,21,4,86.8
9,4,Exploud,Gloom,Jolteon,Blaziken,Camerupt,Hoothoot,177,23,4,86.8
9,4,Quilava,Golduck,Electrike,Loudred,Vibrava,Tentacruel,170,25,1,86.7
9,4,Golbat,Exploud,Flaaffy,Cacturne,Persian,Wartortle,170,26,0,86.7
9,4,Golbat,Flareon,Jolteon,Trapinch,Growlithe,Meganium,183,26,2,86.7
9,4,Ponyta,Persian,Electabuzz,Minun,Staryu,Donphan,182,27,1,86.7
9,4,Magmar,Ivysaur,Exeggutor,Tentacool,Xatu,Donphan,182,28,0,86.7
9,4,Flareon,Mantine,Pidgey,Donphan,Electabuzz,Eevee,175,27,0,86.6
9,4,Meganium,Numel,Persian,Staryu,Slowbro,Camerupt,175,24,3,86.6
9,4,Xatu,Marshtomp,Exeggutor,Exploud,Grovyle,Charmeleon,168,25,1,86.6
9,4,Swampert,Exeggutor,Electrode,Onix,Electabuzz,Porygon2,168,25,1,86.6
9,4,Xatu,Pelipper,Exeggutor,Vibrava,Golduck,Eevee,167,26,0,86.5
9,4,Exeggcute,Electabuzz,Natu,Jolteon,Golbat,Swampert,173,27,0,86.5
9,4,Tentacruel,Crobat,Electabuzz,Flareon,Smeargle,Hoothoot,173,25,2,86.5
9,4,Magmar,Exeggcute,Ninetales,Electrode,Flareon,Minun,178,26,2,86.4
9,4,Xatu,Exeggutor,Ninetales,Grovyle,Ponyta,Ivysaur,178,28,0,86.4
9,4,Magmar,Whismur,Flaaffy,Pidgey,Flareon,Phanpy,177,28,0,86.3
9,4,Tentacruel,Miltank,Marill,Magmar,Xatu,Dugtrio,158,25,0,86.3
9,4,Pidgeotto,Tentacruel,Girafarig,Donphan,Mantine,Camerupt,183,25,4,86.3
9,4,Lileep,Meganium,Crobat,Gloom,Blaziken,Ninetales,164,23,3,86.3
9,4,Vaporeon,Electrode,Raticate,Loudred,Swampert,Growlithe,164,26,0,86.3
9,4,Persian,Plusle,Raticate,Vaporeon,Jolteon,Girafarig,170,27,0,86.3
9,4,Electrike,Swampert,Ivysaur,Smeargle,Donphan,Xatu,176,26,2,86.3
9,4,Donphan,Ivysaur,Electabuzz,Graveler,Persian,Tentacool,176,21,7,86.3
9,4,Vaporeon,Staryu,Golbat,Cubone,Slowbro,Electabuzz,163,24,2,86.2
9,4,Tentacruel,Vaporeon,Ponyta,Magnemite,Slowbro,Onix,163,25,1,86.2
9,4,Jolteon,Crobat,Pelipper,Slugma,Tentacruel,Loudred,175,20,8,86.2
9,4,Golduck,Electrode,Charmeleon,Donphan,Quilava,Flareon,175,26,2,86.2
9,4,Pelipper,Lileep,Trapinch,Electabuzz,Xatu,Raticate,175,26,2,86.2
9,4,Ninetales,Tentacruel,Sunflora,Exeggcute,Blaziken,Dugtrio,174,26,2,86.1
9,4,Donphan,Sunflora,Vaporeon,Growlithe,Electrode,Cubone,192,31,0,86.1
9,4,Phanpy,Jolteon,Dugtrio,Pidgey,Ponyta,Xatu,167,26,1,86.1
9,4,Electrode,Jolteon,Spearow,Cacturne,Pupitar,Diglett,172,27,1,86.0
9,4,Crobat,Electrode,Meowth,Grovyle,Meganium,Donphan,172,28,0,86.0
9,4,Numel,Pidgeotto,Camerupt,Magmar,Donphan,Flaaffy,178,29,0,86.0
9,4,Flareon,Spearow,Pidgeotto,Ninetales,Cacturne,Electabuzz,184,26,4,86.0
9,4,Donphan,Mareep,Ponyta,Magmar,Jolteon,Dugtrio,171,27,1,85.9
9,4,Cubone,Porygon2,Electabuzz,Wartortle,Persian,Magnemite,171,28,0,85.9
9,4,Loudred,Cacnea,Exploud,Xatu,Combusken,Flareon,177,28,1,85.9
9,4,Vigoroth,Meganium,Persian,Cacturne,Ivysaur,Flareon,158,25,1,85.9
9,4,Persian,Porygon2,Girafarig,Flaaffy,Diglett,Miltank,164,26,1,85.9
9,4,Porygon2,Vaporeon,Plusle,Pupitar,Loudred,Geodude,170,27,1,85.9
9,4,Lileep,Electabuzz,Magikarp,Tentacruel,Zubat,Donphan,176,27,2,85.9
9,4,Cacturne,Quilava,Girafarig,Exeggutor,Slowbro,Geodude,176,29,0,85.9
9,4,Exploud,Slugma,Marshtomp,Jolteon,Magmar,Lileep,169,28,0,85.8
9,4,Girafarig,Donphan,Cubone,Electrike,Meganium,Flareon,175,24,5,85.8
9,4,Electabuzz,Golduck,Flaaffy,Wartortle,Meganium,Electrike,175,29,0,85.8
9,4,Marill,Donphan,Electrode,Vaporeon,Cubone,Electrike,168,28,0,85.7
9,4,Vigoroth,Exploud,Flareon,Cacturne,Xatu,Sunkern,167,28,0,85.6
9,4,Ninetales,Dugtrio,Jolteon,Whismur,Vaporeon,Hoothoot,155,24,2,85.6
9,4,Persian,Exeggutor,Donphan,Trapinch,Minun,Magmar,172,22,7,85.6
9,4,Cubone,Electabuzz,Onix,Numel,Crobat,Vibrava,166,28,0,85.6
9,4,Pelipper,Persian,Wartortle,Cacturne,Lileep,Flaaffy,166,26,2,85.6
9,4,Wartortle,Smeargle,Cacturne,Vaporeon,Electrode,Slowbro,160,26,1,85.6
9,4,Donphan,Pikachu,Raticate,Electrode,Porygon2,Pelipper,171,29,0,85.5
9,4,Exploud,Ninetales,Ponyta,Flareon,Cacturne,Vigoroth,165,27,1,85.5
9,4,Ponyta,Cacturne,Girafarig,Geodude,Magmar,Xatu,182,30,1,85.4
9,4,Exeggcute,Flaaffy,Slowbro,Electabuzz,Exploud,Staryu,168,27,2,85.3
9,4,Mantine,Ponyta,Cacturne,Meganium,Golduck,Vibrava,162,28,0,85.3
9,4,Golduck,Exeggutor,Magmar,Porygon2,Marill,Jolteon,179,25,6,85.2
9,4,Xatu,Staryu,Vibrava,Exeggcute,Jolteon,Electrike,173,27,3,85.2
9,4,Vibrava,Camerupt,Meganium,Slowbro,Electrike,Crobat,161,25,3,85.2
9,4,Electabuzz,Slowbro,Smeargle,Flaaffy,Crobat,Spearow,178,30,1,85.2
9,4,Swampert,Lileep,Cacturne,Electabuzz,Miltank,Camerupt,172,28,2,85.1
9,4,Quilava,Slowbro,Exeggutor,Whismur,Jolteon,Phanpy,166,28,1,85.1
9,4,Slowbro,Ninetales,Exploud,Plusle,Porygon2,Trapinch,160,26,2,85.1
9,4,Exploud,Plusle,Miltank,Hoothoot,Exeggutor,Porygon2,154,25,2,85.1
9,4,Larvitar,Sunflora,Lileep,Electabuzz,Cacturne,Elekid,171,27,3,85.1
9,4,Miltank,Slowbro,Loudred,Electabuzz,Magmar,Charmeleon,182,32,0,85.0
9,4,Graveler,Quilava,Slowbro,Jolteon,Golbat,Plusle,159,26,2,85.0
9,4,Donphan,Flareon,Diglett,Mantine,Golbat,Miltank,176,29,2,85.0
9,4,Chansey,Jolteon,Dugtrio,Spearow,Loudred,Electabuzz,176,30,1,85.0
9,4,Exeggutor,Cacnea,Blaziken,Ponyta,Xatu,Donphan,176,31,0,85.0
9,4,Persian,Voltorb,Electabuzz,Slowpoke,Hoothoot,Donphan,164,25,4,85.0
9,4,Donphan,Xatu,Cacturne,Exeggutor,Trapinch,Croconaw,164,29,0,85.0
9,4,Raticate,Ninetales,Slugma,Electabuzz,Donphan,Exploud,164,29,0,85.0
9,4,Raticate,Ninetales,Flareon,Growlithe,Xatu,Cacturne,175,28,3,85.0
9,4,Geodude,Psyduck,Jolteon,Cacturne,Ponyta,Donphan,175,31,0,85.0
9,4,Plusle,Golbat,Jolteon,Magmar,Swampert,Golduck,180,32,0,84.9
9,4,Persian,Staryu,Slowbro,Tentacruel,Exeggutor,Golduck,163,21,8,84.9
9,4,Persian,Pelipper,Wartortle,Donphan,Marshtomp,Exeggutor,157,28,0,84.9
9,4,Loudred,Donphan,Meganium,Flareon,Charmeleon,Staryu,157,28,0,84.9
9,4,Charmeleon,Donphan,Spearow,Crobat,Electabuzz,Jolteon,168,28,2,84.8
9,4,Ninetales,Golduck,Vaporeon,Meganium,Cubone,Exeggutor,173,31,0,84.8
9,4,Quilava,Spearow,Psyduck,Electabuzz,Porygon2,Donphan,161,29,0,84.7
9,4,Raticate,Tentacruel,Donphan,Plusle,Exploud,Miltank,183,30,3,84.7
9,4,Gloom,Exeggcute,Miltank,Jolteon,Cubone,Crobat,166,30,0,84.7
9,4,Jolteon,Croconaw,Girafarig,Mantine,Ninetales,Exeggcute,166,29,1,84.7
9,4,Croconaw,Blaziken,Donphan,Persian,Golbat,Plusle,160,28,1,84.7
9,4,Flareon,Electabuzz,Meganium,Oddish,Growlithe,Wartortle,182,33,0,84.7
9,4,Donphan,Ponyta,Whismur,Magnemite,Vigoroth,Crobat,170,27,4,84.6
9,4,Numel,Girafarig,Xatu,Electabuzz,Electrode,Ninetales,159,28,1,84.6
9,4,Grovyle,Slowbro,Meganium,Flaaffy,Magmar,Quilava,175,31,1,84.5
9,4,Flaaffy,Electrike,Xatu,Blaziken,Whismur,Miltank,175,30,2,84.5
9,4,Crobat,Ponyta,Charmeleon,Electrode,Vaporeon,Golbat,175,32,0,84.5
9,4,Exploud,Ponyta,Crobat,Ivysaur,Dugtrio,Phanpy,164,30,0,84.5
9,4,Electrode,Porygon2,Staryu,Trapinch,Magmar,Magnemite,164,29,1,84.5
9,4,Sandshrew,Donphan,Porygon2,Jolteon,Ivysaur,Exploud,169,31,0,84.5
9,4,Numel,Donphan,Xatu,Tentacruel,Graveler,Slugma,163,26,4,84.5
9,4,Ponyta,Plusle,Cacturne,Magmar,Loudred,Xatu,168,31,0,84.4
9,4,Plusle,Pidgeotto,Vibrava,Pikachu,Jolteon,Flareon,168,29,2,84.4
9,4,Ivysaur,Staryu,Lileep,Hoothoot,Porygon2,Slowbro,157,23,6,84.4
9,4,Flareon,Smeargle,Dugtrio,Staryu,Slowbro,Whismur,173,31,1,84.4
9,4,Plusle,Tentacruel,Ninetales,Persian,Exploud,Raticate,178,31,2,84.4
9,4,Combusken,Camerupt,Jolteon,Porygon2,Dugtrio,Ninetales,178,33,0,84.4
9,4,Whismur,Miltank,Golduck,Crobat,Donphan,Wingull,167,30,1,84.3
9,4,Flareon,Electrode,Mareep,Vaporeon,Blaziken,Magmar,167,28,3,84.3
9,4,Plusle,Golbat,Persian,Electrode,Xatu,Mantine,167,30,1,84.3
9,4,Xatu,Electabuzz,Golduck,Larvitar,Whismur,Swampert,156,25,4,84.3
9,4,Lileep,Flareon,Wartortle,Electrode,Grovyle,Blaziken,172,31,1,84.3
9,4,Geodude,Magmar,Flaaffy,Graveler,Porygon2,Electrike,188,35,0,84.3
9,4,Tentacool,Charmeleon,Dugtrio,Golduck,Crobat,Porygon2,161,28,2,84.3
9,4,Persian,Onix,Porygon2,Cacturne,Electabuzz,Ivysaur,161,30,0,84.3
9,4,Exploud,Marill,Ninetales,Exeggcute,Girafarig,Meganium,177,31,2,84.3
9,4,Exploud,Dugtrio,Jolteon,Loudred,Swampert,Porygon2,155,26,3,84.2
