Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
7,3,Charmeleon,Phanpy,Grovyle,Quilava,Chansey,Raticate,182,20,1,89.7
7,3,Ponyta,Meganium,Ivysaur,Blaziken,Bayleef,Cyndaquil,182,13,8,89.7
7,3,Trapinch,Golbat,Mantine,Loudred,Ponyta,Voltorb,190,17,5,89.6
7,3,Golbat,Onix,Wartortle,Spearow,Ponyta,Mantine,190,18,4,89.6
7,3,Spearow,Ponyta,Vigoroth,Golbat,Slugma,Mantine,180,20,1,89.6
7,3,Ponyta,Croconaw,Quilava,Raticate,Vulpix,Mantine,197,22,1,89.5
7,3,Mantine,Cubone,Meganium,Larvitar,Whismur,Natu,187,20,2,89.5
7,3,Chikorita,Wartortle,Plusle,Mantine,Sunflora,Loudred,195,23,0,89.4
7,3,Wartortle,Marill,Charmeleon,Blaziken,Spearow,Mareep,195,23,0,89.4
7,3,Charmeleon,Slugma,Golbat,Sunflora,Torchic,Porygon2,186,22,0,89.4
7,3,Grovyle,Blaziken,Mantine,Whismur,Vulpix,Sunflora,186,22,0,89.4
7,3,Exeggcute,Golbat,Chansey,Voltorb,Elekid,Meganium,185,22,0,89.4
7,3,Croconaw,Charmeleon,Larvitar,Spearow,Sandshrew,Natu,185,21,1,89.4
7,3,Grovyle,Porygon2,Marill,Marshtomp,Meganium,Quilava,167,20,0,89.3
7,3,Wingull,Vigoroth,Minun,Charmeleon,Swampert,Meganium,183,22,0,89.3
7,3,Charmeleon,Mareep,Mantine,Cubone,Spearow,Blaziken,183,21,1,89.3
7,3,Mantine,Loudred,Blaziken,Hoothoot,Golbat,Numel,199,15,9,89.2
7,3,Grovyle,Marshtomp,Golbat,Chansey,Ivysaur,Magnemite,174,16,5,89.2
7,3,Meowth,Plusle,Mantine,Bayleef,Ponyta,Spearow,182,22,0,89.2
7,3,Sunflora,Zubat,Plusle,Mantine,Natu,Meganium,189,23,0,89.2
7,3,Charmeleon,Ponyta,Cacnea,Wartortle,Spearow,Grovyle,172,20,1,89.1
7,3,Ivysaur,Cubone,Whismur,Mantine,Swampert,Charmeleon,172,11,10,89.1
7,3,Magby,Mantine,Charmeleon,Croconaw,Onix,Natu,172,21,0,89.1
7,3,Magnemite,Numel,Porygon2,Pidgey,Plusle,Swampert,180,22,0,89.1
7,3,Swampert,Whismur,Smeargle,Onix,Ponyta,Spearow,163,16,4,89.1
7,3,Exeggcute,Slugma,Blaziken,Minun,Croconaw,Bayleef,170,21,0,89.0
7,3,Ivysaur,Mudkip,Ponyta,Mantine,Cubone,Chansey,178,17,5,89.0
7,3,Meganium,Mareep,Quilava,Sunflora,Minun,Golbat,169,20,1,88.9
7,3,Ponyta,Magnemite,Charmander,Meganium,Sunflora,Golbat,176,19,3,88.9
7,3,Sunflora,Raticate,Blaziken,Golbat,Hoothoot,Loudred,176,19,3,88.9
7,3,Voltorb,Loudred,Slakoth,Ponyta,Quilava,Ivysaur,176,21,1,88.9
7,3,Whismur,Meowth,Golbat,Ivysaur,Charmeleon,Meganium,176,17,5,88.9
7,3,Grovyle,Smeargle,Blaziken,Swampert,Geodude,Quilava,184,23,0,88.9
7,3,Porygon2,Golbat,Magnemite,Charmeleon,Meganium,Oddish,191,22,2,88.8
7,3,Croconaw,Pikachu,Porygon2,Meganium,Bulbasaur,Golbat,167,18,3,88.8
7,3,Ivysaur,Minun,Numel,Loudred,Porygon2,Pidgey,174,15,7,88.8
7,3,Swampert,Mantine,Porygon2,Wingull,Porygon,Plusle,181,23,0,88.7
7,3,Minun,Elekid,Golbat,Charmeleon,Diglett,Smeargle,173,22,0,88.7
7,3,Meganium,Marill,Blaziken,Pikachu,Sunflora,Raticate,173,22,0,88.7
7,3,Loudred,Geodude,Golbat,Meganium,Squirtle,Croconaw,180,19,4,88.7
7,3,Exeggcute,Mantine,Swampert,Golbat,Porygon2,Totodile,172,20,2,88.7
7,3,Spearow,Numel,Loudred,Natu,Blaziken,Cyndaquil,172,19,3,88.7
7,3,Minun,Vulpix,Quilava,Ponyta,Magnemite,Blaziken,179,23,0,88.6
7,3,Mudkip,Ponyta,Loudred,Quilava,Wartortle,Bayleef,177,22,1,88.5
7,3,Vigoroth,Charmeleon,Swampert,Ivysaur,Chikorita,Hoothoot,176,17,6,88.4
7,3,Smeargle,Golbat,Croconaw,Plusle,Mantine,Hoothoot,191,18,7,88.4
7,3,Blaziken,Minun,Pidgey,Exeggcute,Plusle,Combusken,183,23,1,88.4
7,3,Loudred,Swampert,Mantine,Torchic,Numel,Blaziken,183,23,1,88.4
7,3,Onix,Minun,Blaziken,Meganium,Raticate,Ivysaur,175,20,3,88.4
7,3,Ivysaur,Quilava,Rattata,Loudred,Magnemite,Charmeleon,175,16,7,88.4
7,3,Bayleef,Loudred,Golbat,Raticate,Mantine,Meganium,175,22,1,88.4
7,3,Golbat,Raticate,Quilava,Meganium,Bayleef,Mantine,167,19,3,88.4
7,3,Cubone,Croconaw,Mantine,Loudred,Onix,Smeargle,174,22,1,88.3
7,3,Phanpy,Meowth,Charmeleon,Swampert,Spearow,Porygon2,189,25,0,88.3
7,3,Smeargle,Ponyta,Loudred,Psyduck,Magby,Blaziken,195,23,3,88.2
7,3,Grovyle,Marshtomp,Blaziken,Loudred,Wartortle,Marill,180,24,0,88.2
7,3,Ivysaur,Blaziken,Quilava,Charmeleon,Bayleef,Vulpix,171,19,4,88.1
7,3,Spearow,Natu,Swampert,Blaziken,Combusken,Zubat,154,21,0,88.0
7,3,Croconaw,Minun,Phanpy,Wartortle,Magnemite,Ivysaur,174,20,4,87.9
7,3,Grovyle,Pikachu,Golbat,Blaziken,Slowpoke,Ponyta,174,20,4,87.9
7,3,Spearow,Elekid,Wartortle,Mantine,Ivysaur,Raticate,181,22,3,87.9
7,3,Vigoroth,Natu,Sandshrew,Golbat,Blaziken,Croconaw,159,17,5,87.8
7,3,Charmeleon,Plusle,Charmander,Pikachu,Ponyta,Meganium,166,21,2,87.8
7,3,Oddish,Trapinch,Swampert,Loudred,Mantine,Golbat,166,22,1,87.8
7,3,Grovyle,Meganium,Blaziken,Magby,Quilava,Bulbasaur,180,25,0,87.8
7,3,Minun,Spearow,Vigoroth,Quilava,Plusle,Mareep,180,25,0,87.8
7,3,Mantine,Swampert,Magby,Wingull,Plusle,Porygon2,165,22,1,87.8
7,3,Voltorb,Meganium,Sandshrew,Porygon,Quilava,Ponyta,172,23,1,87.8
7,3,Minun,Golbat,Marill,Quilava,Meganium,Wingull,171,21,3,87.7
7,3,Sunflora,Plusle,Exeggcute,Marill,Loudred,Mantine,171,23,1,87.7
7,3,Swampert,Magnemite,Blaziken,Eevee,Pidgey,Porygon2,178,25,0,87.7
7,3,Numel,Meowth,Ponyta,Meganium,Golbat,Swampert,178,20,5,87.7
7,3,Swampert,Sunflora,Sandshrew,Blaziken,Magby,Ponyta,184,26,0,87.6
7,3,Golbat,Onix,Magnemite,Plusle,Ponyta,Slowpoke,176,18,7,87.6
7,3,Cubone,Whismur,Ponyta,Combusken,Meganium,Phanpy,176,23,2,87.6
7,3,Elekid,Loudred,Meganium,Porygon2,Cyndaquil,Ivysaur,175,22,3,87.5
7,3,Magnemite,Ivysaur,Spearow,Tentacool,Blaziken,Grovyle,175,16,9,87.5
7,3,Sunflora,Cubone,Meganium,Ponyta,Eevee,Loudred,188,25,2,87.4
7,3,Meganium,Quilava,Mareep,Blaziken,Psyduck,Slowpoke,181,24,2,87.4
7,3,Vigoroth,Minun,Ivysaur,Whismur,Meganium,Porygon,167,16,8,87.4
7,3,Meganium,Raticate,Chansey,Golbat,Numel,Porygon2,160,14,9,87.4
7,3,Porygon2,Ivysaur,Croconaw,Wingull,Mantine,Bayleef,160,17,6,87.4
7,3,Ivysaur,Mantine,Grovyle,Natu,Quilava,Sunflora,180,22,4,87.4
7,3,Exeggcute,Slakoth,Plusle,Charmeleon,Phanpy,Blaziken,173,24,1,87.4
7,3,Minun,Bulbasaur,Ponyta,Cubone,Plusle,Exeggcute,186,27,0,87.3
7,3,Smeargle,Vulpix,Larvitar,Loudred,Ivysaur,Minun,186,25,2,87.3
7,3,Raticate,Mudkip,Quilava,Whismur,Ponyta,Mantine,179,24,2,87.3
7,3,Golbat,Natu,Magnemite,Porygon2,Grovyle,Spearow,179,26,0,87.3
7,3,Psyduck,Charmeleon,Golbat,Quilava,Spearow,Natu,172,25,0,87.3
7,3,Minun,Bayleef,Natu,Ponyta,Cubone,Ivysaur,172,19,6,87.3
7,3,Cubone,Grovyle,Slugma,Oddish,Ponyta,Meganium,165,23,1,87.3
7,3,Ponyta,Spearow,Wartortle,Plusle,Vigoroth,Slugma,165,24,0,87.3
7,3,Porygon2,Minun,Slugma,Hoothoot,Larvitar,Pikachu,164,20,4,87.2
7,3,Voltorb,Porygon2,Porygon,Loudred,Blaziken,Cyndaquil,164,23,1,87.2
7,3,Golbat,Blaziken,Vigoroth,Spearow,Natu,Sandshrew,191,27,1,87.2
7,3,Marshtomp,Porygon,Raticate,Mantine,Plusle,Porygon2,170,25,0,87.2
7,3,Magby,Loudred,Elekid,Croconaw,Charmeleon,Combusken,176,23,3,87.1
7,3,Torchic,Loudred,Ponyta,Vigoroth,Sunkern,Mantine,169,25,0,87.1
7,3,Phanpy,Spearow,Mantine,Diglett,Porygon2,Combusken,168,24,1,87.0
7,3,Mantine,Porygon2,Voltorb,Meganium,Oddish,Treecko,168,23,2,87.0
7,3,Grovyle,Croconaw,Ponyta,Exeggcute,Slowpoke,Meganium,174,21,5,87.0
7,3,Cubone,Porygon2,Spearow,Ivysaur,Loudred,Smeargle,167,25,0,87.0
7,3,Slugma,Marill,Slowpoke,Combusken,Swampert,Blaziken,180,23,4,87.0
7,3,Psyduck,Geodude,Whismur,Golbat,Larvitar,Mantine,180,24,3,87.0
7,3,Blaziken,Mareep,Cubone,Meganium,Ponyta,Grovyle,180,26,1,87.0
7,3,Charmeleon,Plusle,Minun,Marill,Exeggcute,Blaziken,172,25,1,86.9
7,3,Tentacool,Psyduck,Loudred,Magnemite,Mantine,Spearow,171,25,1,86.8
7,3,Porygon2,Vulpix,Grovyle,Golbat,Smeargle,Porygon,171,25,1,86.8
7,3,Slowpoke,Mantine,Marill,Sunkern,Blaziken,Loudred,163,21,4,86.7
7,3,Swampert,Vigoroth,Spearow,Charmeleon,Chikorita,Porygon2,181,27,1,86.6
7,3,Charmeleon,Squirtle,Ponyta,Wartortle,Ivysaur,Eevee,187,27,2,86.6
7,3,Meganium,Vigoroth,Exeggcute,Ponyta,Chansey,Loudred,193,20,10,86.5
7,3,Smeargle,Swampert,Psyduck,Blaziken,Golbat,Whismur,173,27,0,86.5
7,3,Ponyta,Croconaw,Eevee,Blaziken,Onix,Mudkip,173,27,0,86.5
7,3,Meowth,Golbat,Larvitar,Slugma,Whismur,Blaziken,160,22,3,86.5
7,3,Sunflora,Minun,Croconaw,Blaziken,Zubat,Marill,160,24,1,86.5
7,3,Minun,Smeargle,Bulbasaur,Blaziken,Psyduck,Porygon2,160,24,1,86.5
7,3,Golbat,Phanpy,Meganium,Chansey,Psyduck,Spearow,159,22,3,86.4
7,3,Geodude,Mantine,Minun,Meganium,Raticate,Mudkip,178,28,0,86.4
7,3,Croconaw,Combusken,Loudred,Ponyta,Trapinch,Numel,178,24,4,86.4
7,3,Loudred,Torchic,Golbat,Magnemite,Spearow,Swampert,171,23,4,86.4
7,3,Cyndaquil,Loudred,Minun,Ponyta,Golbat,Elekid,171,26,1,86.4
7,3,Wartortle,Zubat,Blaziken,Charmeleon,Marshtomp,Mantine,171,27,0,86.4
7,3,Wartortle,Psyduck,Meganium,Blaziken,Natu,Pidgey,164,26,0,86.3
7,3,Raticate,Pidgey,Minun,Loudred,Porygon2,Elekid,176,28,0,86.3
7,3,Swampert,Minun,Chansey,Diglett,Porygon2,Spearow,163,25,1,86.2
7,3,Vigoroth,Croconaw,Meganium,Grovyle,Spearow,Whismur,181,29,0,86.2
7,3,Diglett,Meganium,Hoothoot,Minun,Chansey,Spearow,168,17,10,86.2
7,3,Spearow,Grovyle,Loudred,Charmeleon,Pidgey,Totodile,168,26,1,86.2
7,3,Golbat,Blaziken,Croconaw,Plusle,Phanpy,Psyduck,174,28,0,86.1
7,3,Meganium,Mantine,Smeargle,Torchic,Bayleef,Charmeleon,186,26,4,86.1
7,3,Slowpoke,Slugma,Mareep,Loudred,Charmeleon,Blaziken,161,18,8,86.1
7,3,Phanpy,Porygon2,Mantine,Geodude,Trapinch,Golbat,161,25,1,86.1
7,3,Raticate,Quilava,Wingull,Porygon2,Ivysaur,Psyduck,167,24,3,86.1
7,3,Wartortle,Porygon2,Combusken,Ivysaur,Minun,Wingull,179,26,3,86.1
7,3,Slakoth,Grovyle,Loudred,Raticate,Swampert,Sunflora,185,30,0,86.0
7,3,Sunflora,Blaziken,Bayleef,Grovyle,Smeargle,Exeggcute,154,24,1,86.0
7,3,Swampert,Chikorita,Golbat,Charmeleon,Natu,Wartortle,172,26,2,86.0
7,3,Tentacool,Vigoroth,Blaziken,Porygon2,Chansey,Ponyta,165,24,3,85.9
7,3,Slugma,Porygon2,Wartortle,Loudred,Natu,Tentacool,165,26,1,85.9
7,3,Plusle,Elekid,Diglett,Golbat,Sunflora,Loudred,171,27,1,85.9
7,3,Sunkern,Porygon2,Vulpix,Blaziken,Bayleef,Cubone,177,29,0,85.9
7,3,Mantine,Slowpoke,Oddish,Plusle,Meganium,Spearow,177,24,5,85.9
7,3,Blaziken,Porygon2,Slakoth,Pikachu,Ivysaur,Cubone,176,27,2,85.9
7,3,Cubone,Croconaw,Natu,Ponyta,Mudkip,Porygon2,176,29,0,85.9
7,3,Golbat,Diglett,Quilava,Slowpoke,Ivysaur,Mantine,188,23,8,85.8
7,3,Magnemite,Quilava,Grovyle,Slugma,Plusle,Sunflora,151,25,0,85.8
7,3,Raticate,Meganium,Blaziken,Magnemite,Mudkip,Smeargle,169,28,0,85.8
7,3,Ivysaur,Blaziken,Meowth,Natu,Vigoroth,Magnemite,169,21,7,85.8
7,3,Magnemite,Quilava,Meganium,Ivysaur,Elekid,Chansey,169,25,3,85.8
7,3,Porygon2,Numel,Swampert,Slugma,Hoothoot,Golbat,175,27,2,85.8
7,3,Cubone,Cyndaquil,Mantine,Loudred,Golbat,Charmeleon,181,26,4,85.8
7,3,Whismur,Loudred,Golbat,Phanpy,Wartortle,Mudkip,174,25,4,85.7
7,3,Quilava,Charmander,Grovyle,Croconaw,Ponyta,Hoothoot,174,21,8,85.7
7,3,Eevee,Minun,Charmeleon,Plusle,Spearow,Marill,162,26,1,85.7
7,3,Mantine,Blaziken,Vigoroth,Phanpy,Wartortle,Quilava,186,30,1,85.7
7,3,Bulbasaur,Mantine,Blaziken,Zubat,Meganium,Ivysaur,180,29,1,85.7
7,3,Quilava,Larvitar,Golbat,Minun,Slugma,Whismur,174,25,4,85.7
7,3,Mantine,Ivysaur,Swampert,Porygon,Totodile,Hoothoot,173,19,10,85.6
7,3,Porygon2,Cacnea,Smeargle,Quilava,Vigoroth,Mantine,173,29,0,85.6
7,3,Golbat,Loudred,Wingull,Blaziken,Magnemite,Sunflora,167,26,2,85.6
7,3,Ponyta,Pidgey,Marill,Minun,Loudred,Wartortle,178,27,3,85.6
7,3,Meowth,Swampert,Grovyle,Spearow,Smeargle,Natu,166,28,0,85.6
7,3,Meganium,Oddish,Charmeleon,Treecko,Blaziken,Magnemite,166,28,0,85.6
7,3,Ponyta,Ivysaur,Marshtomp,Totodile,Meganium,Natu,166,23,5,85.6
7,3,Whismur,Porygon2,Blaziken,Marill,Mudkip,Grovyle,183,31,0,85.5
7,3,Porygon2,Loudred,Psyduck,Smeargle,Wartortle,Grovyle,159,25,2,85.5
7,3,Loudred,Vigoroth,Vulpix,Golbat,Combusken,Meganium,170,26,3,85.4
7,3,Sunkern,Plusle,Trapinch,Blaziken,Mantine,Chansey,158,27,0,85.4
7,3,Porygon2,Numel,Pikachu,Charmeleon,Mantine,Eevee,181,30,1,85.4
7,3,Magnemite,Grovyle,Plusle,Sunflora,Cyndaquil,Porygon2,169,28,1,85.4
7,3,Totodile,Diglett,Smeargle,Loudred,Swampert,Sunflora,163,26,2,85.3
7,3,Cubone,Quilava,Meganium,Spearow,Grovyle,Squirtle,174,30,0,85.3
7,3,Slugma,Magnemite,Spearow,Voltorb,Porygon2,Natu,168,28,1,85.3
7,3,Loudred,Blaziken,Golbat,Quilava,Squirtle,Psyduck,168,27,2,85.3
7,3,Onix,Ponyta,Wartortle,Geodude,Vigoroth,Swampert,162,26,2,85.3
7,3,Charmeleon,Porygon2,Magby,Ivysaur,Cyndaquil,Plusle,179,30,1,85.2
7,3,Swampert,Vigoroth,Porygon2,Sunflora,Smeargle,Mudkip,173,29,1,85.2
7,3,Mareep,Minun,Spearow,Natu,Loudred,Sunflora,167,27,2,85.2
7,3,Smeargle,Croconaw,Swampert,Treecko,Spearow,Ponyta,161,28,0,85.2
7,3,Ivysaur,Exeggcute,Grovyle,Minun,Magnemite,Blaziken,172,25,5,85.1
7,3,Ponyta,Rattata,Onix,Blaziken,Swampert,Porygon,172,29,1,85.1
7,3,Pikachu,Charmeleon,Meganium,Croconaw,Bayleef,Vigoroth,183,32,0,85.1
7,3,Charmeleon,Meganium,Wartortle,Eevee,Grovyle,Pidgey,177,31,0,85.1
7,3,Elekid,Charmeleon,Tentacool,Mantine,Golbat,Porygon2,154,25,2,85.1
7,3,Porygon2,Vigoroth,Charmeleon,Exeggcute,Golbat,Trapinch,171,30,0,85.1
7,3,Charmeleon,Natu,Rattata,Loudred,Porygon2,Zubat,188,32,1,85.1
7,3,Exeggcute,Vulpix,Minun,Charmeleon,Ponyta,Sunkern,159,27,1,85.0
7,3,Psyduck,Magnemite,Ponyta,Vulpix,Combusken,Swampert,176,30,1,85.0
7,3,Smeargle,Magnemite,Blaziken,Marshtomp,Sunflora,Grovyle,170,28,2,85.0
7,3,Marshtomp,Ponyta,Marill,Swampert,Sunflora,Plusle,164,28,1,85.0
7,3,Meganium,Chikorita,Blaziken,Squirtle,Golbat,Grovyle,175,28,3,85.0
7,3,Croconaw,Grovyle,Golbat,Zubat,Ivysaur,Smeargle,169,27,3,84.9
7,3,Wartortle,Smeargle,Mantine,Vigoroth,Swampert,Psyduck,152,26,1,84.9
7,3,Porygon2,Natu,Wartortle,Psyduck,Swampert,Loudred,163,29,0,84.9
7,3,Plusle,Swampert,Quilava,Golbat,Meowth,Loudred,163,29,0,84.9
7,3,Meganium,Minun,Cyndaquil,Ivysaur,Psyduck,Wingull,174,26,5,84.9
7,3,Voltorb,Bayleef,Whismur,Geodude,Blaziken,Cubone,168,30,0,84.8
7,3,Combusken,Swampert,Meganium,Marill,Golbat,Slugma,168,28,2,84.8
