Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
3,2,Charmander,Bayleef,Raticate,Marshtomp,,,186,25,0,88.2
3,2,Raticate,Sunkern,Combusken,Elekid,,,174,23,1,87.9
3,2,Larvitar,Pikachu,Meowth,Cacnea,,,181,24,1,87.9
3,2,Pikachu,Bayleef,Combusken,Zubat,,,187,24,2,87.8
3,2,Raticate,Oddish,Numel,Bayleef,,,158,22,0,87.8
3,2,Tentacool,Numel,Raticate,Combusken,,,172,23,1,87.8
3,2,Raticate,Whismur,Sunkern,Marshtomp,,,186,24,2,87.7
3,2,Combusken,Elekid,Pidgey,Marshtomp,,,171,24,0,87.7
3,2,Oddish,Raticate,Eevee,Elekid,,,178,24,1,87.7
3,2,Tentacool,Magby,Raticate,Combusken,,,177,22,3,87.6
3,2,Pikachu,Magby,Whismur,Cacnea,,,183,26,0,87.6
3,2,Whismur,Vulpix,Combusken,Bayleef,,,182,24,2,87.5
3,2,Marshtomp,Bayleef,Magby,Phanpy,,,181,26,0,87.4
3,2,Porygon,Elekid,Whismur,Slakoth,,,192,28,0,87.3
3,2,Marshtomp,Oddish,Eevee,Combusken,,,178,26,0,87.3
3,2,Eevee,Raticate,Marshtomp,Meowth,,,171,23,2,87.2
3,2,Treecko,Combusken,Raticate,Bayleef,,,178,25,2,86.8
3,2,Magby,Elekid,Oddish,Vulpix,,,171,26,0,86.8
3,2,Elekid,Whismur,Combusken,Oddish,,,184,27,1,86.8
3,2,Porygon,Combusken,Slowpoke,Bayleef,,,164,16,9,86.8
3,2,Eevee,Slowpoke,Bayleef,Combusken,,,163,22,3,86.7
3,2,Magby,Raticate,Vulpix,Phanpy,,,163,24,1,86.7
3,2,Eevee,Raticate,Vulpix,Phanpy,,,168,26,0,86.6
3,2,Charmander,Meowth,Bayleef,Raticate,,,173,26,1,86.5
3,2,Elekid,Whismur,Oddish,Marshtomp,,,171,25,2,86.4
3,2,Raticate,Cacnea,Eevee,Combusken,,,164,26,0,86.3
3,2,Vulpix,Larvitar,Cacnea,Phanpy,,,168,24,3,86.2
3,2,Whismur,Combusken,Marshtomp,Wingull,,,171,27,1,85.9
3,2,Pikachu,Bayleef,Whismur,Combusken,,,158,25,1,85.9
3,2,Combusken,Raticate,Mareep,Phanpy,,,170,28,0,85.9
3,2,Oddish,Magby,Bayleef,Slakoth,,,176,27,2,85.9
3,2,Marshtomp,Raticate,Wingull,Slakoth,,,176,26,3,85.9
3,2,Larvitar,Whismur,Slakoth,Diglett,,,180,30,0,85.7
3,2,Zubat,Magby,Raticate,Phanpy,,,186,31,0,85.7
3,2,Whismur,Squirtle,Combusken,Phanpy,,,174,28,1,85.7
3,2,Pikachu,Pidgey,Combusken,Phanpy,,,167,28,0,85.6
3,2,Meowth,Pikachu,Raticate,Cacnea,,,178,30,0,85.6
3,2,Whismur,Wingull,Combusken,Bayleef,,,172,29,0,85.6
3,2,Eevee,Larvitar,Cacnea,Pidgey,,,160,22,5,85.6
3,2,Zubat,Raticate,Combusken,Chikorita,,,176,30,0,85.4
3,2,Phanpy,Meowth,Pidgey,Combusken,,,170,29,0,85.4
3,2,Torchic,Elekid,Raticate,Phanpy,,,175,30,0,85.4
3,2,Porygon,Meowth,Whismur,Bayleef,,,175,27,3,85.4
3,2,Numel,Vulpix,Combusken,Oddish,,,175,27,3,85.4
3,2,Marshtomp,Pikachu,Magby,Cacnea,,,174,30,0,85.3
3,2,Elekid,Sunkern,Magby,Slowpoke,,,162,28,0,85.3
3,2,Pidgey,Whismur,Combusken,Elekid,,,185,31,1,85.3
3,2,Whismur,Magby,Marshtomp,Torchic,,,161,28,0,85.2
3,2,Rattata,Bayleef,Raticate,Meowth,,,178,31,0,85.2
3,2,Combusken,Magby,Eevee,Slowpoke,,,155,27,0,85.2
3,2,Slowpoke,Magby,Meowth,Sunkern,,,172,28,2,85.1
3,2,Slakoth,Elekid,Eevee,Combusken,,,183,31,1,85.1
3,2,Raticate,Meowth,Bayleef,Oddish,,,177,31,0,85.1
3,2,Numel,Combusken,Bayleef,Vulpix,,,176,31,0,85.0
3,2,Magby,Marshtomp,Elekid,Slowpoke,,,153,27,0,85.0
3,2,Bayleef,Eevee,Raticate,Squirtle,,,158,26,2,84.9
3,2,Bayleef,Numel,Whismur,Slowpoke,,,169,24,6,84.9
3,2,Bayleef,Magby,Numel,Slakoth,,,163,29,0,84.9
3,2,Phanpy,Combusken,Pidgey,Larvitar,,,179,31,1,84.8
3,2,Oddish,Squirtle,Combusken,Bayleef,,,184,33,0,84.8
3,2,Mareep,Bayleef,Meowth,Combusken,,,167,30,0,84.8
3,2,Bayleef,Raticate,Whismur,Magby,,,161,22,7,84.7
3,2,Porygon,Combusken,Marshtomp,Raticate,,,172,29,2,84.7
3,2,Elekid,Raticate,Phanpy,Numel,,,168,30,1,84.4
3,2,Sunkern,Combusken,Oddish,Raticate,,,168,30,1,84.4
3,2,Numel,Raticate,Eevee,Phanpy,,,162,29,1,84.4
3,2,Bayleef,Eevee,Magby,Combusken,,,178,33,0,84.4
3,2,Combusken,Bayleef,Slakoth,Raticate,,,167,31,0,84.3
3,2,Magby,Eevee,Oddish,Raticate,,,166,30,1,84.3
3,2,Larvitar,Meowth,Pidgey,Phanpy,,,182,30,4,84.3
3,2,Eevee,Whismur,Sunkern,Raticate,,,155,28,1,84.2
3,2,Numel,Eevee,Oddish,Combusken,,,160,30,0,84.2
3,2,Phanpy,Meowth,Pidgey,Larvitar,,,160,28,2,84.2
3,2,Combusken,Magby,Raticate,Mareep,,,159,29,1,84.1
3,2,Pikachu,Whismur,Marshtomp,Raticate,,,169,31,1,84.1
3,2,Sunkern,Raticate,Tentacool,Combusken,,,179,32,2,84.0
3,2,Magby,Marshtomp,Numel,Bulbasaur,,,168,32,0,84.0
3,2,Magby,Elekid,Numel,Eevee,,,167,31,1,83.9
3,2,Elekid,Combusken,Oddish,Raticate,,,161,28,3,83.9
3,2,Cyndaquil,Raticate,Combusken,Marshtomp,,,166,32,0,83.8
3,2,Chikorita,Raticate,Oddish,Combusken,,,166,29,3,83.8
3,2,Zubat,Elekid,Eevee,Raticate,,,171,30,3,83.8
3,2,Porygon,Elekid,Cacnea,Larvitar,,,186,34,2,83.8
3,2,Eevee,Meowth,Raticate,Whismur,,,190,37,0,83.7
3,2,Pikachu,Diglett,Eevee,Raticate,,,154,28,2,83.7
3,2,Tentacool,Elekid,Magby,Raticate,,,159,29,2,83.7
3,2,Zubat,Magby,Bayleef,Elekid,,,169,33,0,83.7
3,2,Slowpoke,Combusken,Magby,Chikorita,,,174,31,3,83.7
3,2,Marshtomp,Sunkern,Elekid,Slowpoke,,,179,35,0,83.6
3,2,Whismur,Raticate,Torchic,Slakoth,,,184,33,3,83.6
3,2,Marshtomp,Wingull,Elekid,Tentacool,,,158,27,4,83.6
3,2,Marshtomp,Eevee,Meowth,Oddish,,,163,32,0,83.6
3,2,Torchic,Marshtomp,Magby,Bayleef,,,178,34,1,83.6
3,2,Whismur,Combusken,Elekid,Slowpoke,,,178,33,2,83.6
3,2,Bayleef,Elekid,Eevee,Slakoth,,,178,35,0,83.6
3,2,Combusken,Diglett,Zubat,Slowpoke,,,157,30,1,83.5
3,2,Raticate,Bayleef,Meowth,Mareep,,,157,31,0,83.5
3,2,Larvitar,Phanpy,Whismur,Combusken,,,162,25,7,83.5
3,2,Eevee,Marshtomp,Magby,Slakoth,,,162,32,0,83.5
3,2,Whismur,Elekid,Phanpy,Zubat,,,172,34,0,83.5
3,2,Combusken,Slakoth,Whismur,Bayleef,,,161,31,1,83.4
3,2,Whismur,Cacnea,Raticate,Zubat,,,161,32,0,83.4
3,2,Phanpy,Magby,Bayleef,Pidgey,,,166,33,0,83.4
3,2,Numel,Elekid,Bayleef,Pidgey,,,166,31,2,83.4
3,2,Elekid,Slakoth,Marshtomp,Combusken,,,166,32,1,83.4
3,2,Phanpy,Magby,Bayleef,Whismur,,,170,34,0,83.3
3,2,Whismur,Sunkern,Vulpix,Slowpoke,,,165,31,2,83.3
3,2,Oddish,Marshtomp,Zubat,Combusken,,,170,32,2,83.3
3,2,Marshtomp,Larvitar,Combusken,Whismur,,,174,28,7,83.3
3,2,Marshtomp,Raticate,Slakoth,Numel,,,174,35,0,83.3
3,2,Magby,Zubat,Marshtomp,Combusken,,,178,35,1,83.2
3,2,Cacnea,Combusken,Eevee,Raticate,,,168,34,0,83.2
3,2,Eevee,Magby,Meowth,Bayleef,,,177,36,0,83.1
3,2,Wingull,Raticate,Tentacool,Sunkern,,,172,25,10,83.1
3,2,Slakoth,Whismur,Cacnea,Combusken,,,172,35,0,83.1
3,2,Pikachu,Combusken,Bayleef,Oddish,,,157,31,1,83.1
3,2,Bayleef,Combusken,Marshtomp,Rattata,,,176,36,0,83.0
3,2,Larvitar,Whismur,Marshtomp,Raticate,,,171,30,5,83.0
3,2,Elekid,Meowth,Oddish,Marshtomp,,,171,33,2,83.0
3,2,Numel,Slowpoke,Combusken,Whismur,,,166,19,15,83.0
3,2,Raticate,Magby,Whismur,Sunkern,,,161,32,1,83.0
3,2,Marshtomp,Magby,Porygon,Eevee,,,161,31,2,83.0
3,2,Raticate,Meowth,Oddish,Eevee,,,175,36,0,82.9
3,2,Chikorita,Phanpy,Combusken,Bayleef,,,170,35,0,82.9
3,2,Mareep,Sunkern,Marshtomp,Combusken,,,170,34,1,82.9
3,2,Treecko,Slowpoke,Combusken,Marshtomp,,,165,29,5,82.9
3,2,Tentacool,Combusken,Elekid,Pidgey,,,160,31,2,82.9
3,2,Zubat,Marshtomp,Whismur,Larvitar,,,150,29,2,82.9
3,2,Elekid,Sunkern,Raticate,Mareep,,,150,31,0,82.9
3,2,Marshtomp,Magby,Sunkern,Meowth,,,174,35,1,82.9
3,2,Cacnea,Pikachu,Combusken,Larvitar,,,174,33,3,82.9
3,2,Magby,Slakoth,Whismur,Marshtomp,,,169,33,2,82.8
3,2,Sunkern,Magby,Phanpy,Meowth,,,164,34,0,82.8
3,2,Bayleef,Raticate,Oddish,Zubat,,,164,34,0,82.8
3,2,Combusken,Bayleef,Sunkern,Raticate,,,159,33,0,82.8
3,2,Elekid,Zubat,Eevee,Raticate,,,168,32,3,82.8
3,2,Combusken,Numel,Magby,Meowth,,,158,33,0,82.7
3,2,Cacnea,Whismur,Meowth,Raticate,,,158,33,0,82.7
3,2,Bayleef,Totodile,Whismur,Marshtomp,,,158,33,0,82.7
3,2,Pikachu,Oddish,Raticate,Vulpix,,,186,37,2,82.7
3,2,Numel,Whismur,Magby,Oddish,,,176,36,1,82.6
3,2,Porygon,Raticate,Magby,Sunkern,,,166,33,2,82.6
3,2,Numel,Bayleef,Raticate,Tentacool,,,156,30,3,82.5
3,2,Raticate,Marshtomp,Sunkern,Phanpy,,,156,33,0,82.5
3,2,Bayleef,Tentacool,Combusken,Wingull,,,170,25,11,82.5
3,2,Bayleef,Marshtomp,Combusken,Zubat,,,165,33,2,82.5
3,2,Vulpix,Combusken,Phanpy,Bayleef,,,160,31,3,82.5
3,2,Combusken,Marshtomp,Magby,Meowth,,,160,31,3,82.5
3,2,Combusken,Elekid,Bayleef,Mudkip,,,160,33,1,82.5
3,2,Combusken,Vulpix,Elekid,Bayleef,,,174,37,0,82.5
3,2,Combusken,Numel,Bayleef,Eevee,,,154,32,1,82.4
3,2,Vulpix,Whismur,Raticate,Bayleef,,,163,35,0,82.3
3,2,Slakoth,Zubat,Combusken,Elekid,,,167,34,2,82.3
3,2,Larvitar,Cacnea,Elekid,Bayleef,,,167,32,4,82.3
3,2,Elekid,Meowth,Slakoth,Raticate,,,167,36,0,82.3
3,2,Phanpy,Oddish,Meowth,Combusken,,,162,35,0,82.2
3,2,Oddish,Magby,Slowpoke,Cacnea,,,166,35,1,82.2
3,2,Numel,Pikachu,Eevee,Pidgey,,,161,32,3,82.1
3,2,Combusken,Slakoth,Magby,Marshtomp,,,184,39,1,82.1
3,2,Elekid,Bayleef,Combusken,Vulpix,,,161,35,0,82.1
3,2,Meowth,Whismur,Phanpy,Marshtomp,,,170,37,0,82.1
3,2,Slakoth,Magby,Meowth,Phanpy,,,170,36,1,82.1
3,2,Pikachu,Raticate,Cacnea,Wingull,,,156,34,0,82.1
3,2,Whismur,Elekid,Cacnea,Bayleef,,,174,38,0,82.1
3,2,Cacnea,Combusken,Elekid,Raticate,,,169,37,0,82.0
3,2,Combusken,Vulpix,Magby,Bayleef,,,169,36,1,82.0
3,2,Raticate,Eevee,Elekid,Treecko,,,164,36,0,82.0
3,2,Raticate,Larvitar,Numel,Slowpoke,,,164,28,8,82.0
3,2,Meowth,Zubat,Magby,Raticate,,,173,37,1,82.0
3,2,Raticate,Slowpoke,Whismur,Cacnea,,,173,31,7,82.0
3,2,Eevee,Marshtomp,Elekid,Raticate,,,173,38,0,82.0
3,2,Tentacool,Combusken,Whismur,Raticate,,,168,35,2,82.0
3,2,Slowpoke,Pidgey,Combusken,Marshtomp,,,168,31,6,82.0
3,2,Eevee,Bayleef,Zubat,Raticate,,,154,33,1,81.9
3,2,Elekid,Raticate,Slowpoke,Eevee,,,171,36,2,81.8
3,2,Larvitar,Slowpoke,Wingull,Cacnea,,,153,33,1,81.8
3,2,Porygon,Whismur,Combusken,Slowpoke,,,166,29,8,81.8
3,2,Pikachu,Whismur,Bayleef,Magby,,,166,34,3,81.8
3,2,Elekid,Combusken,Slowpoke,Whismur,,,166,33,4,81.8
3,2,Larvitar,Pikachu,Wingull,Cacnea,,,157,30,5,81.8
3,2,Pikachu,Marshtomp,Magby,Sunkern,,,157,34,1,81.8
3,2,Bayleef,Numel,Elekid,Zubat,,,188,41,1,81.7
3,2,Tentacool,Wingull,Whismur,Slakoth,,,152,21,13,81.7
3,2,Meowth,Marshtomp,Phanpy,Magby,,,178,38,2,81.7
3,2,Meowth,Slakoth,Combusken,Bayleef,,,178,39,1,81.7
3,2,Pikachu,Bayleef,Magby,Eevee,,,173,36,3,81.6
3,2,Slowpoke,Cacnea,Numel,Larvitar,,,164,33,4,81.6
3,2,Pikachu,Phanpy,Eevee,Meowth,,,164,36,1,81.6
3,2,Bulbasaur,Tentacool,Combusken,Bayleef,,,155,31,4,81.6
3,2,Oddish,Charmander,Raticate,Meowth,,,159,35,1,81.5
3,2,Raticate,Whismur,Oddish,Tentacool,,,150,33,1,81.5
3,2,Numel,Magby,Marshtomp,Zubat,,,150,34,0,81.5
3,2,Raticate,Whismur,Vulpix,Magby,,,172,32,7,81.5
3,2,Pidgey,Meowth,Combusken,Elekid,,,163,36,1,81.5
3,2,Whismur,Numel,Marshtomp,Squirtle,,,163,36,1,81.5
3,2,Charmander,Slowpoke,Combusken,Marshtomp,,,185,28,14,81.5
3,2,Eevee,Meowth,Whismur,Larvitar,,,154,32,3,81.5
3,2,Whismur,Tentacool,Raticate,Sunkern,,,176,37,3,81.5
3,2,Marshtomp,Combusken,Tentacool,Cacnea,,,167,34,4,81.5
3,2,Bulbasaur,Raticate,Magby,Cacnea,,,158,36,0,81.4
3,2,Magby,Bayleef,Whismur,Elekid,,,158,35,1,81.4
3,2,Numel,Meowth,Oddish,Vulpix,,,158,36,0,81.4
3,2,Larvitar,Numel,Cacnea,Diglett,,,158,33,3,81.4
3,2,Whismur,Slakoth,Marshtomp,Bulbasaur,,,162,37,0,81.4
3,2,Marshtomp,Zubat,Elekid,Numel,,,153,34,1,81.4
3,2,Sunkern,Elekid,Meowth,Bayleef,,,153,34,1,81.4
3,2,Numel,Slowpoke,Combusken,Larvitar,,,161,34,3,81.3
3,2,Eevee,Rattata,Raticate,Bayleef,,,169,38,1,81.3
3,2,Bayleef,Elekid,Bulbasaur,Slowpoke,,,156,35,1,81.3
3,2,Whismur,Oddish,Eevee,Porygon,,,156,36,0,81.3
3,2,Whismur,Raticate,Meowth,Treecko,,,160,37,0,81.2
3,2,Marshtomp,Bulbasaur,Combusken,Mareep,,,177,41,0,81.2
3,2,Eevee,Magby,Bayleef,Pikachu,,,164,37,1,81.2
3,2,Meowth,Magby,Marshtomp,Pikachu,,,168,39,0,81.2
3,2,Torchic,Eevee,Combusken,Sunkern,,,168,38,1,81.2
3,2,Raticate,Numel,Tentacool,Combusken,,,159,36,1,81.1
3,2,Zubat,Pikachu,Whismur,Marshtomp,,,159,37,0,81.1
3,2,Whismur,Vulpix,Elekid,Oddish,,,163,36,2,81.1
3,2,Tentacool,Vulpix,Combusken,Raticate,,,163,37,1,81.1
3,2,Torchic,Marshtomp,Combusken,Slakoth,,,154,34,2,81.1
3,2,Mareep,Raticate,Zubat,Elekid,,,158,35,2,81.0
3,2,Magby,Pikachu,Vulpix,Sunkern,,,175,41,0,81.0
3,2,Eevee,Wingull,Elekid,Tentacool,,,162,34,4,81.0
3,2,Marshtomp,Tentacool,Raticate,Wingull,,,170,26,14,81.0
3,2,Phanpy,Eevee,Combusken,Numel,,,170,38,2,81.0
3,2,Pikachu,Squirtle,Eevee,Raticate,,,178,40,2,80.9
3,2,Numel,Treecko,Magby,Combusken,,,161,38,0,80.9
3,2,Pikachu,Eevee,Marshtomp,Chikorita,,,161,37,1,80.9
3,2,Whismur,Meowth,Marshtomp,Slowpoke,,,161,34,4,80.9
3,2,Elekid,Eevee,Raticate,Wingull,,,165,37,2,80.9
3,2,Bayleef,Numel,Phanpy,Meowth,,,165,38,1,80.9
3,2,Phanpy,Pikachu,Combusken,Bulbasaur,,,165,38,1,80.9
3,2,Numel,Magby,Oddish,Pidgey,,,165,38,1,80.9
3,2,Slowpoke,Magby,Combusken,Pikachu,,,169,35,5,80.9
3,2,Sunkern,Combusken,Vulpix,Oddish,,,164,37,2,80.8
3,2,Chikorita,Raticate,Zubat,Combusken,,,164,37,2,80.8
3,2,Sunkern,Whismur,Combusken,Elekid,,,164,39,0,80.8
3,2,Diglett,Eevee,Raticate,Phanpy,,,151,36,0,80.7
3,2,Bayleef,Slakoth,Magby,Slowpoke,,,155,33,4,80.7
3,2,Magby,Phanpy,Sunkern,Vulpix,,,155,36,1,80.7
3,2,Raticate,Slakoth,Larvitar,Whismur,,,171,33,8,80.7
3,2,Marshtomp,Raticate,Totodile,Meowth,,,150,36,0,80.6
3,2,Bayleef,Raticate,Pidgey,Zubat,,,158,38,0,80.6
3,2,Numel,Bulbasaur,Magby,Slakoth,,,158,36,2,80.6
3,2,Pikachu,Wingull,Tentacool,Bayleef,,,158,24,14,80.6
3,2,Magby,Pidgey,Combusken,Mudkip,,,162,38,1,80.6
3,2,Zubat,Raticate,Charmander,Marshtomp,,,166,40,0,80.6
3,2,Meowth,Combusken,Tentacool,Raticate,,,174,39,3,80.6
3,2,Mudkip,Raticate,Meowth,Elekid,,,149,35,1,80.5
3,2,Raticate,Marshtomp,Sunkern,Porygon,,,149,36,0,80.5
3,2,Raticate,Eevee,Vulpix,Sunkern,,,153,36,1,80.5
3,2,Zubat,Meowth,Sunkern,Raticate,,,153,36,1,80.5
3,2,Larvitar,Elekid,Cacnea,Meowth,,,157,31,7,80.5
3,2,Whismur,Porygon,Numel,Slowpoke,,,161,32,7,80.5
3,2,Meowth,Magby,Sunkern,Slowpoke,,,161,39,0,80.5
3,2,Marshtomp,Sunkern,Wingull,Combusken,,,173,40,2,80.5
3,2,Numel,Mareep,Raticate,Eevee,,,148,35,1,80.4
3,2,Eevee,Wingull,Bayleef,Combusken,,,152,37,0,80.4
3,2,Sunkern,Numel,Slowpoke,Magby,,,156,24,14,80.4
3,2,Treecko,Elekid,Combusken,Slowpoke,,,156,34,4,80.4
3,2,Charmander,Combusken,Bayleef,Magby,,,156,33,5,80.4
3,2,Pikachu,Bayleef,Magby,Wingull,,,156,37,1,80.4
3,2,Totodile,Pikachu,Eevee,Combusken,,,160,38,1,80.4
3,2,Cyndaquil,Raticate,Bayleef,Magby,,,160,27,12,80.4
3,2,Bulbasaur,Phanpy,Raticate,Combusken,,,160,37,2,80.4
3,2,Magby,Meowth,Combusken,Whismur,,,160,39,0,80.4
3,2,Whismur,Magby,Elekid,Squirtle,,,164,39,1,80.4
3,2,Bayleef,Slowpoke,Raticate,Sunkern,,,164,37,3,80.4
3,2,Vulpix,Magby,Combusken,Meowth,,,168,39,2,80.4
3,2,Bayleef,Meowth,Elekid,Cacnea,,,168,40,1,80.4
3,2,Tentacool,Raticate,Magby,Chikorita,,,151,35,2,80.3
3,2,Raticate,Charmander,Numel,Marshtomp,,,151,37,0,80.3
3,2,Whismur,Marshtomp,Bayleef,Diglett,,,155,37,1,80.3
3,2,Meowth,Bayleef,Magby,Pidgey,,,167,41,0,80.3
3,2,Marshtomp,Magby,Vulpix,Slowpoke,,,175,38,5,80.3
3,2,Mareep,Cacnea,Combusken,Marshtomp,,,150,36,1,80.2
3,2,Numel,Bulbasaur,Slowpoke,Magby,,,150,29,8,80.2
3,2,Slowpoke,Mareep,Combusken,Sunkern,,,154,29,9,80.2
3,2,Whismur,Porygon,Marshtomp,Magby,,,166,33,8,80.2
3,2,Oddish,Pikachu,Combusken,Treecko,,,141,33,2,80.1
3,2,Oddish,Torchic,Combusken,Bayleef,,,157,39,0,80.1
3,2,Torchic,Magby,Larvitar,Cacnea,,,161,39,1,80.1
3,2,Oddish,Raticate,Zubat,Eevee,,,161,40,0,80.1
3,2,Numel,Oddish,Raticate,Sunkern,,,161,38,2,80.1
3,2,Oddish,Combusken,Vulpix,Raticate,,,181,44,1,80.1
3,2,Bayleef,Squirtle,Combusken,Slakoth,,,148,36,1,80.0
3,2,Numel,Slowpoke,Whismur,Bulbasaur,,,152,28,10,80.0
3,2,Phanpy,Charmander,Oddish,Combusken,,,172,43,0,80.0
3,2,Bayleef,Combusken,Porygon,Phanpy,,,167,41,1,79.9
3,2,Whismur,Marshtomp,Slakoth,Tentacool,,,163,41,0,79.9
3,2,Elekid,Eevee,Meowth,Cacnea,,,159,39,1,79.9
3,2,Raticate,Rattata,Meowth,Bayleef,,,159,38,2,79.9
3,2,Magby,Slowpoke,Phanpy,Elekid,,,155,36,3,79.9
3,2,Sunkern,Whismur,Eevee,Bulbasaur,,,155,39,0,79.9
3,2,Wingull,Magby,Marshtomp,Bayleef,,,166,42,0,79.8
3,2,Pikachu,Bayleef,Magby,Numel,,,162,41,0,79.8
3,2,Porygon,Numel,Meowth,Raticate,,,162,40,1,79.8
3,2,Combusken,Sunkern,Marshtomp,Magby,,,158,29,11,79.8
3,2,Totodile,Elekid,Meowth,Combusken,,,154,37,2,79.8
3,2,Eevee,Raticate,Meowth,Mudkip,,,154,39,0,79.8
3,2,Combusken,Elekid,Tentacool,Meowth,,,150,37,1,79.8
3,2,Combusken,Bayleef,Magby,Charmander,,,150,37,1,79.8
3,2,Magby,Squirtle,Eevee,Elekid,,,150,38,0,79.8
3,2,Slakoth,Raticate,Chikorita,Combusken,,,177,43,2,79.7
3,2,Oddish,Tentacool,Numel,Slowpoke,,,161,34,7,79.7
3,2,Meowth,Porygon,Combusken,Slowpoke,,,157,31,9,79.7
3,2,Oddish,Elekid,Eevee,Slowpoke,,,157,37,3,79.7
3,2,Meowth,Raticate,Zubat,Whismur,,,157,40,0,79.7
3,2,Charmander,Pikachu,Combusken,Slowpoke,,,153,35,4,79.7
3,2,Phanpy,Magby,Whismur,Oddish,,,141,34,2,79.7
3,2,Numel,Slowpoke,Combusken,Larvitar,,,176,41,4,79.6
3,2,Magby,Bulbasaur,Whismur,Cacnea,,,164,42,0,79.6
3,2,Marshtomp,Combusken,Tentacool,Cacnea,,,160,39,2,79.6
3,2,Magby,Eevee,Slowpoke,Pidgey,,,160,34,7,79.6
3,2,Wingull,Magby,Raticate,Slowpoke,,,148,37,1,79.6
3,2,Torchic,Combusken,Raticate,Slowpoke,,,159,38,3,79.5
3,2,Combusken,Bayleef,Whismur,Vulpix,,,154,39,1,79.4
3,2,Raticate,Cacnea,Combusken,Diglett,,,150,39,0,79.4
3,2,Phanpy,Numel,Raticate,Zubat,,,146,38,0,79.3
3,2,Sunkern,Oddish,Marshtomp,Combusken,,,169,42,2,79.3
