Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
2,1,Porygon,Torchic,Slakoth,,,,156,64,0,70.9
2,1,Treecko,Charmander,Slakoth,,,,134,55,0,70.9
2,1,Torchic,Squirtle,Slakoth,,,,141,58,0,70.9
2,1,Charmander,Treecko,Slakoth,,,,141,58,0,70.9
2,1,Bulbasaur,Charmander,Mudkip,,,,153,63,0,70.8
2,1,Torchic,Bulbasaur,Slakoth,,,,131,54,0,70.8
2,1,Totodile,Torchic,Slakoth,,,,143,59,0,70.8
2,1,Charmander,Treecko,Slakoth,,,,150,62,0,70.8
2,1,Charmander,Treecko,Torchic,,,,150,62,0,70.8
2,1,Charmander,Treecko,Torchic,,,,142,59,0,70.6
2,1,Porygon,Treecko,Slakoth,,,,125,52,0,70.6
2,1,Torchic,Totodile,Bulbasaur,,,,125,52,0,70.6
2,1,Torchic,Bulbasaur,Slakoth,,,,125,52,0,70.6
2,1,Squirtle,Charmander,Slakoth,,,,149,62,0,70.6
2,1,Charmander,Treecko,Squirtle,,,,146,61,0,70.5
2,1,Charmander,Porygon,Slakoth,,,,136,57,0,70.5
2,1,Bulbasaur,Charmander,Squirtle,,,,145,61,0,70.4
2,1,Charmander,Totodile,Bulbasaur,,,,133,56,0,70.4
2,1,Porygon,Charmander,Slakoth,,,,128,54,0,70.3
2,1,Bulbasaur,Torchic,Squirtle,,,,123,52,0,70.3
2,1,Charmander,Treecko,Torchic,,,,149,63,0,70.3
2,1,Bulbasaur,Torchic,Slakoth,,,,130,55,0,70.3
2,1,Treecko,Charmander,Slakoth,,,,144,61,0,70.2
2,1,Charmander,Rattata,Slakoth,,,,132,56,0,70.2
2,1,Mudkip,Torchic,Slakoth,,,,139,59,0,70.2
2,1,Charmander,Treecko,Slakoth,,,,139,59,0,70.2
2,1,Bulbasaur,Cyndaquil,Slakoth,,,,141,60,0,70.1
2,1,Torchic,Bulbasaur,Totodile,,,,148,63,0,70.1
2,1,Totodile,Bulbasaur,Slakoth,,,,138,59,0,70.1
2,1,Charmander,Treecko,Torchic,,,,152,65,0,70.0
2,1,Torchic,Bulbasaur,Squirtle,,,,133,57,0,70.0
2,1,Bulbasaur,Cyndaquil,Slakoth,,,,133,57,0,70.0
2,1,Bulbasaur,Charmander,Slakoth,,,,140,60,0,70.0
2,1,Charmander,Bulbasaur,Slakoth,,,,140,60,0,70.0
2,1,Torchic,Bulbasaur,Totodile,,,,142,61,0,70.0
2,1,Charmander,Rattata,Squirtle,,,,142,61,0,70.0
2,1,Torchic,Treecko,Slakoth,,,,135,58,0,69.9
2,1,Mudkip,Bulbasaur,Slakoth,,,,135,58,0,69.9
2,1,Bulbasaur,Torchic,Slakoth,,,,130,56,0,69.9
2,1,Bulbasaur,Mudkip,Slakoth,,,,146,63,0,69.9
2,1,Chikorita,Charmander,Slakoth,,,,139,60,0,69.8
2,1,Charmander,Porygon,Slakoth,,,,132,57,0,69.8
2,1,Charmander,Porygon,Slakoth,,,,125,54,0,69.8
2,1,Rattata,Charmander,Slakoth,,,,141,61,0,69.8
2,1,Bulbasaur,Charmander,Rattata,,,,136,59,0,69.7
2,1,Bulbasaur,Torchic,Slakoth,,,,129,56,0,69.7
2,1,Mudkip,Bulbasaur,Slakoth,,,,131,57,0,69.7
2,1,Charmander,Squirtle,Slakoth,,,,147,64,0,69.7
2,1,Torchic,Bulbasaur,Totodile,,,,140,61,0,69.7
2,1,Torchic,Charmander,Totodile,,,,140,61,0,69.7
2,1,Torchic,Totodile,Bulbasaur,,,,133,58,0,69.6
2,1,Torchic,Rattata,Bulbasaur,,,,142,62,0,69.6
2,1,Torchic,Totodile,Bulbasaur,,,,142,62,0,69.6
2,1,Rattata,Charmander,Totodile,,,,144,63,0,69.6
2,1,Torchic,Squirtle,Bulbasaur,,,,137,60,0,69.5
2,1,Rattata,Torchic,Bulbasaur,,,,146,64,0,69.5
2,1,Cyndaquil,Treecko,Torchic,,,,141,62,0,69.5
2,1,Bulbasaur,Squirtle,Slakoth,,,,143,63,0,69.4
2,1,Porygon,Charmander,Slakoth,,,,147,65,0,69.3
2,1,Porygon,Treecko,Slakoth,,,,140,62,0,69.3
2,1,Bulbasaur,Charmander,Rattata,,,,133,59,0,69.3
2,1,Bulbasaur,Porygon,Slakoth,,,,142,63,0,69.3
2,1,Totodile,Charmander,Squirtle,,,,142,63,0,69.3
2,1,Charmander,Totodile,Slakoth,,,,135,60,0,69.2
2,1,Charmander,Totodile,Bulbasaur,,,,144,64,0,69.2
2,1,Squirtle,Charmander,Bulbasaur,,,,135,60,0,69.2
2,1,Bulbasaur,Torchic,Slakoth,,,,146,65,0,69.2
2,1,Mudkip,Charmander,Bulbasaur,,,,139,62,0,69.2
2,1,Torchic,Bulbasaur,Mudkip,,,,141,63,0,69.1
2,1,Torchic,Bulbasaur,Mudkip,,,,141,63,0,69.1
2,1,Totodile,Bulbasaur,Slakoth,,,,152,68,0,69.1
2,1,Totodile,Charmander,Treecko,,,,143,64,0,69.1
2,1,Charmander,Rattata,Bulbasaur,,,,149,67,0,69.0
2,1,Torchic,Squirtle,Slakoth,,,,133,60,0,68.9
2,1,Torchic,Squirtle,Bulbasaur,,,,144,65,0,68.9
2,1,Torchic,Treecko,Slakoth,,,,146,66,0,68.9
2,1,Bulbasaur,Totodile,Slakoth,,,,126,57,0,68.9
2,1,Charmander,Treecko,Slakoth,,,,137,62,0,68.8
2,1,Charmander,Totodile,Bulbasaur,,,,137,62,0,68.8
2,1,Torchic,Porygon,Slakoth,,,,137,62,0,68.8
2,1,Treecko,Charmander,Squirtle,,,,148,67,0,68.8
2,1,Torchic,Bulbasaur,Squirtle,,,,139,63,0,68.8
2,1,Porygon,Charmander,Slakoth,,,,141,64,0,68.8
2,1,Totodile,Charmander,Slakoth,,,,145,66,0,68.7
2,1,Porygon,Charmander,Slakoth,,,,134,61,0,68.7
2,1,Torchic,Rattata,Chikorita,,,,125,57,0,68.7
2,1,Rattata,Charmander,Totodile,,,,140,64,0,68.6
2,1,Porygon,Charmander,Bulbasaur,,,,133,61,0,68.6
2,1,Chikorita,Charmander,Slakoth,,,,148,68,0,68.5
2,1,Treecko,Charmander,Squirtle,,,,139,64,0,68.5
2,1,Mudkip,Charmander,Totodile,,,,130,60,0,68.4
2,1,Totodile,Torchic,Squirtle,,,,132,61,0,68.4
2,1,Chikorita,Torchic,Slakoth,,,,134,62,0,68.4
2,1,Bulbasaur,Porygon,Slakoth,,,,134,62,0,68.4
2,1,Bulbasaur,Torchic,Slakoth,,,,149,69,0,68.3
2,1,Mudkip,Bulbasaur,Slakoth,,,,136,63,0,68.3
2,1,Charmander,Rattata,Chikorita,,,,129,60,0,68.3
2,1,Torchic,Cyndaquil,Bulbasaur,,,,144,67,0,68.2
2,1,Torchic,Charmander,Squirtle,,,,133,62,0,68.2
2,1,Charmander,Treecko,Slakoth,,,,133,62,0,68.2
2,1,Charmander,Treecko,Torchic,,,,135,63,0,68.2
2,1,Charmander,Treecko,Porygon,,,,137,64,0,68.2
2,1,Charmander,Porygon,Slakoth,,,,139,65,0,68.1
2,1,Torchic,Treecko,Slakoth,,,,124,58,0,68.1
2,1,Totodile,Charmander,Squirtle,,,,128,60,0,68.1
2,1,Charmander,Treecko,Slakoth,,,,145,68,0,68.1
2,1,Bulbasaur,Charmander,Squirtle,,,,130,61,0,68.1
2,1,Rattata,Cyndaquil,Slakoth,,,,132,62,0,68.0
2,1,Rattata,Charmander,Slakoth,,,,132,62,0,68.0
2,1,Charmander,Treecko,Squirtle,,,,149,70,0,68.0
2,1,Rattata,Charmander,Mudkip,,,,136,64,0,68.0
2,1,Charmander,Rattata,Torchic,,,,136,64,0,68.0
2,1,Cyndaquil,Treecko,Slakoth,,,,153,72,0,68.0
2,1,Torchic,Totodile,Slakoth,,,,140,66,0,68.0
2,1,Charmander,Rattata,Torchic,,,,142,67,0,67.9
2,1,Torchic,Treecko,Slakoth,,,,142,67,0,67.9
2,1,Bulbasaur,Squirtle,Slakoth,,,,144,68,0,67.9
2,1,Bulbasaur,Torchic,Slakoth,,,,146,69,0,67.9
2,1,Charmander,Treecko,Torchic,,,,129,61,0,67.9
2,1,Bulbasaur,Torchic,Slakoth,,,,133,63,0,67.9
2,1,Torchic,Rattata,Bulbasaur,,,,137,65,0,67.8
2,1,Torchic,Bulbasaur,Charmander,,,,141,67,0,67.8
2,1,Bulbasaur,Charmander,Slakoth,,,,143,68,0,67.8
2,1,Bulbasaur,Charmander,Slakoth,,,,143,68,0,67.8
2,1,Charmander,Bulbasaur,Torchic,,,,124,59,0,67.8
2,1,Torchic,Charmander,Squirtle,,,,128,61,0,67.7
2,1,Torchic,Bulbasaur,Slakoth,,,,128,61,0,67.7
2,1,Squirtle,Charmander,Slakoth,,,,132,63,0,67.7
2,1,Mudkip,Torchic,Slakoth,,,,132,63,0,67.7
2,1,Bulbasaur,Porygon,Slakoth,,,,134,64,0,67.7
2,1,Bulbasaur,Porygon,Slakoth,,,,136,65,0,67.7
2,1,Treecko,Rattata,Slakoth,,,,138,66,0,67.6
2,1,Mudkip,Torchic,Bulbasaur,,,,138,66,0,67.6
2,1,Mudkip,Torchic,Bulbasaur,,,,138,66,0,67.6
2,1,Charmander,Porygon,Slakoth,,,,142,68,0,67.6
2,1,Totodile,Bulbasaur,Slakoth,,,,144,69,0,67.6
2,1,Charmander,Squirtle,Slakoth,,,,146,70,0,67.6
2,1,Totodile,Torchic,Squirtle,,,,131,63,0,67.5
2,1,Chikorita,Charmander,Rattata,,,,131,63,0,67.5
2,1,Totodile,Torchic,Bulbasaur,,,,133,64,0,67.5
2,1,Torchic,Porygon,Slakoth,,,,133,64,0,67.5
2,1,Bulbasaur,Squirtle,Slakoth,,,,137,66,0,67.5
2,1,Torchic,Rattata,Slakoth,,,,137,66,0,67.5
2,1,Torchic,Treecko,Porygon,,,,141,68,0,67.5
2,1,Squirtle,Torchic,Bulbasaur,,,,141,68,0,67.5
2,1,Totodile,Torchic,Bulbasaur,,,,143,69,0,67.5
2,1,Mudkip,Charmander,Chikorita,,,,153,74,0,67.4
2,1,Bulbasaur,Charmander,Rattata,,,,130,63,0,67.4
2,1,Squirtle,Bulbasaur,Slakoth,,,,130,63,0,67.4
2,1,Mudkip,Torchic,Bulbasaur,,,,130,63,0,67.4
2,1,Treecko,Torchic,Bulbasaur,,,,130,63,0,67.4
2,1,Charmander,Rattata,Cyndaquil,,,,130,63,0,67.4
2,1,Charmander,Treecko,Porygon,,,,132,64,0,67.3
2,1,Bulbasaur,Porygon,Slakoth,,,,136,66,0,67.3
2,1,Bulbasaur,Charmander,Slakoth,,,,146,71,0,67.3
2,1,Squirtle,Charmander,Totodile,,,,127,62,0,67.2
2,1,Charmander,Rattata,Chikorita,,,,131,64,0,67.2
2,1,Mudkip,Torchic,Squirtle,,,,133,65,0,67.2
2,1,Rattata,Treecko,Slakoth,,,,133,65,0,67.2
2,1,Charmander,Rattata,Treecko,,,,135,66,0,67.2
2,1,Torchic,Cyndaquil,Bulbasaur,,,,135,66,0,67.2
2,1,Bulbasaur,Torchic,Slakoth,,,,135,66,0,67.2
2,1,Torchic,Bulbasaur,Totodile,,,,135,66,0,67.2
2,1,Totodile,Charmander,Squirtle,,,,137,67,0,67.2
2,1,Torchic,Bulbasaur,Squirtle,,,,137,67,0,67.2
2,1,Bulbasaur,Cyndaquil,Squirtle,,,,139,68,0,67.1
2,1,Charmander,Rattata,Torchic,,,,141,69,0,67.1
2,1,Porygon,Treecko,Slakoth,,,,141,69,0,67.1
2,1,Torchic,Totodile,Bulbasaur,,,,143,70,0,67.1
2,1,Charmander,Rattata,Cyndaquil,,,,143,70,0,67.1
2,1,Torchic,Totodile,Slakoth,,,,145,71,0,67.1
2,1,Torchic,Squirtle,Slakoth,,,,147,72,0,67.1
2,1,Charmander,Torchic,Slakoth,,,,153,75,0,67.1
2,1,Torchic,Squirtle,Slakoth,,,,122,60,0,67.0
2,1,Charmander,Treecko,Cyndaquil,,,,130,64,0,67.0
2,1,Charmander,Squirtle,Torchic,,,,130,64,0,67.0
2,1,Totodile,Charmander,Mudkip,,,,132,65,0,67.0
2,1,Cyndaquil,Squirtle,Slakoth,,,,132,65,0,67.0
2,1,Torchic,Bulbasaur,Cyndaquil,,,,134,66,0,67.0
2,1,Chikorita,Charmander,Slakoth,,,,123,61,0,66.8
2,1,Totodile,Bulbasaur,Slakoth,,,,125,62,0,66.8
2,1,Bulbasaur,Rattata,Slakoth,,,,125,62,0,66.8
2,1,Torchic,Cyndaquil,Bulbasaur,,,,127,63,0,66.8
2,1,Torchic,Bulbasaur,Rattata,,,,127,63,0,66.8
2,1,Charmander,Rattata,Cyndaquil,,,,129,64,0,66.8
2,1,Totodile,Torchic,Treecko,,,,131,65,0,66.8
2,1,Totodile,Treecko,Slakoth,,,,131,65,0,66.8
2,1,Bulbasaur,Rattata,Slakoth,,,,131,65,0,66.8
2,1,Bulbasaur,Charmander,Squirtle,,,,131,65,0,66.8
2,1,Charmander,Totodile,Slakoth,,,,131,65,0,66.8
2,1,Mudkip,Charmander,Totodile,,,,133,66,0,66.8
2,1,Porygon,Charmander,Treecko,,,,133,66,0,66.8
2,1,Rattata,Treecko,Slakoth,,,,135,67,0,66.8
2,1,Treecko,Torchic,Totodile,,,,135,67,0,66.8
2,1,Torchic,Totodile,Slakoth,,,,137,68,0,66.8
2,1,Bulbasaur,Totodile,Slakoth,,,,137,68,0,66.8
2,1,Porygon,Charmander,Slakoth,,,,139,69,0,66.8
2,1,Mudkip,Charmander,Treecko,,,,139,69,0,66.8
2,1,Torchic,Treecko,Slakoth,,,,139,69,0,66.8
2,1,Bulbasaur,Torchic,Slakoth,,,,141,70,0,66.8
2,1,Totodile,Charmander,Slakoth,,,,145,72,0,66.8
2,1,Charmander,Totodile,Slakoth,,,,145,72,0,66.8
2,1,Charmander,Totodile,Bulbasaur,,,,147,73,0,66.8
2,1,Charmander,Treecko,Totodile,,,,126,63,0,66.7
2,1,Torchic,Porygon,Slakoth,,,,120,60,0,66.7
2,1,Torchic,Charmander,Totodile,,,,126,63,0,66.7
2,1,Charmander,Torchic,Bulbasaur,,,,124,62,0,66.7
2,1,Mudkip,Torchic,Squirtle,,,,132,66,0,66.7
2,1,Porygon,Squirtle,Slakoth,,,,134,67,0,66.7
2,1,Treecko,Charmander,Slakoth,,,,142,71,0,66.7
2,1,Totodile,Charmander,Squirtle,,,,143,72,0,66.5
2,1,Torchic,Bulbasaur,Slakoth,,,,139,70,0,66.5
2,1,Treecko,Torchic,Bulbasaur,,,,137,69,0,66.5
2,1,Totodile,Bulbasaur,Slakoth,,,,137,69,0,66.5
2,1,Charmander,Rattata,Porygon,,,,137,69,0,66.5
2,1,Torchic,Treecko,Rattata,,,,137,69,0,66.5
2,1,Charmander,Treecko,Rattata,,,,135,68,0,66.5
2,1,Charmander,Squirtle,Bulbasaur,,,,135,68,0,66.5
2,1,Torchic,Mudkip,Bulbasaur,,,,135,68,0,66.5
2,1,Chikorita,Totodile,Slakoth,,,,135,68,0,66.5
2,1,Treecko,Cyndaquil,Slakoth,,,,133,67,0,66.5
2,1,Rattata,Charmander,Treecko,,,,131,66,0,66.5
2,1,Mudkip,Charmander,Squirtle,,,,131,66,0,66.5
2,1,Mudkip,Cyndaquil,Slakoth,,,,131,66,0,66.5
2,1,Charmander,Squirtle,Bulbasaur,,,,129,65,0,66.5
2,1,Totodile,Charmander,Squirtle,,,,129,65,0,66.5
2,1,Totodile,Torchic,Slakoth,,,,129,65,0,66.5
2,1,Bulbasaur,Squirtle,Torchic,,,,125,63,0,66.5
2,1,Torchic,Cyndaquil,Slakoth,,,,123,62,0,66.5
2,1,Charmander,Rattata,Bulbasaur,,,,123,62,0,66.5
2,1,Bulbasaur,Squirtle,Slakoth,,,,150,76,0,66.4
2,1,Torchic,Totodile,Rattata,,,,144,73,0,66.4
2,1,Torchic,Squirtle,Slakoth,,,,140,71,0,66.4
2,1,Mudkip,Torchic,Bulbasaur,,,,140,71,0,66.4
2,1,Charmander,Treecko,Totodile,,,,138,70,0,66.3
2,1,Charmander,Rattata,Squirtle,,,,136,69,0,66.3
2,1,Charmander,Treecko,Torchic,,,,136,69,0,66.3
2,1,Charmander,Squirtle,Slakoth,,,,136,69,0,66.3
2,1,Torchic,Charmander,Rattata,,,,132,67,0,66.3
2,1,Chikorita,Charmander,Slakoth,,,,130,66,0,66.3
2,1,Bulbasaur,Totodile,Slakoth,,,,130,66,0,66.3
2,1,Rattata,Treecko,Slakoth,,,,126,64,0,66.3
2,1,Charmander,Rattata,Torchic,,,,124,63,0,66.3
2,1,Charmander,Totodile,Slakoth,,,,124,63,0,66.3
2,1,Totodile,Torchic,Squirtle,,,,147,75,0,66.2
2,1,Torchic,Mudkip,Slakoth,,,,141,72,0,66.2
2,1,Bulbasaur,Charmander,Porygon,,,,139,71,0,66.2
2,1,Rattata,Charmander,Squirtle,,,,139,71,0,66.2
2,1,Torchic,Bulbasaur,Slakoth,,,,135,69,0,66.2
2,1,Torchic,Squirtle,Bulbasaur,,,,131,67,0,66.2
2,1,Bulbasaur,Porygon,Slakoth,,,,131,67,0,66.2
2,1,Bulbasaur,Cyndaquil,Slakoth,,,,131,67,0,66.2
2,1,Treecko,Totodile,Slakoth,,,,131,67,0,66.2
2,1,Torchic,Treecko,Charmander,,,,123,63,0,66.1
2,1,Bulbasaur,Charmander,Squirtle,,,,123,63,0,66.1
2,1,Charmander,Torchic,Bulbasaur,,,,138,71,0,66.0
2,1,Mudkip,Charmander,Totodile,,,,138,71,0,66.0
2,1,Chikorita,Charmander,Squirtle,,,,134,69,0,66.0
2,1,Torchic,Bulbasaur,Slakoth,,,,134,69,0,66.0
2,1,Totodile,Torchic,Slakoth,,,,130,67,0,66.0
2,1,Treecko,Charmander,Slakoth,,,,128,66,0,66.0
2,1,Torchic,Squirtle,Bulbasaur,,,,126,65,0,66.0
2,1,Torchic,Totodile,Squirtle,,,,126,65,0,66.0
2,1,Bulbasaur,Charmander,Totodile,,,,126,65,0,66.0
2,1,Treecko,Torchic,Bulbasaur,,,,120,62,0,65.9
2,1,Treecko,Torchic,Bulbasaur,,,,118,61,0,65.9
2,1,Charmander,Treecko,Squirtle,,,,143,74,0,65.9
2,1,Totodile,Charmander,Mudkip,,,,141,73,0,65.9
2,1,Treecko,Charmander,Chikorita,,,,137,71,0,65.9
2,1,Charmander,Rattata,Bulbasaur,,,,135,70,0,65.9
2,1,Bulbasaur,Porygon,Slakoth,,,,133,69,0,65.8
2,1,Bulbasaur,Charmander,Rattata,,,,131,68,0,65.8
2,1,Torchic,Squirtle,Bulbasaur,,,,129,67,0,65.8
2,1,Cyndaquil,Rattata,Slakoth,,,,129,67,0,65.8
2,1,Bulbasaur,Rattata,Slakoth,,,,127,66,0,65.8
2,1,Charmander,Bulbasaur,Totodile,,,,125,65,0,65.8
2,1,Porygon,Treecko,Slakoth,,,,125,65,0,65.8
2,1,Mudkip,Charmander,Chikorita,,,,125,65,0,65.8
2,1,Charmander,Rattata,Cyndaquil,,,,148,77,0,65.8
2,1,Torchic,Chikorita,Slakoth,,,,123,64,0,65.8
2,1,Cyndaquil,Bulbasaur,Torchic,,,,144,75,0,65.8
2,1,Rattata,Cyndaquil,Slakoth,,,,144,75,0,65.8
2,1,Bulbasaur,Mudkip,Slakoth,,,,142,74,0,65.7
2,1,Torchic,Totodile,Slakoth,,,,138,72,0,65.7
2,1,Torchic,Charmander,Slakoth,,,,136,71,0,65.7
2,1,Torchic,Cyndaquil,Bulbasaur,,,,136,71,0,65.7
2,1,Porygon,Charmander,Squirtle,,,,132,69,0,65.7
2,1,Cyndaquil,Treecko,Torchic,,,,132,69,0,65.7
2,1,Porygon,Totodile,Slakoth,,,,132,69,0,65.7
2,1,Totodile,Charmander,Squirtle,,,,132,69,0,65.7
2,1,Porygon,Torchic,Slakoth,,,,130,68,0,65.7
2,1,Treecko,Charmander,Squirtle,,,,130,68,0,65.7
2,1,Bulbasaur,Torchic,Squirtle,,,,130,68,0,65.7
2,1,Bulbasaur,Torchic,Totodile,,,,128,67,0,65.6
2,1,Charmander,Rattata,Slakoth,,,,128,67,0,65.6
2,1,Squirtle,Charmander,Slakoth,,,,126,66,0,65.6
2,1,Torchic,Rattata,Charmander,,,,143,75,0,65.6
2,1,Torchic,Porygon,Slakoth,,,,143,75,0,65.6
2,1,Torchic,Charmander,Porygon,,,,141,74,0,65.6
2,1,Torchic,Bulbasaur,Totodile,,,,139,73,0,65.6
2,1,Torchic,Bulbasaur,Mudkip,,,,137,72,0,65.6
2,1,Totodile,Torchic,Bulbasaur,,,,133,70,0,65.5
2,1,Chikorita,Torchic,Bulbasaur,,,,133,70,0,65.5
2,1,Bulbasaur,Cyndaquil,Rattata,,,,131,69,0,65.5
2,1,Charmander,Squirtle,Slakoth,,,,131,69,0,65.5
2,1,Torchic,Treecko,Rattata,,,,129,68,0,65.5
2,1,Charmander,Treecko,Torchic,,,,127,67,0,65.5
2,1,Totodile,Treecko,Torchic,,,,127,67,0,65.5
2,1,Rattata,Charmander,Totodile,,,,127,67,0,65.5
2,1,Torchic,Charmander,Rattata,,,,127,67,0,65.5
2,1,Rattata,Treecko,Cyndaquil,,,,127,67,0,65.5
2,1,Mudkip,Torchic,Slakoth,,,,123,65,0,65.4
2,1,Torchic,Charmander,Slakoth,,,,123,65,0,65.4
2,1,Torchic,Mudkip,Slakoth,,,,138,73,0,65.4
2,1,Torchic,Cyndaquil,Slakoth,,,,136,72,0,65.4
2,1,Bulbasaur,Squirtle,Slakoth,,,,134,71,0,65.4
2,1,Chikorita,Charmander,Rattata,,,,134,71,0,65.4
2,1,Treecko,Charmander,Rattata,,,,132,70,0,65.3
2,1,Bulbasaur,Torchic,Totodile,,,,132,70,0,65.3
2,1,Torchic,Slakoth,Bulbasaur,,,,132,70,0,65.3
2,1,Mudkip,Torchic,Totodile,,,,145,77,0,65.3
2,1,Charmander,Bulbasaur,Torchic,,,,128,68,0,65.3
2,1,Rattata,Charmander,Squirtle,,,,143,76,0,65.3
2,1,Mudkip,Torchic,Squirtle,,,,143,76,0,65.3
2,1,Torchic,Charmander,Totodile,,,,126,67,0,65.3
2,1,Charmander,Totodile,Chikorita,,,,141,75,0,65.3
2,1,Charmander,Rattata,Torchic,,,,124,66,0,65.3
2,1,Charmander,Totodile,Slakoth,,,,124,66,0,65.3
2,1,Porygon,Torchic,Slakoth,,,,122,65,0,65.2
2,1,Charmander,Porygon,Slakoth,,,,122,65,0,65.2
2,1,Bulbasaur,Charmander,Totodile,,,,137,73,0,65.2
2,1,Treecko,Torchic,Slakoth,,,,120,64,0,65.2
2,1,Porygon,Charmander,Treecko,,,,133,71,0,65.2
2,1,Charmander,Treecko,Totodile,,,,133,71,0,65.2
2,1,Charmander,Squirtle,Torchic,,,,131,70,0,65.2
2,1,Totodile,Rattata,Slakoth,,,,131,70,0,65.2
2,1,Bulbasaur,Rattata,Slakoth,,,,129,69,0,65.2
2,1,Charmander,Rattata,Torchic,,,,129,69,0,65.2
2,1,Charmander,Treecko,Squirtle,,,,129,69,0,65.2
2,1,Chikorita,Torchic,Mudkip,,,,127,68,0,65.1
2,1,Totodile,Treecko,Slakoth,,,,140,75,0,65.1
2,1,Bulbasaur,Charmander,Treecko,,,,125,67,0,65.1
2,1,Treecko,Cyndaquil,Squirtle,,,,125,67,0,65.1
2,1,Torchic,Charmander,Treecko,,,,125,67,0,65.1
2,1,Squirtle,Torchic,Bulbasaur,,,,123,66,0,65.1
2,1,Bulbasaur,Cyndaquil,Slakoth,,,,136,73,0,65.1
