Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
14,5,Flareon,Jolteon,Rapidash,Charizard,Cacturne,Snorlax,163,25,0,86.7
14,5,Golbat,Swampert,Venusaur,Raichu,Cacturne,Donphan,176,25,2,86.7
14,5,Gyarados,Geodude,Rapidash,Donphan,Raichu,Vigoroth,176,27,0,86.7
14,5,Feraligatr,Azumarill,Gyarados,Jolteon,Starmie,Snorlax,189,29,0,86.7
14,5,Starmie,Jolteon,Feraligatr,Smeargle,Venusaur,Typhlosion,182,19,9,86.7
14,5,Fearow,Rapidash,Venusaur,Marowak,Geodude,Golduck,169,21,5,86.7
14,5,Jolteon,Charizard,Blastoise,Chansey,Slowbro,Raichu,181,25,3,86.6
14,5,Golem,Electrode,Venusaur,Rapidash,Exeggcute,Skarmory,166,19,7,86.5
14,5,Crobat,Exeggutor,Manectric,Donphan,Gyarados,Porygon2,178,28,0,86.4
14,5,Charizard,Persian,Azumarill,Sceptile,Feraligatr,Golduck,165,26,0,86.4
14,5,Blastoise,Ponyta,Smeargle,Venusaur,Jolteon,Steelix,171,25,2,86.4
14,5,Fearow,Electrike,Charizard,Spearow,Sceptile,Tentacruel,183,28,1,86.3
14,5,Cacturne,Blastoise,Rapidash,Persian,Charizard,Golduck,189,30,0,86.3
14,5,Charizard,Gyarados,Mantine,Cubone,Jolteon,Exeggcute,163,22,4,86.2
14,5,Feraligatr,Magneton,Gyarados,Meganium,Trapinch,Porygon2,175,28,0,86.2
14,5,Raichu,Scyther,Charizard,Venusaur,Feraligatr,Trapinch,162,25,1,86.2
14,5,Venusaur,Pupitar,Magneton,Flareon,Loudred,Jolteon,168,24,3,86.2
14,5,Wartortle,Persian,Blastoise,Minun,Venusaur,Trapinch,168,21,6,86.2
14,5,Noctowl,Flaaffy,Dugtrio,Pupitar,Skarmory,Xatu,168,25,2,86.2
14,5,Cacturne,Sunflora,Blastoise,Typhlosion,Sceptile,Rapidash,168,25,2,86.2
14,5,Vaporeon,Blastoise,Manectric,Xatu,Pidgeotto,Golem,174,28,0,86.1
14,5,Marowak,Donphan,Feraligatr,Typhlosion,Graveler,Blissey,174,22,6,86.1
14,5,Slugma,Fearow,Porygon2,Feraligatr,Electrode,Magnemite,186,28,2,86.1
14,5,Swampert,Sceptile,Starmie,Dugtrio,Scyther,Ivysaur,167,27,0,86.1
14,5,Persian,Grovyle,Crobat,Electrode,Gyarados,Flygon,173,27,1,86.1
14,5,Donphan,Magmar,Starmie,Flaaffy,Geodude,Feraligatr,173,28,0,86.1
14,5,Magneton,Sunflora,Slowbro,Jolteon,Gyarados,Loudred,185,29,1,86.0
14,5,Fearow,Charizard,Girafarig,Xatu,Graveler,Manectric,160,25,1,86.0
14,5,Magnemite,Starmie,Quilava,Blastoise,Voltorb,Venusaur,166,24,3,86.0
14,5,Starmie,Flygon,Charizard,Steelix,Snorlax,Skarmory,178,28,1,86.0
14,5,Flareon,Venusaur,Cubone,Blastoise,Gyarados,Meganium,184,28,2,86.0
14,5,Magnemite,Charmeleon,Dugtrio,Persian,Gyarados,Skarmory,177,27,2,85.9
14,5,Raichu,Charizard,Scyther,Electrode,Exeggcute,Rapidash,177,29,0,85.9
14,5,Gloom,Magneton,Ninetales,Electrode,Exeggutor,Donphan,177,29,0,85.9
14,5,Persian,Donphan,Pelipper,Manectric,Spearow,Slaking,164,26,1,85.9
14,5,Marill,Typhlosion,Blastoise,Flaaffy,Jolteon,Cradily,170,27,1,85.9
14,5,Flygon,Electrode,Golduck,Venusaur,Tentacruel,Magnemite,176,28,1,85.9
14,5,Flareon,Blissey,Scyther,Raichu,Steelix,Minun,175,29,0,85.8
14,5,Tentacruel,Meganium,Manectric,Magmar,Fearow,Gyarados,144,24,0,85.7
14,5,Venusaur,Loudred,Typhlosion,Dugtrio,Exeggcute,Gyarados,168,20,8,85.7
14,5,Blastoise,Cradily,Onix,Scyther,Donphan,Tentacruel,186,31,0,85.7
14,5,Magneton,Ponyta,Staryu,Xatu,Charizard,Noctowl,156,25,1,85.7
14,5,Sandshrew,Sceptile,Natu,Blastoise,Blissey,Charizard,173,28,1,85.6
14,5,Plusle,Meganium,Donphan,Rapidash,Gyarados,Sandshrew,161,27,0,85.6
14,5,Xatu,Typhlosion,Meganium,Skarmory,Geodude,Blastoise,155,26,0,85.6
14,5,Persian,Rapidash,Porygon2,Feraligatr,Lileep,Slowbro,184,18,13,85.6
14,5,Sceptile,Manectric,Starmie,Flaaffy,Slugma,Scyther,160,26,1,85.6
14,5,Fearow,Blissey,Xatu,Growlithe,Feraligatr,Slowbro,183,29,2,85.5
14,5,Growlithe,Raichu,Sceptile,Rapidash,Starmie,Marowak,183,30,1,85.5
14,5,Persian,Gyarados,Flaaffy,Cubone,Cradily,Azumarill,159,27,0,85.5
14,5,Sceptile,Pelipper,Onix,Manectric,Feraligatr,Scyther,159,26,1,85.5
14,5,Pupitar,Fearow,Steelix,Skarmory,Exploud,Noctowl,176,27,3,85.4
14,5,Electrike,Skarmory,Starmie,Blastoise,Gyarados,Dugtrio,164,28,0,85.4
14,5,Rapidash,Porygon2,Steelix,Snorlax,Fearow,Flareon,164,25,3,85.4
14,5,Rapidash,Graveler,Sceptile,Gyarados,Charizard,Electabuzz,175,30,0,85.4
14,5,Exploud,Blastoise,Electrode,Azumarill,Gyarados,Ivysaur,163,28,0,85.3
14,5,Charizard,Xatu,Rapidash,Vibrava,Manectric,Cubone,186,32,0,85.3
14,5,Blissey,Croconaw,Rapidash,Fearow,Typhlosion,Flaaffy,174,30,0,85.3
14,5,Venusaur,Sceptile,Golduck,Growlithe,Skarmory,Donphan,167,24,5,85.2
14,5,Raichu,Girafarig,Meganium,Rapidash,Fearow,Spearow,184,32,0,85.2
14,5,Golbat,Flaaffy,Charizard,Raichu,Sceptile,Persian,178,31,0,85.2
14,5,Porygon2,Gyarados,Blaziken,Venusaur,Persian,Magcargo,178,30,1,85.2
14,5,Feraligatr,Blastoise,Porygon2,Tentacruel,Venusaur,Crobat,172,22,8,85.1
14,5,Swampert,Magcargo,Gyarados,Electrode,Skarmory,Growlithe,166,28,1,85.1
14,5,Gyarados,Marowak,Pidgeotto,Fearow,Dugtrio,Golbat,166,29,0,85.1
14,5,Spearow,Magnemite,Electabuzz,Venusaur,Snorlax,Steelix,166,26,3,85.1
14,5,Donphan,Rapidash,Tentacruel,Skarmory,Vaporeon,Xatu,166,27,2,85.1
14,5,Venusaur,Blastoise,Chansey,Exeggutor,Golem,Charmeleon,160,27,1,85.1
14,5,Blissey,Gyarados,Trapinch,Spearow,Loudred,Fearow,177,31,0,85.1
14,5,Skarmory,Porygon2,Magmar,Blastoise,Exploud,Noctowl,165,29,0,85.1
14,5,Magmar,Donphan,Magnemite,Minun,Venusaur,Electrode,176,24,7,85.0
14,5,Girafarig,Graveler,Flareon,Charizard,Scyther,Magnemite,176,31,0,85.0
14,5,Electrike,Snorlax,Sceptile,Tentacruel,Flygon,Porygon2,170,30,0,85.0
14,5,Magmar,Exeggcute,Blastoise,Persian,Blissey,Porygon2,181,32,0,85.0
14,5,Electrode,Camerupt,Venusaur,Smeargle,Sceptile,Fearow,181,28,4,85.0
14,5,Xatu,Snorlax,Fearow,Spearow,Electabuzz,Noctowl,181,31,1,85.0
14,5,Feraligatr,Venusaur,Typhlosion,Girafarig,Tentacruel,Onix,164,27,2,85.0
14,5,Xatu,Graveler,Manectric,Miltank,Flaaffy,Venusaur,164,24,5,85.0
14,5,Donphan,Scyther,Typhlosion,Staryu,Camerupt,Blastoise,175,28,3,85.0
14,5,Exeggcute,Blastoise,Blissey,Charizard,Rapidash,Onix,175,31,0,85.0
14,5,Gyarados,Manectric,Exeggcute,Blissey,Marill,Flygon,169,30,0,84.9
14,5,Xatu,Blissey,Raichu,Natu,Azumarill,Starmie,174,31,0,84.9
14,5,Azumarill,Fearow,Donphan,Ponyta,Snorlax,Vaporeon,174,31,0,84.9
14,5,Chansey,Charizard,Sceptile,Swampert,Rapidash,Scyther,168,27,3,84.8
14,5,Magneton,Magmar,Sceptile,Noctowl,Flareon,Ivysaur,162,29,0,84.8
14,5,Gyarados,Cacturne,Charizard,Flaaffy,Snorlax,Vaporeon,178,32,0,84.8
14,5,Golem,Vigoroth,Manectric,Venusaur,Fearow,Croconaw,161,26,3,84.7
14,5,Persian,Magcargo,Sceptile,Blastoise,Camerupt,Charmeleon,172,30,1,84.7
14,5,Porygon2,Sandslash,Electrode,Blissey,Snorlax,Xatu,166,28,2,84.7
14,5,Snorlax,Golbat,Blastoise,Blissey,Vibrava,Scyther,166,28,2,84.7
14,5,Rapidash,Growlithe,Persian,Charizard,Dugtrio,Scyther,188,34,0,84.7
14,5,Charizard,Manectric,Typhlosion,Blastoise,Steelix,Flareon,171,30,1,84.7
14,5,Blastoise,Flareon,Starmie,Exploud,Skarmory,Swampert,154,28,0,84.6
14,5,Porygon2,Raichu,Exeggutor,Rapidash,Camerupt,Magnemite,165,29,1,84.6
14,5,Pidgeotto,Gyarados,Starmie,Meganium,Fearow,Feraligatr,170,31,0,84.6
14,5,Swampert,Dugtrio,Manectric,Noctowl,Donphan,Slaking,164,26,4,84.5
14,5,Marill,Sandslash,Sceptile,Charizard,Spearow,Snorlax,169,30,1,84.5
14,5,Charizard,Mantine,Donphan,Magmar,Tentacruel,Blissey,174,28,4,84.5
14,5,Jolteon,Skarmory,Blastoise,Fearow,Cubone,Sunflora,174,32,0,84.5
14,5,Jolteon,Magneton,Exploud,Ninetales,Gloom,Typhlosion,163,29,1,84.5
14,5,Rapidash,Donphan,Natu,Feraligatr,Scyther,Pidgeotto,179,32,1,84.4
14,5,Feraligatr,Magneton,Gyarados,Meganium,Starmie,Psyduck,168,31,0,84.4
14,5,Cradily,Plusle,Vibrava,Charizard,Xatu,Electabuzz,157,28,1,84.4
14,5,Azumarill,Magcargo,Smeargle,Starmie,Xatu,Scyther,162,29,1,84.4
14,5,Exeggutor,Azumarill,Magmar,Electrode,Flaaffy,Venusaur,167,28,3,84.3
14,5,Magmar,Persian,Electrode,Flaaffy,Slowbro,Fearow,161,30,0,84.3
14,5,Sunflora,Flygon,Feraligatr,Gyarados,Magnemite,Slowbro,155,29,0,84.2
14,5,Magmar,Electabuzz,Golbat,Flaaffy,Voltorb,Venusaur,171,29,3,84.2
14,5,Exeggutor,Manectric,Skarmory,Noctowl,Snorlax,Venusaur,181,28,6,84.2
14,5,Ponyta,Slowbro,Porygon2,Charizard,Spearow,Gyarados,186,33,2,84.2
14,5,Charizard,Magnemite,Porygon2,Blaziken,Snorlax,Xatu,170,31,1,84.2
14,5,Jolteon,Cradily,Slowbro,Gyarados,Meganium,Rapidash,154,27,2,84.2
14,5,Magneton,Porygon2,Flareon,Rapidash,Blaziken,Blissey,159,30,0,84.1
14,5,Slugma,Vaporeon,Venusaur,Grovyle,Xatu,Vibrava,180,30,4,84.1
14,5,Sandslash,Fearow,Electrike,Manectric,Xatu,Snorlax,169,30,2,84.1
14,5,Dugtrio,Scyther,Psyduck,Gyarados,Noctowl,Exploud,169,32,0,84.1
14,5,Feraligatr,Venusaur,Xatu,Slugma,Chansey,Magcargo,190,33,3,84.1
14,5,Camerupt,Charizard,Tentacruel,Cradily,Flareon,Flaaffy,179,34,0,84.0
14,5,Porygon2,Azumarill,Electabuzz,Gyarados,Blastoise,Vibrava,168,32,0,84.0
14,5,Exploud,Growlithe,Cradily,Gyarados,Croconaw,Magnemite,173,29,4,84.0
14,5,Snorlax,Flygon,Slaking,Marowak,Typhlosion,Scyther,167,32,0,83.9
14,5,Raichu,Gyarados,Growlithe,Donphan,Electrode,Onix,146,28,0,83.9
14,5,Scyther,Sceptile,Skarmory,Exeggcute,Ninetales,Dugtrio,177,33,1,83.9
14,5,Vaporeon,Sceptile,Xatu,Magmar,Slaking,Slowbro,156,30,0,83.9
14,5,Dugtrio,Magneton,Crobat,Blastoise,Magnemite,Golem,161,31,0,83.9
14,5,Vaporeon,Pelipper,Raichu,Marowak,Donphan,Tentacruel,166,29,3,83.8
14,5,Slowbro,Trapinch,Gyarados,Chansey,Exploud,Flygon,166,31,1,83.8
14,5,Flaaffy,Feraligatr,Manectric,Xatu,Croconaw,Marowak,166,32,0,83.8
14,5,Spearow,Gyarados,Cradily,Sceptile,Scyther,Exeggcute,171,32,1,83.8
14,5,Venusaur,Golem,Vigoroth,Typhlosion,Skarmory,Fearow,171,27,6,83.8
14,5,Venusaur,Chansey,Charizard,Golduck,Meganium,Exploud,155,29,1,83.8
14,5,Porygon2,Typhlosion,Venusaur,Magneton,Xatu,Sunflora,160,30,1,83.8
14,5,Blissey,Rapidash,Skarmory,Flygon,Marill,Ninetales,160,28,3,83.8
14,5,Porygon2,Magneton,Typhlosion,Exeggutor,Marowak,Cradily,160,31,0,83.8
14,5,Blastoise,Venusaur,Plusle,Magmar,Pidgeotto,Sunflora,160,28,3,83.8
14,5,Steelix,Charizard,Blastoise,Exploud,Rapidash,Miltank,165,32,0,83.8
14,5,Magneton,Skarmory,Cradily,Blastoise,Natu,Cacturne,165,32,0,83.8
14,5,Magnemite,Tentacruel,Porygon2,Donphan,Flareon,Fearow,170,26,7,83.7
14,5,Slaking,Sceptile,Feraligatr,Flareon,Meganium,Marowak,180,35,0,83.7
14,5,Raichu,Fearow,Manectric,Vibrava,Graveler,Minun,159,31,0,83.7
14,5,Xatu,Venusaur,Vigoroth,Dugtrio,Scyther,Sandshrew,159,28,3,83.7
14,5,Onix,Blissey,Manectric,Venusaur,Fearow,Jolteon,164,23,9,83.7
14,5,Electrode,Smeargle,Charizard,Snorlax,Sceptile,Vibrava,174,33,1,83.7
14,5,Sandslash,Gyarados,Blissey,Dugtrio,Jolteon,Chansey,163,32,0,83.6
14,5,Flygon,Magcargo,Xatu,Raichu,Spearow,Sceptile,173,34,0,83.6
14,5,Gyarados,Electrike,Snorlax,Growlithe,Fearow,Marowak,183,35,1,83.6
14,5,Lileep,Ponyta,Sceptile,Xatu,Feraligatr,Blastoise,162,29,3,83.5
14,5,Blastoise,Starmie,Hoothoot,Ninetales,Venusaur,Smeargle,167,26,7,83.5
14,5,Manectric,Loudred,Scyther,Typhlosion,Magnemite,Meganium,177,31,4,83.5
14,5,Steelix,Typhlosion,Venusaur,Wartortle,Vibrava,Electabuzz,177,31,4,83.5
14,5,Minun,Xatu,Ninetales,Sceptile,Snorlax,Gyarados,192,37,1,83.5
14,5,Blastoise,Xatu,Ninetales,Feraligatr,Slugma,Donphan,166,32,1,83.4
14,5,Persian,Venusaur,Feraligatr,Mantine,Gloom,Slowbro,166,22,11,83.4
14,5,Blastoise,Golem,Raichu,Pelipper,Vaporeon,Exploud,171,33,1,83.4
