Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
8,3,Golbat,Grovyle,Porygon2,Hoothoot,Ponyta,Combusken,193,12,7,91.0
8,3,Quilava,Charmeleon,Loudred,Vulpix,Swampert,Sunkern,182,18,0,91.0
8,3,Magby,Ponyta,Sunflora,Charmeleon,Plusle,Magnemite,192,18,1,91.0
8,3,Loudred,Smeargle,Exeggcute,Swampert,Mantine,Ivysaur,179,17,1,90.9
8,3,Cubone,Porygon2,Wartortle,Golbat,Meganium,Raticate,188,17,2,90.8
8,3,Smeargle,Golbat,Voltorb,Meganium,Cubone,Treecko,187,16,3,90.8
8,3,Magby,Wartortle,Ponyta,Combusken,Blaziken,Swampert,175,16,2,90.7
8,3,Quilava,Minun,Pidgey,Ponyta,Magnemite,Grovyle,184,19,0,90.6
8,3,Mantine,Plusle,Minun,Raticate,Smeargle,Cubone,182,19,0,90.5
8,3,Natu,Minun,Sunflora,Quilava,Porygon2,Psyduck,172,18,0,90.5
8,3,Charmeleon,Loudred,Smeargle,Spearow,Swampert,Charmander,181,19,0,90.5
8,3,Croconaw,Quilava,Chikorita,Ponyta,Wartortle,Grovyle,187,20,0,90.3
8,3,Swampert,Ivysaur,Loudred,Blaziken,Diglett,Sunkern,196,16,5,90.3
8,3,Meganium,Croconaw,Sunflora,Golbat,Hoothoot,Blaziken,168,11,7,90.3
8,3,Mareep,Sunflora,Loudred,Mantine,Phanpy,Swampert,186,18,2,90.3
8,3,Meganium,Sunflora,Ponyta,Oddish,Smeargle,Spearow,184,19,1,90.2
8,3,Mantine,Diglett,Hoothoot,Pikachu,Chansey,Porygon2,192,17,4,90.1
8,3,Swampert,Whismur,Raticate,Blaziken,Plusle,Exeggcute,179,20,0,89.9
8,3,Golbat,Ivysaur,Mareep,Swampert,Voltorb,Cubone,179,17,3,89.9
8,3,Whismur,Plusle,Vigoroth,Slugma,Meganium,Minun,187,20,1,89.9
8,3,Slugma,Wartortle,Numel,Plusle,Onix,Mantine,195,21,1,89.9
8,3,Golbat,Chikorita,Swampert,Croconaw,Slugma,Porygon2,168,18,1,89.8
8,3,Natu,Ponyta,Magby,Quilava,Croconaw,Ivysaur,176,20,0,89.8
8,3,Slugma,Hoothoot,Chansey,Charmeleon,Porygon,Ponyta,193,15,7,89.8
8,3,Rattata,Charmeleon,Mantine,Larvitar,Onix,Loudred,183,21,0,89.7
8,3,Vigoroth,Porygon2,Diglett,Plusle,Sandshrew,Mantine,173,19,1,89.6
8,3,Sandshrew,Elekid,Exeggcute,Blaziken,Grovyle,Mantine,181,21,0,89.6
8,3,Ivysaur,Loudred,Chansey,Blaziken,Marill,Plusle,180,13,8,89.6
8,3,Ponyta,Grovyle,Quilava,Ivysaur,Porygon,Natu,171,18,2,89.5
8,3,Golbat,Magby,Swampert,Meganium,Vigoroth,Porygon2,179,20,1,89.5
8,3,Swampert,Plusle,Minun,Wartortle,Phanpy,Pikachu,179,21,0,89.5
8,3,Natu,Porygon2,Phanpy,Wartortle,Magby,Plusle,178,21,0,89.4
8,3,Swampert,Plusle,Ivysaur,Elekid,Quilava,Magnemite,161,19,0,89.4
8,3,Diglett,Swampert,Loudred,Grovyle,Meganium,Minun,186,22,0,89.4
8,3,Ponyta,Marill,Trapinch,Mantine,Quilava,Charmeleon,186,22,0,89.4
8,3,Elekid,Meganium,Swampert,Sunflora,Oddish,Charmeleon,185,21,1,89.4
8,3,Spearow,Wingull,Magnemite,Porygon2,Swampert,Plusle,168,19,1,89.4
8,3,Mareep,Porygon2,Whismur,Blaziken,Zubat,Ponyta,168,16,4,89.4
8,3,Magnemite,Porygon2,Grovyle,Marill,Numel,Quilava,176,21,0,89.3
8,3,Croconaw,Spearow,Slugma,Onix,Meganium,Sunflora,159,19,0,89.3
8,3,Sunflora,Pikachu,Quilava,Tentacool,Porygon2,Blaziken,184,21,1,89.3
8,3,Onix,Slugma,Meganium,Blaziken,Treecko,Ponyta,175,19,2,89.3
8,3,Natu,Ponyta,Meganium,Slugma,Numel,Croconaw,183,21,1,89.3
8,3,Mantine,Chansey,Porygon2,Quilava,Loudred,Oddish,183,21,1,89.3
8,3,Croconaw,Spearow,Minun,Chikorita,Blaziken,Quilava,199,24,0,89.2
8,3,Swampert,Larvitar,Charmeleon,Pidgey,Porygon2,Torchic,174,18,3,89.2
8,3,Marshtomp,Smeargle,Magnemite,Mantine,Porygon2,Spearow,173,21,0,89.2
8,3,Meganium,Minun,Swampert,Exeggcute,Natu,Sandshrew,181,22,0,89.2
8,3,Plusle,Golbat,Grovyle,Magby,Mantine,Loudred,189,23,0,89.2
8,3,Magnemite,Marshtomp,Exeggcute,Blaziken,Swampert,Vulpix,197,24,0,89.1
8,3,Natu,Blaziken,Whismur,Loudred,Larvitar,Geodude,180,22,0,89.1
8,3,Pikachu,Exeggcute,Charmeleon,Vulpix,Wartortle,Meganium,187,23,0,89.0
8,3,Porygon2,Spearow,Sunflora,Ponyta,Geodude,Grovyle,161,20,0,89.0
8,3,Croconaw,Sunflora,Charmeleon,Raticate,Combusken,Mantine,169,21,0,88.9
8,3,Torchic,Porygon2,Eevee,Golbat,Blaziken,Exeggcute,177,21,1,88.9
8,3,Meganium,Smeargle,Swampert,Diglett,Golbat,Mantine,184,19,4,88.9
8,3,Magikarp,Loudred,Combusken,Ivysaur,Charmeleon,Magnemite,182,21,2,88.8
8,3,Ponyta,Numel,Oddish,Swampert,Grovyle,Vigoroth,166,19,2,88.8
8,3,Elekid,Meganium,Porygon2,Ivysaur,Croconaw,Minun,181,16,7,88.7
8,3,Squirtle,Mareep,Smeargle,Blaziken,Loudred,Porygon2,173,20,2,88.7
8,3,Larvitar,Quilava,Ivysaur,Cacnea,Whismur,Eevee,164,19,2,88.6
8,3,Croconaw,Ivysaur,Spearow,Plusle,Golbat,Totodile,170,18,4,88.5
8,3,Magnemite,Spearow,Elekid,Sandshrew,Charmeleon,Ponyta,170,22,0,88.5
8,3,Quilava,Mantine,Phanpy,Swampert,Marill,Plusle,177,22,1,88.5
8,3,Swampert,Magby,Wartortle,Mareep,Ponyta,Smeargle,168,22,0,88.4
8,3,Meganium,Combusken,Psyduck,Blaziken,Charmeleon,Minun,175,23,0,88.4
8,3,Ponyta,Sunflora,Blaziken,Grovyle,Smeargle,Eevee,175,21,2,88.4
8,3,Quilava,Meganium,Mantine,Ponyta,Porygon,Cyndaquil,167,22,0,88.4
8,3,Ivysaur,Swampert,Combusken,Larvitar,Whismur,Minun,182,21,3,88.3
8,3,Plusle,Mudkip,Minun,Hoothoot,Ivysaur,Blaziken,182,10,14,88.3
8,3,Exeggcute,Slugma,Spearow,Natu,Quilava,Meganium,189,25,0,88.3
8,3,Minun,Porygon,Blaziken,Raticate,Mantine,Whismur,181,23,1,88.3
8,3,Porygon2,Magnemite,Mareep,Pidgey,Eevee,Mantine,186,24,1,88.2
8,3,Blaziken,Smeargle,Slugma,Plusle,Ponyta,Loudred,178,23,1,88.1
8,3,Torchic,Onix,Loudred,Charmeleon,Golbat,Spearow,185,24,1,88.1
8,3,Meganium,Golbat,Mantine,Geodude,Mudkip,Smeargle,185,23,2,88.1
8,3,Ponyta,Squirtle,Quilava,Charmeleon,Slowpoke,Meganium,170,18,5,88.1
8,3,Charmeleon,Onix,Meganium,Porygon2,Swampert,Slowpoke,170,22,1,88.1
8,3,Grovyle,Charmander,Wartortle,Mantine,Meganium,Elekid,170,22,1,88.1
8,3,Plusle,Combusken,Spearow,Smeargle,Natu,Meganium,184,25,0,88.0
8,3,Mantine,Ivysaur,Porygon2,Bulbasaur,Vigoroth,Blaziken,184,22,3,88.0
8,3,Golbat,Cubone,Quilava,Spearow,Blaziken,Hoothoot,169,19,4,88.0
8,3,Meganium,Slugma,Trapinch,Quilava,Ponyta,Marshtomp,176,24,0,88.0
8,3,Swampert,Numel,Blaziken,Magikarp,Meganium,Meowth,176,21,3,88.0
8,3,Pikachu,Porygon2,Mantine,Marill,Whismur,Loudred,176,22,2,88.0
8,3,Smeargle,Chansey,Wartortle,Mantine,Blaziken,Ivysaur,161,12,10,88.0
8,3,Loudred,Wingull,Pikachu,Grovyle,Swampert,Mantine,161,22,0,88.0
8,3,Larvitar,Golbat,Pidgey,Plusle,Spearow,Porygon2,167,20,3,87.9
8,3,Larvitar,Raticate,Ivysaur,Loudred,Croconaw,Chansey,167,19,4,87.9
8,3,Cubone,Grovyle,Wingull,Charmeleon,Porygon2,Magnemite,174,23,1,87.9
8,3,Porygon2,Charmeleon,Spearow,Slugma,Mantine,Rattata,174,22,2,87.9
8,3,Magby,Quilava,Meganium,Blaziken,Bulbasaur,Tentacool,181,25,0,87.9
8,3,Loudred,Porygon2,Natu,Meganium,Rattata,Elekid,172,24,0,87.8
8,3,Mantine,Grovyle,Tentacool,Ponyta,Minun,Quilava,179,21,4,87.7
8,3,Mareep,Wartortle,Porygon2,Quilava,Phanpy,Blaziken,186,26,0,87.7
8,3,Ivysaur,Chansey,Meganium,Swampert,Mantine,Pikachu,193,23,4,87.7
8,3,Meowth,Blaziken,Porygon2,Natu,Mantine,Porygon,164,23,0,87.7
8,3,Ponyta,Elekid,Meganium,Porygon,Quilava,Marshtomp,171,23,1,87.7
8,3,Eevee,Slugma,Golbat,Cubone,Spearow,Blaziken,185,25,1,87.7
8,3,Croconaw,Sunflora,Vulpix,Blaziken,Mantine,Chansey,156,21,1,87.6
8,3,Vigoroth,Blaziken,Phanpy,Grovyle,Numel,Ponyta,177,22,3,87.6
8,3,Minun,Marshtomp,Psyduck,Plusle,Tentacool,Spearow,177,25,0,87.6
8,3,Porygon2,Plusle,Cubone,Oddish,Golbat,Meganium,184,24,2,87.6
8,3,Loudred,Wingull,Ponyta,Cyndaquil,Mantine,Porygon2,169,20,4,87.6
8,3,Elekid,Swampert,Whismur,Sunflora,Slugma,Charmeleon,196,28,0,87.5
8,3,Meganium,Ponyta,Golbat,Magnemite,Whismur,Cubone,182,24,2,87.5
8,3,Wartortle,Quilava,Chikorita,Plusle,Charmeleon,Marshtomp,182,24,2,87.5
8,3,Swampert,Whismur,Plusle,Wartortle,Grovyle,Loudred,182,26,0,87.5
8,3,Smeargle,Trapinch,Golbat,Chansey,Charmeleon,Ivysaur,174,18,7,87.4
8,3,Cubone,Croconaw,Charmeleon,Loudred,Slugma,Marshtomp,180,25,1,87.4
8,3,Spearow,Voltorb,Diglett,Ivysaur,Plusle,Magnemite,173,25,0,87.4
8,3,Charmeleon,Quilava,Combusken,Mantine,Eevee,Minun,179,26,0,87.3
8,3,Smeargle,Vulpix,Phanpy,Loudred,Quilava,Blaziken,178,22,4,87.3
8,3,Croconaw,Loudred,Slakoth,Ivysaur,Ponyta,Smeargle,171,12,13,87.2
8,3,Slugma,Plusle,Sunkern,Charmeleon,Porygon2,Mareep,164,24,0,87.2
8,3,Ivysaur,Exeggcute,Slowpoke,Charmeleon,Porygon2,Golbat,156,16,7,87.2
8,3,Meganium,Charmeleon,Whismur,Slugma,Ivysaur,Exeggcute,169,24,1,87.1
8,3,Minun,Voltorb,Spearow,Trapinch,Blaziken,Phanpy,182,27,0,87.1
8,3,Ivysaur,Elekid,Plusle,Swampert,Slugma,Meganium,174,16,10,87.0
8,3,Loudred,Quilava,Meganium,Squirtle,Spearow,Magnemite,180,27,0,87.0
8,3,Combusken,Larvitar,Loudred,Whismur,Chansey,Cacnea,186,28,0,86.9
8,3,Numel,Ponyta,Squirtle,Blaziken,Ivysaur,Voltorb,166,18,7,86.9
8,3,Sandshrew,Slowpoke,Loudred,Swampert,Ponyta,Quilava,166,20,5,86.9
8,3,Plusle,Ponyta,Eevee,Mareep,Blaziken,Natu,159,23,1,86.9
8,3,Trapinch,Loudred,Mantine,Plusle,Torchic,Grovyle,192,28,1,86.9
8,3,Marill,Trapinch,Porygon2,Golbat,Magnemite,Phanpy,171,25,1,86.8
8,3,Porygon,Wartortle,Mantine,Porygon2,Combusken,Sunflora,164,24,1,86.8
8,3,Croconaw,Ponyta,Magnemite,Swampert,Hoothoot,Whismur,164,18,7,86.8
8,3,Quilava,Wartortle,Raticate,Chikorita,Plusle,Meganium,176,27,0,86.7
8,3,Vigoroth,Ponyta,Loudred,Sunflora,Pidgey,Quilava,176,26,1,86.7
8,3,Swampert,Slugma,Geodude,Natu,Quilava,Golbat,188,28,1,86.6
8,3,Spearow,Charmeleon,Meganium,Raticate,Sunflora,Elekid,175,27,0,86.6
8,3,Slugma,Cacnea,Mantine,Meganium,Minun,Psyduck,175,24,3,86.6
8,3,Swampert,Grovyle,Rattata,Blaziken,Loudred,Voltorb,175,22,5,86.6
8,3,Charmeleon,Grovyle,Combusken,Natu,Meganium,Magby,162,24,1,86.6
8,3,Sunflora,Onix,Slugma,Blaziken,Ponyta,Smeargle,168,26,0,86.6
8,3,Combusken,Plusle,Natu,Magby,Loudred,Blaziken,168,25,1,86.6
8,3,Meganium,Phanpy,Raticate,Wartortle,Ponyta,Charmeleon,168,22,4,86.6
8,3,Numel,Meganium,Combusken,Ivysaur,Golbat,Hoothoot,174,20,7,86.6
8,3,Quilava,Whismur,Swampert,Sunflora,Elekid,Grovyle,174,26,1,86.6
8,3,Plusle,Charmeleon,Elekid,Blaziken,Exeggcute,Spearow,167,26,0,86.5
8,3,Phanpy,Blaziken,Meganium,Squirtle,Swampert,Trapinch,179,28,0,86.5
8,3,Slugma,Sandshrew,Ponyta,Combusken,Ivysaur,Slowpoke,172,25,2,86.4
8,3,Loudred,Quilava,Numel,Sunflora,Ponyta,Bayleef,191,26,4,86.4
8,3,Porygon2,Chansey,Plusle,Ivysaur,Quilava,Spearow,159,18,7,86.4
8,3,Whismur,Blaziken,Spearow,Grovyle,Golbat,Slowpoke,178,28,0,86.4
8,3,Loudred,Onix,Voltorb,Sunkern,Mantine,Blaziken,171,24,3,86.4
8,3,Cubone,Loudred,Charmeleon,Eevee,Slowpoke,Ivysaur,171,18,9,86.4
8,3,Blaziken,Slugma,Swampert,Minun,Magnemite,Pidgey,190,30,0,86.4
8,3,Spearow,Loudred,Diglett,Quilava,Meganium,Charmander,177,26,2,86.3
8,3,Golbat,Blaziken,Chansey,Phanpy,Voltorb,Combusken,176,23,5,86.3
8,3,Smeargle,Eevee,Golbat,Raticate,Minun,Spearow,150,21,3,86.2
8,3,Sandshrew,Psyduck,Golbat,Blaziken,Wartortle,Combusken,162,23,3,86.2
8,3,Magby,Ponyta,Croconaw,Ivysaur,Cacnea,Swampert,168,21,6,86.2
8,3,Quilava,Charmeleon,Porygon2,Chansey,Porygon,Raticate,161,25,1,86.1
8,3,Smeargle,Ponyta,Grovyle,Marill,Spearow,Tentacool,178,26,3,86.0
8,3,Golbat,Whismur,Trapinch,Psyduck,Quilava,Porygon2,190,26,5,86.0
8,3,Ivysaur,Plusle,Whismur,Onix,Bayleef,Vigoroth,165,19,8,85.9
8,3,Meowth,Blaziken,Swampert,Porygon2,Grovyle,Mareep,171,28,0,85.9
8,3,Minun,Torchic,Bulbasaur,Charmeleon,Porygon2,Plusle,177,29,0,85.9
8,3,Psyduck,Mantine,Ivysaur,Charmeleon,Combusken,Loudred,177,29,0,85.9
8,3,Slugma,Vulpix,Eevee,Meganium,Whismur,Swampert,164,25,2,85.9
8,3,Croconaw,Chikorita,Wartortle,Blaziken,Cubone,Phanpy,170,28,0,85.9
8,3,Cubone,Quilava,Porygon2,Charmander,Smeargle,Phanpy,176,29,0,85.9
8,3,Charmeleon,Grovyle,Porygon2,Ponyta,Vigoroth,Mudkip,176,28,1,85.9
8,3,Cubone,Blaziken,Vigoroth,Raticate,Mantine,Whismur,176,27,2,85.9
8,3,Mareep,Slowpoke,Ponyta,Golbat,Porygon2,Cubone,188,23,8,85.8
8,3,Charmeleon,Slakoth,Spearow,Geodude,Porygon2,Porygon,163,27,0,85.8
8,3,Tentacool,Croconaw,Minun,Mantine,Blaziken,Magikarp,162,25,2,85.7
8,3,Phanpy,Diglett,Grovyle,Charmeleon,Golbat,Mantine,180,29,1,85.7
8,3,Slugma,Elekid,Zubat,Ivysaur,Croconaw,Porygon2,179,27,3,85.6
8,3,Combusken,Rattata,Smeargle,Ponyta,Swampert,Meganium,167,27,1,85.6
8,3,Meganium,Porygon,Minun,Slowpoke,Spearow,Ponyta,167,23,5,85.6
8,3,Pikachu,Meganium,Swampert,Chansey,Croconaw,Ponyta,184,29,2,85.6
8,3,Chikorita,Meganium,Charmeleon,Numel,Porygon2,Rattata,172,29,0,85.6
8,3,Bulbasaur,Smeargle,Loudred,Swampert,Golbat,Sandshrew,166,27,1,85.6
8,3,Slugma,Onix,Totodile,Charmeleon,Blaziken,Marshtomp,177,30,0,85.5
8,3,Mantine,Vigoroth,Treecko,Bayleef,Blaziken,Cubone,159,27,0,85.5
8,3,Marshtomp,Grovyle,Eevee,Blaziken,Loudred,Marill,182,31,0,85.4
8,3,Meganium,Mantine,Whismur,Loudred,Cyndaquil,Magnemite,182,29,2,85.4
8,3,Spearow,Croconaw,Meganium,Wingull,Loudred,Sunflora,170,27,2,85.4
8,3,Ponyta,Pikachu,Ivysaur,Plusle,Numel,Onix,164,25,3,85.4
8,3,Meowth,Natu,Treecko,Porygon2,Loudred,Mantine,175,28,2,85.4
8,3,Spearow,Cacnea,Porygon2,Ponyta,Whismur,Bayleef,169,27,2,85.4
8,3,Spearow,Larvitar,Marshtomp,Ponyta,Phanpy,Pidgey,157,24,3,85.3
8,3,Mareep,Loudred,Golbat,Plusle,Smeargle,Cubone,180,28,3,85.3
8,3,Quilava,Trapinch,Charmeleon,Slugma,Mantine,Chansey,174,29,1,85.3
8,3,Loudred,Mantine,Wingull,Magnemite,Combusken,Sunflora,168,28,1,85.3
8,3,Torchic,Mantine,Pikachu,Meganium,Magby,Natu,162,28,0,85.3
8,3,Mareep,Wartortle,Blaziken,Meganium,Slakoth,Raticate,156,27,0,85.2
8,3,Wartortle,Eevee,Natu,Loudred,Meganium,Numel,173,29,1,85.2
8,3,Ponyta,Meganium,Raticate,Golbat,Slugma,Elekid,161,24,4,85.2
8,3,Plusle,Chikorita,Marill,Magnemite,Charmeleon,Swampert,178,30,1,85.2
8,3,Vulpix,Charmeleon,Diglett,Mantine,Pidgey,Smeargle,189,33,0,85.1
8,3,Wartortle,Eevee,Vigoroth,Charmeleon,Mantine,Plusle,160,28,0,85.1
8,3,Numel,Quilava,Ivysaur,Ponyta,Voltorb,Magnemite,160,16,12,85.1
8,3,Blaziken,Minun,Meganium,Voltorb,Squirtle,Plusle,177,28,3,85.1
8,3,Chansey,Mantine,Totodile,Porygon2,Minun,Phanpy,177,28,3,85.1
8,3,Trapinch,Magby,Golbat,Whismur,Swampert,Natu,171,27,3,85.1
8,3,Cyndaquil,Voltorb,Meganium,Quilava,Totodile,Porygon2,165,29,0,85.1
8,3,Wartortle,Ivysaur,Swampert,Minun,Pidgey,Croconaw,165,20,9,85.1
8,3,Charmeleon,Marill,Raticate,Ivysaur,Porygon,Mantine,159,24,4,85.0
8,3,Elekid,Raticate,Loudred,Quilava,Chikorita,Charmeleon,176,31,0,85.0
8,3,Wingull,Ivysaur,Wartortle,Magnemite,Ponyta,Croconaw,170,19,11,85.0
8,3,Charmander,Pikachu,Magnemite,Wartortle,Blaziken,Cubone,170,30,0,85.0
8,3,Quilava,Diglett,Grovyle,Loudred,Wartortle,Minun,181,32,0,85.0
8,3,Smeargle,Whismur,Geodude,Croconaw,Magnemite,Charmeleon,192,29,5,85.0
8,3,Marshtomp,Croconaw,Combusken,Swampert,Smeargle,Ivysaur,158,25,3,84.9
8,3,Meganium,Wartortle,Bulbasaur,Smeargle,Plusle,Minun,169,29,1,84.9
8,3,Squirtle,Whismur,Porygon2,Blaziken,Magby,Marshtomp,169,29,1,84.9
8,3,Blaziken,Natu,Vigoroth,Quilava,Croconaw,Mantine,163,26,3,84.9
8,3,Plusle,Smeargle,Squirtle,Meganium,Charmeleon,Croconaw,174,30,1,84.9
8,3,Geodude,Diglett,Swampert,Raticate,Blaziken,Loudred,185,33,0,84.9
8,3,Sandshrew,Meganium,Spearow,Grovyle,Exeggcute,Ponyta,168,29,1,84.8
8,3,Marill,Grovyle,Eevee,Wartortle,Ponyta,Mantine,168,29,1,84.8
8,3,Sandshrew,Golbat,Whismur,Marill,Mantine,Chansey,179,28,4,84.8
8,3,Blaziken,Ponyta,Grovyle,Hoothoot,Swampert,Voltorb,167,14,16,84.8
8,3,Croconaw,Golbat,Magnemite,Spearow,Porygon2,Phanpy,172,31,0,84.7
8,3,Slowpoke,Treecko,Porygon2,Blaziken,Ponyta,Quilava,166,23,7,84.7
8,3,Ivysaur,Magby,Golbat,Sunflora,Trapinch,Chansey,171,28,3,84.7
8,3,Bayleef,Swampert,Marshtomp,Plusle,Spearow,Meganium,175,31,1,84.5
8,3,Totodile,Charmeleon,Meganium,Slugma,Spearow,Vulpix,158,29,0,84.5
8,3,Porygon2,Combusken,Ponyta,Zubat,Hoothoot,Smeargle,185,29,5,84.5
8,3,Charmeleon,Quilava,Rattata,Minun,Natu,Diglett,174,32,0,84.5
8,3,Elekid,Whismur,Onix,Blaziken,Swampert,Numel,174,29,3,84.5
8,3,Sandshrew,Mantine,Natu,Cubone,Plusle,Ponyta,179,32,1,84.4
8,3,Wartortle,Swampert,Charmeleon,Voltorb,Elekid,Cubone,168,31,0,84.4
8,3,Plusle,Blaziken,Natu,Mantine,Onix,Whismur,168,30,1,84.4
8,3,Slugma,Whismur,Quilava,Smeargle,Porygon2,Mudkip,168,31,0,84.4
8,3,Magnemite,Porygon,Charmeleon,Meowth,Numel,Golbat,168,26,5,84.4
8,3,Marill,Spearow,Voltorb,Loudred,Croconaw,Quilava,168,28,3,84.4
8,3,Elekid,Blaziken,Plusle,Meowth,Mantine,Whismur,173,32,0,84.4
8,3,Mantine,Bayleef,Mareep,Quilava,Natu,Blaziken,162,29,1,84.4
