Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
11,4,Golduck,Eevee,Donphan,Electrode,Xatu,Flaaffy,189,11,2,93.6
11,4,Donphan,Electabuzz,Golbat,Exeggutor,Flareon,Grovyle,188,11,2,93.5
11,4,Spearow,Exeggutor,Ninetales,Electrode,Vulpix,Staryu,201,12,2,93.5
11,4,Meganium,Vaporeon,Ninetales,Xatu,Electrode,Ponyta,186,12,1,93.5
11,4,Donphan,Golduck,Geodude,Xatu,Vaporeon,Vigoroth,184,13,0,93.4
11,4,Golduck,Loudred,Persian,Electrode,Vigoroth,Vibrava,183,13,0,93.4
11,4,Ivysaur,Exeggutor,Slowbro,Tentacruel,Jolteon,Xatu,182,9,4,93.3
11,4,Loudred,Spearow,Vaporeon,Flaaffy,Eevee,Donphan,181,13,0,93.3
11,4,Electrode,Charmeleon,Jolteon,Crobat,Flaaffy,Golbat,195,15,0,92.9
11,4,Xatu,Electrode,Vaporeon,Persian,Pidgeotto,Cacnea,182,14,0,92.9
11,4,Xatu,Exeggcute,Diglett,Girafarig,Crobat,Electabuzz,193,15,0,92.8
11,4,Pupitar,Whismur,Loudred,Ponyta,Flareon,Donphan,189,15,0,92.6
11,4,Porygon2,Camerupt,Electabuzz,Donphan,Lileep,Flareon,176,10,4,92.6
11,4,Donphan,Vaporeon,Geodude,Electrike,Wartortle,Xatu,200,16,0,92.6
11,4,Flaaffy,Minun,Donphan,Jolteon,Mantine,Persian,198,14,2,92.5
11,4,Magmar,Zubat,Jolteon,Xatu,Flaaffy,Slugma,175,14,1,92.1
11,4,Exploud,Persian,Phanpy,Loudred,Vaporeon,Charmeleon,195,14,3,92.0
11,4,Flareon,Exeggutor,Golduck,Oddish,Electrode,Slowbro,183,16,0,92.0
11,4,Croconaw,Vulpix,Pupitar,Jolteon,Xatu,Cacturne,181,16,0,91.9
11,4,Graveler,Flaaffy,Persian,Vibrava,Minun,Lileep,187,17,0,91.7
11,4,Vaporeon,Staryu,Porygon2,Flareon,Camerupt,Flaaffy,164,14,1,91.6
11,4,Exploud,Pidgeotto,Vaporeon,Flaaffy,Exeggutor,Charmeleon,183,17,0,91.5
11,4,Chansey,Donphan,Flaaffy,Golduck,Jolteon,Xatu,183,11,6,91.5
11,4,Jolteon,Grovyle,Tentacruel,Porygon2,Vibrava,Plusle,193,16,2,91.5
11,4,Crobat,Voltorb,Croconaw,Electabuzz,Donphan,Vibrava,182,17,0,91.5
11,4,Vaporeon,Pelipper,Electabuzz,Magnemite,Donphan,Marill,178,17,0,91.3
11,4,Ninetales,Growlithe,Electabuzz,Donphan,Magmar,Pelipper,198,18,1,91.2
11,4,Cubone,Geodude,Exploud,Loudred,Electabuzz,Vibrava,186,18,0,91.2
11,4,Electabuzz,Quilava,Vaporeon,Miltank,Xatu,Raticate,186,18,0,91.2
11,4,Vaporeon,Donphan,Slowbro,Magmar,Phanpy,Larvitar,186,18,0,91.2
11,4,Electabuzz,Slowbro,Mantine,Geodude,Girafarig,Donphan,182,17,1,91.0
11,4,Exploud,Vaporeon,Tentacruel,Electrode,Vibrava,Sunflora,182,17,1,91.0
11,4,Crobat,Pelipper,Persian,Flaaffy,Tentacruel,Growlithe,180,10,8,90.9
11,4,Plusle,Donphan,Flaaffy,Exeggutor,Porygon2,Growlithe,179,18,0,90.9
11,4,Numel,Mantine,Electrode,Meganium,Exploud,Crobat,188,19,0,90.8
11,4,Flareon,Combusken,Diglett,Xatu,Vaporeon,Slowbro,178,18,0,90.8
11,4,Girafarig,Exploud,Hoothoot,Magby,Electabuzz,Donphan,178,13,5,90.8
11,4,Bayleef,Jolteon,Xatu,Pupitar,Persian,Crobat,168,16,1,90.8
11,4,Jolteon,Vibrava,Golbat,Donphan,Magnemite,Persian,157,16,0,90.8
11,4,Donphan,Pidgey,Persian,Xatu,Meganium,Phanpy,185,18,1,90.7
11,4,Girafarig,Flareon,Golduck,Pidgeotto,Chansey,Vibrava,184,17,2,90.6
11,4,Magmar,Exploud,Voltorb,Donphan,Charmeleon,Dugtrio,183,19,0,90.6
11,4,Ninetales,Gloom,Miltank,Magmar,Electrode,Blaziken,182,18,1,90.5
11,4,Tentacruel,Donphan,Plusle,Flareon,Persian,Exploud,182,15,4,90.5
11,4,Whismur,Loudred,Pupitar,Magikarp,Cacturne,Trapinch,188,20,0,90.4
11,4,Donphan,Graveler,Magmar,Lileep,Vaporeon,Ninetales,187,19,1,90.3
11,4,Xatu,Swampert,Graveler,Electabuzz,Exeggutor,Ivysaur,177,19,0,90.3
11,4,Flareon,Persian,Electrode,Exploud,Spearow,Pelipper,186,19,1,90.3
11,4,Flareon,Spearow,Flaaffy,Graveler,Magmar,Blaziken,185,20,0,90.2
11,4,Geodude,Flaaffy,Donphan,Vaporeon,Flareon,Golduck,185,18,2,90.2
11,4,Slugma,Ninetales,Phanpy,Whismur,Larvitar,Cacturne,192,20,1,90.1
11,4,Golbat,Flaaffy,Cacturne,Pupitar,Xatu,Miltank,155,15,2,90.1
11,4,Ponyta,Jolteon,Exploud,Hoothoot,Tentacruel,Meganium,173,13,6,90.1
11,4,Persian,Donphan,Vigoroth,Flareon,Vibrava,Vaporeon,173,19,0,90.1
11,4,Vaporeon,Flaaffy,Persian,Crobat,Chansey,Golbat,163,17,1,90.1
11,4,Pidgeotto,Electabuzz,Exploud,Bayleef,Flaaffy,Ivysaur,199,22,0,90.0
11,4,Cacturne,Ninetales,Xatu,Sunkern,Phanpy,Magmar,188,21,0,90.0
11,4,Grovyle,Electrode,Miltank,Flareon,Slowbro,Pupitar,187,20,1,89.9
11,4,Staryu,Donphan,Miltank,Ponyta,Mantine,Crobat,178,19,1,89.9
11,4,Cacturne,Donphan,Exploud,Wartortle,Girafarig,Blaziken,178,20,0,89.9
11,4,Donphan,Miltank,Dugtrio,Flaaffy,Raticate,Loudred,169,19,0,89.9
11,4,Loudred,Spearow,Electrode,Grovyle,Flareon,Dugtrio,177,19,1,89.8
11,4,Xatu,Pidgeotto,Croconaw,Flareon,Electabuzz,Exploud,159,17,1,89.8
11,4,Exploud,Donphan,Magmar,Ponyta,Electabuzz,Mareep,159,18,0,89.8
11,4,Electrode,Crobat,Jolteon,Vaporeon,Wartortle,Golbat,184,20,1,89.8
11,4,Crobat,Gloom,Jolteon,Slowbro,Exeggutor,Vigoroth,175,20,0,89.7
11,4,Flareon,Lileep,Girafarig,Exeggutor,Zubat,Electabuzz,174,18,2,89.7
11,4,Flareon,Persian,Electrike,Charmeleon,Exploud,Spearow,174,20,0,89.7
11,4,Onix,Larvitar,Flaaffy,Cacturne,Donphan,Electabuzz,181,20,1,89.6
11,4,Pidgeotto,Meganium,Mantine,Electabuzz,Blaziken,Xatu,188,21,1,89.5
11,4,Oddish,Slugma,Exploud,Electabuzz,Camerupt,Slowbro,179,20,1,89.5
11,4,Magmar,Flareon,Jolteon,Golbat,Lileep,Magby,178,21,0,89.4
11,4,Lileep,Donphan,Jolteon,Exploud,Porygon2,Cubone,178,21,0,89.4
11,4,Jolteon,Charmeleon,Magmar,Electabuzz,Pelipper,Magnemite,185,21,1,89.4
11,4,Golduck,Electrike,Quilava,Exploud,Pelipper,Flareon,168,20,0,89.4
11,4,Ninetales,Croconaw,Spearow,Geodude,Jolteon,Xatu,167,19,1,89.3
11,4,Staryu,Persian,Golduck,Slowbro,Flareon,Magmar,182,17,5,89.2
11,4,Plusle,Jolteon,Xatu,Ninetales,Miltank,Gloom,182,22,0,89.2
11,4,Persian,Vaporeon,Exeggutor,Loudred,Pupitar,Mareep,165,20,0,89.2
11,4,Electabuzz,Natu,Electrode,Charmeleon,Porygon2,Golbat,173,17,4,89.2
11,4,Persian,Golduck,Staryu,Grovyle,Pupitar,Cacturne,189,23,0,89.2
11,4,Oddish,Whismur,Electabuzz,Ivysaur,Donphan,Crobat,172,20,1,89.1
11,4,Vaporeon,Loudred,Persian,Blaziken,Golduck,Magmar,180,19,3,89.1
11,4,Magmar,Bayleef,Vaporeon,Exploud,Jolteon,Phanpy,171,21,0,89.1
11,4,Flaaffy,Marshtomp,Blaziken,Xatu,Jolteon,Cacturne,171,21,0,89.1
11,4,Meganium,Flareon,Camerupt,Donphan,Voltorb,Golbat,178,18,4,89.0
11,4,Lileep,Slowbro,Raticate,Miltank,Xatu,Chansey,178,22,0,89.0
11,4,Lileep,Electrode,Persian,Pikachu,Miltank,Jolteon,178,19,3,89.0
11,4,Flaaffy,Blaziken,Vaporeon,Raticate,Xatu,Ivysaur,176,22,0,88.9
11,4,Vaporeon,Jolteon,Pikachu,Spearow,Growlithe,Electrode,176,13,9,88.9
11,4,Loudred,Gloom,Flareon,Cacturne,Porygon2,Staryu,176,22,0,88.9
11,4,Pupitar,Pidgeotto,Natu,Electabuzz,Lileep,Loudred,192,23,1,88.9
11,4,Dugtrio,Flaaffy,Exploud,Ivysaur,Xatu,Hoothoot,175,22,0,88.8
11,4,Meganium,Electabuzz,Magnemite,Vulpix,Donphan,Crobat,174,22,0,88.8
11,4,Cubone,Flareon,Xatu,Donphan,Slowpoke,Growlithe,165,21,0,88.7
11,4,Vaporeon,Xatu,Geodude,Electrike,Slowbro,Combusken,172,22,0,88.7
11,4,Golbat,Flaaffy,Miltank,Mantine,Exeggutor,Loudred,187,24,0,88.6
11,4,Ninetales,Exploud,Meowth,Xatu,Vibrava,Larvitar,171,20,2,88.6
11,4,Golduck,Pelipper,Electabuzz,Crobat,Magmar,Wingull,186,24,0,88.6
11,4,Xatu,Geodude,Donphan,Ninetales,Pelipper,Pupitar,178,23,0,88.6
11,4,Voltorb,Ponyta,Ninetales,Pupitar,Golduck,Cacturne,162,18,3,88.5
11,4,Miltank,Donphan,Whismur,Electrike,Plusle,Flareon,161,18,3,88.5
11,4,Porygon2,Wartortle,Dugtrio,Tentacruel,Vaporeon,Flaaffy,182,22,2,88.3
11,4,Donphan,Slowbro,Wartortle,Graveler,Flareon,Vibrava,174,18,5,88.3
11,4,Exploud,Raticate,Meganium,Magmar,Electrike,Swampert,166,22,0,88.3
11,4,Eevee,Ninetales,Vaporeon,Exeggcute,Electrode,Pelipper,166,22,0,88.3
11,4,Meganium,Jolteon,Crobat,Voltorb,Magikarp,Dugtrio,173,23,0,88.3
11,4,Elekid,Donphan,Ninetales,Xatu,Exeggutor,Magby,180,22,2,88.2
11,4,Graveler,Ninetales,Lileep,Loudred,Gloom,Meganium,187,25,0,88.2
11,4,Swampert,Donphan,Cacturne,Whismur,Grovyle,Xatu,179,24,0,88.2
11,4,Xatu,Exploud,Vibrava,Raticate,Pidgeotto,Natu,179,24,0,88.2
11,4,Pidgeotto,Vaporeon,Donphan,Phanpy,Crobat,Blaziken,186,24,1,88.2
11,4,Natu,Persian,Xatu,Flaaffy,Cubone,Mantine,171,23,0,88.1
11,4,Exploud,Ninetales,Golbat,Electrike,Whismur,Flareon,178,22,2,88.1
11,4,Raticate,Growlithe,Crobat,Meganium,Vaporeon,Donphan,169,23,0,88.0
11,4,Magmar,Jolteon,Tentacruel,Magnemite,Xatu,Hoothoot,176,24,0,88.0
11,4,Wingull,Magnemite,Phanpy,Jolteon,Tentacruel,Graveler,183,21,4,88.0
11,4,Slowbro,Vaporeon,Porygon2,Smeargle,Crobat,Cubone,168,21,2,88.0
11,4,Electrode,Porygon2,Tentacruel,Jolteon,Miltank,Oddish,174,23,1,87.9
11,4,Flaaffy,Flareon,Loudred,Electrode,Sunkern,Exploud,173,24,0,87.8
11,4,Ninetales,Lileep,Voltorb,Staryu,Dugtrio,Tentacruel,172,24,0,87.8
11,4,Magmar,Sunflora,Jolteon,Porygon2,Psyduck,Flareon,178,24,1,87.7
11,4,Eevee,Grovyle,Flaaffy,Porygon2,Electabuzz,Donphan,185,26,0,87.7
11,4,Lileep,Staryu,Flaaffy,Mantine,Growlithe,Dugtrio,177,19,6,87.6
11,4,Pupitar,Mantine,Raticate,Donphan,Loudred,Wingull,191,26,1,87.6
11,4,Electrike,Larvitar,Mantine,Psyduck,Slowbro,Whismur,183,25,1,87.6
11,4,Electabuzz,Dugtrio,Graveler,Slowbro,Pelipper,Raticate,182,25,1,87.5
11,4,Wartortle,Magmar,Growlithe,Magnemite,Dugtrio,Tentacruel,168,21,3,87.5
11,4,Flaaffy,Jolteon,Numel,Spearow,Dugtrio,Electabuzz,182,25,1,87.5
11,4,Flareon,Sunflora,Vaporeon,Electabuzz,Magby,Onix,168,24,0,87.5
11,4,Cacturne,Tentacruel,Crobat,Miltank,Blaziken,Natu,181,24,2,87.4
11,4,Loudred,Miltank,Golbat,Spearow,Xatu,Donphan,174,24,1,87.4
11,4,Pidgeotto,Growlithe,Vaporeon,Magmar,Bayleef,Porygon2,174,25,0,87.4
11,4,Magmar,Flareon,Electabuzz,Vulpix,Lileep,Golduck,187,26,1,87.4
11,4,Exeggutor,Electrode,Tentacruel,Graveler,Flareon,Croconaw,152,22,0,87.4
11,4,Persian,Ninetales,Cacnea,Staryu,Exeggutor,Miltank,185,26,1,87.3
11,4,Ninetales,Graveler,Exeggutor,Pidgeotto,Jolteon,Growlithe,191,26,2,87.2
11,4,Golduck,Natu,Croconaw,Electrode,Gloom,Donphan,170,25,0,87.2
11,4,Crobat,Growlithe,Electrike,Exploud,Slugma,Slowbro,176,25,1,87.1
11,4,Elekid,Exploud,Pikachu,Cacturne,Flaaffy,Xatu,176,26,0,87.1
11,4,Magmar,Crobat,Electrode,Chansey,Magby,Exploud,176,25,1,87.1
11,4,Quilava,Meganium,Magmar,Zubat,Donphan,Miltank,169,25,0,87.1
11,4,Loudred,Donphan,Girafarig,Whismur,Ponyta,Flareon,189,22,6,87.1
11,4,Vaporeon,Exeggcute,Minun,Vibrava,Electrode,Pidgeotto,167,24,1,87.0
11,4,Magmar,Flareon,Sunkern,Mantine,Electrode,Persian,167,23,2,87.0
11,4,Ponyta,Vaporeon,Exploud,Electrike,Dugtrio,Spearow,167,25,0,87.0
11,4,Vaporeon,Plusle,Natu,Phanpy,Magmar,Minun,180,27,0,87.0
11,4,Electabuzz,Pupitar,Meganium,Whismur,Flareon,Chansey,166,24,1,86.9
11,4,Vaporeon,Wartortle,Ninetales,Persian,Golbat,Electabuzz,166,24,1,86.9
11,4,Sunkern,Electabuzz,Jolteon,Crobat,Vibrava,Magby,165,25,0,86.8
11,4,Psyduck,Growlithe,Xatu,Voltorb,Vibrava,Combusken,178,27,0,86.8
11,4,Exploud,Magmar,Bayleef,Lileep,Spearow,Flaaffy,191,29,0,86.8
11,4,Jolteon,Vaporeon,Plusle,Psyduck,Electrode,Vibrava,171,26,0,86.8
11,4,Spearow,Persian,Miltank,Magby,Exploud,Crobat,184,28,0,86.8
11,4,Pikachu,Electrike,Loudred,Golduck,Flareon,Slowbro,170,25,1,86.7
11,4,Lileep,Whismur,Chansey,Electrode,Growlithe,Flareon,176,21,6,86.7
11,4,Raticate,Electrike,Dugtrio,Xatu,Charmeleon,Phanpy,169,26,0,86.7
11,4,Exeggcute,Jolteon,Natu,Growlithe,Vaporeon,Exploud,169,26,0,86.7
11,4,Electrode,Persian,Porygon2,Charmeleon,Cacturne,Electrike,175,27,0,86.6
11,4,Ninetales,Tentacruel,Pelipper,Dugtrio,Tentacool,Slowbro,175,18,9,86.6
11,4,Ninetales,Electrode,Flaaffy,Donphan,Trapinch,Pelipper,181,27,1,86.6
11,4,Lileep,Natu,Loudred,Jolteon,Blaziken,Porygon2,167,24,2,86.5
11,4,Magmar,Lileep,Golduck,Vaporeon,Spearow,Geodude,166,25,1,86.5
11,4,Geodude,Ninetales,Exeggutor,Xatu,Diglett,Magnemite,172,26,1,86.4
11,4,Camerupt,Exploud,Flaaffy,Donphan,Magby,Numel,159,25,0,86.4
11,4,Miltank,Exeggutor,Pidgey,Electrode,Girafarig,Vaporeon,165,25,1,86.4
11,4,Flaaffy,Electrode,Crobat,Slowbro,Exploud,Sunkern,184,25,4,86.4
11,4,Donphan,Crobat,Pupitar,Plusle,Dugtrio,Magikarp,152,24,0,86.4
11,4,Swampert,Electrode,Vibrava,Numel,Xatu,Dugtrio,157,23,2,86.3
11,4,Staryu,Persian,Plusle,Ivysaur,Jolteon,Magnemite,163,24,2,86.2
11,4,Golduck,Vulpix,Spearow,Electabuzz,Exeggutor,Vaporeon,174,26,2,86.1
11,4,Gloom,Plusle,Girafarig,Slowbro,Flaaffy,Exploud,174,24,4,86.1
11,4,Meganium,Cacturne,Whismur,Pupitar,Wartortle,Exeggcute,161,24,2,86.1
11,4,Jolteon,Whismur,Slowbro,Electrode,Tentacruel,Meganium,167,25,2,86.1
11,4,Vulpix,Lileep,Gloom,Jolteon,Exeggutor,Electabuzz,167,27,0,86.1
11,4,Magmar,Vaporeon,Exploud,Blaziken,Camerupt,Zubat,173,28,0,86.1
11,4,Miltank,Cacturne,Trapinch,Crobat,Electabuzz,Ninetales,166,26,1,86.0
11,4,Sunkern,Porygon2,Croconaw,Pupitar,Xatu,Whismur,166,26,1,86.0
11,4,Vaporeon,Camerupt,Gloom,Raticate,Cubone,Xatu,178,29,0,86.0
11,4,Grovyle,Miltank,Dugtrio,Larvitar,Cacturne,Trapinch,190,29,2,86.0
11,4,Jolteon,Combusken,Porygon2,Ninetales,Ivysaur,Flaaffy,171,26,2,85.9
11,4,Flaaffy,Sunkern,Electabuzz,Vigoroth,Donphan,Flareon,171,27,1,85.9
11,4,Electrike,Pelipper,Pupitar,Elekid,Golbat,Cacturne,183,29,1,85.9
11,4,Meganium,Trapinch,Cubone,Flareon,Vaporeon,Flaaffy,164,27,0,85.9
11,4,Jolteon,Golduck,Charmeleon,Grovyle,Voltorb,Dugtrio,170,28,0,85.9
11,4,Girafarig,Lileep,Tentacruel,Persian,Exeggutor,Camerupt,188,24,7,85.8
11,4,Vaporeon,Electabuzz,Ivysaur,Jolteon,Oddish,Tentacool,175,28,1,85.8
11,4,Crobat,Flareon,Dugtrio,Girafarig,Ninetales,Ponyta,175,28,1,85.8
11,4,Meganium,Whismur,Pupitar,Cacturne,Psyduck,Chansey,168,26,2,85.7
11,4,Electrike,Magnemite,Exeggutor,Golduck,Flareon,Porygon2,174,26,3,85.7
11,4,Crobat,Geodude,Miltank,Girafarig,Flareon,Growlithe,174,28,1,85.7
11,4,Spearow,Meganium,Donphan,Magby,Jolteon,Exploud,168,28,0,85.7
11,4,Loudred,Growlithe,Meganium,Miltank,Vaporeon,Minun,174,29,0,85.7
11,4,Exeggutor,Grovyle,Miltank,Slowbro,Pidgeotto,Larvitar,179,29,1,85.6
11,4,Vaporeon,Ivysaur,Pupitar,Spearow,Electabuzz,Sandshrew,179,30,0,85.6
11,4,Electabuzz,Charmeleon,Pelipper,Sunflora,Jolteon,Phanpy,173,29,0,85.6
11,4,Magmar,Girafarig,Marshtomp,Porygon2,Spearow,Vibrava,161,26,1,85.6
11,4,Jolteon,Gloom,Onix,Crobat,Miltank,Vaporeon,178,29,1,85.6
11,4,Grovyle,Porygon2,Tentacruel,Dugtrio,Mantine,Lileep,172,25,4,85.6
11,4,Magby,Geodude,Staryu,Electabuzz,Mantine,Exploud,166,27,1,85.6
11,4,Slowbro,Golduck,Pidgeotto,Exeggutor,Loudred,Donphan,166,28,0,85.6
11,4,Exploud,Persian,Girafarig,Dugtrio,Mareep,Golduck,166,27,1,85.6
11,4,Numel,Ninetales,Exeggcute,Miltank,Donphan,Swampert,154,26,0,85.6
11,4,Golduck,Girafarig,Graveler,Crobat,Diglett,Electabuzz,183,29,2,85.5
11,4,Girafarig,Vulpix,Magmar,Ponyta,Jolteon,Exeggutor,177,28,2,85.5
11,4,Donphan,Sunflora,Golduck,Golbat,Electabuzz,Electrode,159,20,7,85.5
11,4,Donphan,Natu,Magmar,Phanpy,Grovyle,Spearow,176,30,0,85.4
11,4,Slugma,Exeggutor,Quilava,Tentacruel,Magmar,Electabuzz,170,27,2,85.4
11,4,Flaaffy,Meowth,Electrike,Donphan,Camerupt,Flareon,164,24,4,85.4
11,4,Cacturne,Jolteon,Staryu,Exploud,Exeggcute,Persian,158,26,1,85.4
11,4,Electrike,Slowbro,Jolteon,Cacturne,Quilava,Persian,163,27,1,85.3
11,4,Slowbro,Porygon2,Slugma,Ninetales,Vibrava,Electrode,174,18,12,85.3
11,4,Ponyta,Vaporeon,Pidgeotto,Girafarig,Staryu,Meganium,197,34,0,85.3
11,4,Golbat,Exploud,Electabuzz,Persian,Slowbro,Pidgey,179,26,5,85.2
11,4,Oddish,Slowbro,Lileep,Exploud,Dugtrio,Pidgeotto,161,23,5,85.2
11,4,Crobat,Magmar,Charmeleon,Flareon,Flaaffy,Porygon2,172,30,0,85.1
11,4,Mantine,Electabuzz,Natu,Golduck,Pupitar,Miltank,160,27,1,85.1
11,4,Electabuzz,Tentacruel,Raticate,Vibrava,Zubat,Persian,165,28,1,85.1
11,4,Minun,Donphan,Porygon2,Girafarig,Golduck,Staryu,159,26,2,85.0
11,4,Raticate,Meganium,Flareon,Slowbro,Pupitar,Miltank,176,28,3,85.0
11,4,Donphan,Ponyta,Slowbro,Minun,Quilava,Blaziken,187,31,2,85.0
11,4,Minun,Crobat,Staryu,Dugtrio,Girafarig,Pidgeotto,170,29,1,85.0
11,4,Plusle,Growlithe,Charmeleon,Magmar,Porygon2,Vibrava,187,32,1,85.0
11,4,Exeggutor,Pidgey,Golbat,Electrike,Donphan,Miltank,164,29,0,85.0
11,4,Grovyle,Loudred,Magmar,Persian,Flareon,Swampert,169,29,1,84.9
11,4,Phanpy,Miltank,Bayleef,Pidgeotto,Vibrava,Electabuzz,180,32,0,84.9
11,4,Miltank,Larvitar,Persian,Gloom,Donphan,Dugtrio,163,28,1,84.9
11,4,Lileep,Persian,Flaaffy,Magnemite,Spearow,Meganium,191,30,4,84.9
11,4,Dugtrio,Electabuzz,Vibrava,Donphan,Elekid,Natu,157,28,0,84.9
11,4,Phanpy,Porygon2,Xatu,Tentacruel,Miltank,Blaziken,185,28,5,84.9
11,4,Jolteon,Wartortle,Xatu,Sunflora,Exeggcute,Porygon2,168,30,0,84.8
11,4,Slugma,Growlithe,Magmar,Blaziken,Slowbro,Loudred,168,30,0,84.8
11,4,Meganium,Charmeleon,Electrike,Exploud,Wingull,Xatu,168,29,1,84.8
11,4,Lileep,Minun,Vibrava,Electrike,Xatu,Croconaw,168,25,5,84.8
11,4,Girafarig,Electrode,Miltank,Raticate,Vaporeon,Ninetales,173,30,1,84.8
11,4,Gloom,Magmar,Vaporeon,Swampert,Golbat,Lileep,156,26,2,84.8
11,4,Xatu,Electrode,Vulpix,Slowbro,Porygon2,Dugtrio,167,29,1,84.8
11,4,Wingull,Onix,Jolteon,Exploud,Crobat,Trapinch,167,30,0,84.8
11,4,Exeggcute,Dugtrio,Vaporeon,Tentacool,Xatu,Golduck,167,30,0,84.8
11,4,Grovyle,Smeargle,Crobat,Donphan,Flareon,Pidgey,167,28,2,84.8
11,4,Pupitar,Lileep,Mareep,Magmar,Loudred,Crobat,178,30,2,84.8
11,4,Flareon,Crobat,Dugtrio,Pidgeotto,Sunflora,Whismur,150,27,0,84.7
11,4,Flareon,Growlithe,Exeggcute,Ponyta,Ivysaur,Ninetales,161,28,1,84.7
11,4,Persian,Grovyle,Magmar,Exeggutor,Loudred,Ivysaur,166,30,0,84.7
11,4,Slowbro,Ponyta,Magmar,Exeggcute,Flaaffy,Exploud,177,29,3,84.7
11,4,Croconaw,Electabuzz,Exeggutor,Charmeleon,Flareon,Natu,177,32,0,84.7
11,4,Grovyle,Electabuzz,Exploud,Cacturne,Dugtrio,Vigoroth,177,32,0,84.7
11,4,Exeggcute,Miltank,Slowbro,Exeggutor,Exploud,Electabuzz,171,26,5,84.7
11,4,Pikachu,Cubone,Miltank,Persian,Crobat,Flareon,171,27,4,84.7
11,4,Meganium,Mantine,Magmar,Dugtrio,Electrode,Tentacruel,165,28,2,84.6
11,4,Camerupt,Pelipper,Exploud,Ivysaur,Tentacruel,Tentacool,165,26,4,84.6
11,4,Wingull,Vaporeon,Tentacruel,Electrode,Mantine,Magmar,176,22,10,84.6
11,4,Diglett,Loudred,Crobat,Dugtrio,Cacturne,Vibrava,154,28,0,84.6
11,4,Mantine,Tentacruel,Vaporeon,Electrode,Trapinch,Flareon,181,30,3,84.6
11,4,Crobat,Exeggutor,Ivysaur,Xatu,Bayleef,Slowbro,164,28,2,84.5
11,4,Electabuzz,Pidgeotto,Ponyta,Minun,Cacturne,Exploud,153,26,2,84.5
11,4,Bayleef,Electabuzz,Ninetales,Xatu,Mareep,Blaziken,142,24,2,84.5
11,4,Elekid,Cacturne,Plusle,Magnemite,Xatu,Flareon,169,30,1,84.5
11,4,Vaporeon,Eevee,Electrike,Marshtomp,Pelipper,Donphan,174,32,0,84.5
11,4,Ninetales,Slugma,Xatu,Elekid,Flareon,Electabuzz,179,32,1,84.4
11,4,Vibrava,Camerupt,Blaziken,Vaporeon,Persian,Ivysaur,168,29,2,84.4
11,4,Staryu,Donphan,Slowbro,Chansey,Electrode,Marill,168,30,1,84.4
11,4,Flareon,Ninetales,Grovyle,Jolteon,Dugtrio,Elekid,157,29,0,84.4
11,4,Elekid,Dugtrio,Pikachu,Crobat,Chansey,Loudred,157,29,0,84.4
11,4,Jolteon,Donphan,Pupitar,Marshtomp,Charmeleon,Loudred,162,29,1,84.4
11,4,Plusle,Porygon2,Donphan,Pelipper,Mareep,Flaaffy,178,32,1,84.4
11,4,Magnemite,Graveler,Gloom,Minun,Vibrava,Exploud,178,33,0,84.4
