Round,Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
6,3,Natu,Plusle,Mantine,Smeargle,Spearow,,197,17,0,92.1
6,3,Croconaw,Loudred,Meganium,Diglett,Blaziken,,184,13,3,92.0
6,3,Sandshrew,Blaziken,Croconaw,Magnemite,Ivysaur,,183,16,0,92.0
6,3,Mantine,Numel,Minun,Golbat,Sunflora,,183,16,0,92.0
6,3,Psyduck,Minun,Charmeleon,Whismur,Mantine,,194,14,3,91.9
6,3,Mantine,Porygon2,Zubat,Ponyta,Combusken,,205,18,0,91.9
6,3,Plusle,Cacnea,Swampert,Minun,Sunkern,,181,16,0,91.9
6,3,Magnemite,Spearow,Torchic,Plusle,Ivysaur,,167,15,0,91.8
6,3,Swampert,Blaziken,Natu,Whismur,Meganium,,178,15,1,91.8
6,3,Whismur,Meganium,Croconaw,Vigoroth,Ivysaur,,188,16,1,91.7
6,3,Natu,Wartortle,Blaziken,Plusle,Raticate,,199,17,1,91.7
6,3,Minun,Loudred,Chikorita,Swampert,Charmeleon,,185,17,0,91.6
6,3,Porygon2,Combusken,Plusle,Blaziken,Sunflora,,194,18,0,91.5
6,3,Elekid,Magnemite,Plusle,Ivysaur,Wartortle,,182,17,0,91.5
6,3,Swampert,Meganium,Quilava,Sunflora,Psyduck,,180,17,0,91.4
6,3,Wartortle,Diglett,Porygon2,Blaziken,Ivysaur,,179,17,0,91.3
6,3,Ponyta,Minun,Porygon2,Combusken,Raticate,,178,16,1,91.3
6,3,Tentacool,Ponyta,Vigoroth,Swampert,Meganium,,186,18,0,91.2
6,3,Grovyle,Eevee,Meganium,Combusken,Porygon2,,186,18,0,91.2
6,3,Vulpix,Ponyta,Mantine,Loudred,Meganium,,186,17,1,91.2
6,3,Loudred,Vigoroth,Slugma,Blaziken,Chansey,,185,16,2,91.1
6,3,Plusle,Golbat,Hoothoot,Ponyta,Ivysaur,,174,11,6,91.1
6,3,Natu,Ivysaur,Elekid,Wartortle,Meganium,,192,17,2,91.0
6,3,Zubat,Minun,Swampert,Plusle,Exeggcute,,181,18,0,91.0
6,3,Porygon2,Blaziken,Loudred,Sunflora,Slakoth,,180,18,0,90.9
6,3,Smeargle,Onix,Mantine,Blaziken,Combusken,,170,17,0,90.9
6,3,Wartortle,Ponyta,Loudred,Torchic,Blaziken,,179,18,0,90.9
6,3,Porygon2,Mareep,Swampert,Blaziken,Vulpix,,169,17,0,90.9
6,3,Porygon2,Mareep,Croconaw,Grovyle,Charmeleon,,178,18,0,90.8
6,3,Meganium,Spearow,Porygon2,Porygon,Swampert,,185,18,1,90.7
6,3,Quilava,Trapinch,Ponyta,Chansey,Golbat,,194,16,4,90.7
6,3,Trapinch,Plusle,Swampert,Charmeleon,Golbat,,193,20,0,90.6
6,3,Golbat,Plusle,Sunflora,Blaziken,Natu,,183,18,1,90.6
6,3,Golbat,Loudred,Vigoroth,Swampert,Mareep,,182,19,0,90.5
6,3,Swampert,Golbat,Charmeleon,Mantine,Trapinch,,181,18,1,90.5
6,3,Wartortle,Croconaw,Phanpy,Ponyta,Charmeleon,,181,19,0,90.5
6,3,Minun,Trapinch,Magby,Charmeleon,Plusle,,200,21,0,90.5
6,3,Slugma,Spearow,Wartortle,Charmeleon,Smeargle,,180,19,0,90.5
6,3,Eevee,Raticate,Mantine,Blaziken,Magnemite,,189,19,1,90.4
6,3,Whismur,Minun,Golbat,Chansey,Croconaw,,170,18,0,90.4
6,3,Spearow,Blaziken,Mudkip,Ponyta,Porygon2,,178,19,0,90.4
6,3,Plusle,Pikachu,Trapinch,Wartortle,Minun,,178,19,0,90.4
6,3,Whismur,Swampert,Charmeleon,Pikachu,Magnemite,,177,19,0,90.3
6,3,Slugma,Meganium,Cyndaquil,Grovyle,Blaziken,,186,19,1,90.3
6,3,Mantine,Plusle,Pidgey,Loudred,Larvitar,,176,17,2,90.3
6,3,Ivysaur,Natu,Minun,Hoothoot,Phanpy,,175,14,5,90.2
6,3,Ponyta,Marshtomp,Smeargle,Blaziken,Spearow,,193,21,0,90.2
6,3,Geodude,Ponyta,Magby,Meganium,Golbat,,190,19,2,90.0
6,3,Plusle,Smeargle,Croconaw,Natu,Ivysaur,,171,19,0,90.0
6,3,Meganium,Phanpy,Porygon2,Spearow,Marshtomp,,171,18,1,90.0
6,3,Croconaw,Mantine,Swampert,Ponyta,Tentacool,,187,21,0,89.9
6,3,Porygon,Pidgey,Ponyta,Meganium,Golbat,,176,20,0,89.8
6,3,Chansey,Ponyta,Quilava,Ivysaur,Porygon2,,167,16,3,89.8
6,3,Porygon2,Charmeleon,Ponyta,Minun,Geodude,,184,21,0,89.8
6,3,Plusle,Diglett,Ponyta,Swampert,Golbat,,184,19,2,89.8
6,3,Sunflora,Ivysaur,Loudred,Mantine,Blaziken,,173,14,6,89.6
6,3,Mantine,Ponyta,Voltorb,Torchic,Porygon2,,181,21,0,89.6
6,3,Croconaw,Voltorb,Treecko,Magnemite,Meganium,,170,20,0,89.5
6,3,Combusken,Blaziken,Smeargle,Porygon2,Loudred,,187,22,0,89.5
6,3,Loudred,Grovyle,Slugma,Porygon,Porygon2,,187,22,0,89.5
6,3,Grovyle,Golbat,Minun,Cubone,Quilava,,194,23,0,89.4
6,3,Loudred,Minun,Meganium,Tentacool,Raticate,,177,21,0,89.4
6,3,Combusken,Loudred,Trapinch,Mantine,Ivysaur,,177,20,1,89.4
6,3,Pikachu,Eevee,Mantine,Loudred,Meganium,,177,21,0,89.4
6,3,Loudred,Combusken,Diglett,Spearow,Ponyta,,185,22,0,89.4
6,3,Swampert,Charmeleon,Grovyle,Larvitar,Trapinch,,168,20,0,89.4
6,3,Squirtle,Raticate,Ponyta,Meganium,Charmeleon,,176,21,0,89.3
6,3,Tentacool,Ponyta,Swampert,Bayleef,Golbat,,176,21,0,89.3
6,3,Minun,Slakoth,Ponyta,Meganium,Quilava,,176,19,2,89.3
6,3,Loudred,Slugma,Mantine,Numel,Quilava,,184,22,0,89.3
6,3,Cubone,Ponyta,Vigoroth,Loudred,Wartortle,,184,21,1,89.3
6,3,Voltorb,Meganium,Wartortle,Cubone,Smeargle,,174,21,0,89.2
6,3,Combusken,Ponyta,Blaziken,Swampert,Zubat,,157,19,0,89.2
6,3,Swampert,Marill,Vigoroth,Blaziken,Phanpy,,181,22,0,89.2
6,3,Sunflora,Marill,Ivysaur,Slugma,Blaziken,,164,16,4,89.1
6,3,Spearow,Cacnea,Blaziken,Ponyta,Natu,,172,20,1,89.1
6,3,Cacnea,Ponyta,Chansey,Swampert,Blaziken,,172,18,3,89.1
6,3,Spearow,Loudred,Croconaw,Mantine,Golbat,,180,22,0,89.1
6,3,Ivysaur,Meganium,Charmeleon,Tentacool,Blaziken,,180,15,7,89.1
6,3,Ponyta,Swampert,Natu,Porygon2,Treecko,,187,23,0,89.0
6,3,Loudred,Smeargle,Porygon,Porygon2,Spearow,,187,23,0,89.0
6,3,Charmeleon,Plusle,Rattata,Minun,Ivysaur,,178,22,0,89.0
6,3,Croconaw,Meowth,Loudred,Numel,Ivysaur,,178,17,5,89.0
6,3,Wartortle,Minun,Numel,Ponyta,Swampert,,169,19,2,88.9
6,3,Sandshrew,Voltorb,Charmeleon,Trapinch,Blaziken,,177,19,3,88.9
6,3,Whismur,Porygon2,Golbat,Marill,Trapinch,,185,21,2,88.9
6,3,Loudred,Wingull,Magby,Ivysaur,Swampert,,176,15,7,88.9
6,3,Numel,Vigoroth,Minun,Swampert,Porygon2,,168,21,0,88.9
6,3,Meganium,Slowpoke,Quilava,Loudred,Charmeleon,,183,9,14,88.8
6,3,Meganium,Voltorb,Golbat,Diglett,Smeargle,,175,22,0,88.8
6,3,Slugma,Plusle,Swampert,Smeargle,Pikachu,,167,21,0,88.8
6,3,Spearow,Numel,Wartortle,Ponyta,Natu,,174,20,2,88.8
6,3,Porygon2,Rattata,Minun,Spearow,Meganium,,181,22,1,88.7
6,3,Slugma,Blaziken,Wartortle,Marill,Grovyle,,180,22,1,88.7
6,3,Natu,Charmeleon,Ivysaur,Whismur,Croconaw,,186,21,3,88.6
6,3,Spearow,Swampert,Ivysaur,Geodude,Mantine,,178,21,2,88.6
6,3,Blaziken,Slugma,Swampert,Porygon,Ponyta,,170,21,1,88.5
6,3,Magnemite,Meganium,Pikachu,Mantine,Marshtomp,,185,23,1,88.5
6,3,Blaziken,Meganium,Wartortle,Mantine,Totodile,,160,21,0,88.4
6,3,Charmeleon,Porygon2,Quilava,Spearow,Treecko,,182,23,1,88.3
6,3,Meowth,Mantine,Golbat,Ivysaur,Magnemite,,182,24,0,88.3
6,3,Porygon2,Meganium,Slowpoke,Golbat,Phanpy,,187,16,9,88.2
6,3,Blaziken,Meowth,Ponyta,Croconaw,Charmeleon,,172,22,1,88.2
6,3,Slugma,Oddish,Voltorb,Meganium,Slowpoke,,172,22,1,88.2
6,3,Cacnea,Ponyta,Golbat,Minun,Zubat,,164,21,1,88.2
6,3,Meganium,Swampert,Trapinch,Ivysaur,Chansey,,164,20,2,88.2
6,3,Mareep,Ponyta,Numel,Porygon2,Ivysaur,,186,23,2,88.2
6,3,Grovyle,Spearow,Chansey,Swampert,Meganium,,171,21,2,88.1
6,3,Oddish,Smeargle,Vigoroth,Porygon2,Blaziken,,178,23,1,88.1
6,3,Trapinch,Minun,Magby,Golbat,Porygon2,,177,24,0,88.1
6,3,Slugma,Sunflora,Swampert,Sandshrew,Ivysaur,,184,23,2,88.0
6,3,Phanpy,Ivysaur,Charmeleon,Mantine,Swampert,,191,21,5,88.0
6,3,Mantine,Vigoroth,Minun,Geodude,Ponyta,,197,27,0,87.9
6,3,Meganium,Plusle,Charmander,Charmeleon,Golbat,,175,24,0,87.9
6,3,Porygon2,Elekid,Meganium,Combusken,Voltorb,,189,18,8,87.9
6,3,Sunflora,Grovyle,Quilava,Torchic,Porygon2,,167,22,1,87.9
6,3,Swampert,Numel,Grovyle,Combusken,Trapinch,,174,24,0,87.9
6,3,Elekid,Loudred,Marshtomp,Golbat,Magnemite,,174,24,0,87.9
6,3,Swampert,Charmeleon,Slowpoke,Mantine,Mudkip,,195,26,1,87.8
6,3,Natu,Onix,Porygon2,Magnemite,Swampert,,166,22,1,87.8
6,3,Slugma,Charmeleon,Ponyta,Vigoroth,Plusle,,166,23,0,87.8
6,3,Marill,Plusle,Blaziken,Golbat,Swampert,,166,21,2,87.8
6,3,Rattata,Vigoroth,Loudred,Spearow,Charmeleon,,173,24,0,87.8
6,3,Swampert,Trapinch,Loudred,Natu,Cubone,,165,23,0,87.8
6,3,Magnemite,Smeargle,Magby,Porygon2,Wartortle,,172,24,0,87.8
6,3,Ponyta,Spearow,Slugma,Loudred,Magby,,177,25,0,87.6
6,3,Swampert,Wartortle,Natu,Ponyta,Smeargle,,184,25,1,87.6
6,3,Loudred,Swampert,Elekid,Wartortle,Exeggcute,,169,24,0,87.6
6,3,Geodude,Charmeleon,Plusle,Loudred,Spearow,,175,25,0,87.5
6,3,Vigoroth,Grovyle,Blaziken,Chansey,Ivysaur,,175,24,1,87.5
6,3,Golbat,Blaziken,Ponyta,Bayleef,Tentacool,,161,23,0,87.5
6,3,Pikachu,Minun,Charmeleon,Blaziken,Croconaw,,175,24,1,87.5
6,3,Spearow,Marill,Charmeleon,Loudred,Grovyle,,195,27,1,87.4
6,3,Swampert,Geodude,Magby,Mantine,Wartortle,,188,26,1,87.4
6,3,Psyduck,Combusken,Meganium,Plusle,Wartortle,,174,24,1,87.4
6,3,Loudred,Swampert,Porygon2,Slugma,Exeggcute,,174,25,0,87.4
6,3,Whismur,Ponyta,Minun,Swampert,Bayleef,,174,24,1,87.4
6,3,Chansey,Blaziken,Raticate,Croconaw,Ivysaur,,193,21,7,87.3
6,3,Meganium,Minun,Mareep,Ivysaur,Vigoroth,,186,23,4,87.3
6,3,Rattata,Charmeleon,Smeargle,Blaziken,Raticate,,172,24,1,87.3
6,3,Quilava,Numel,Swampert,Blaziken,Whismur,,185,24,3,87.3
6,3,Marill,Plusle,Minun,Marshtomp,Porygon2,,171,25,0,87.2
6,3,Golbat,Minun,Cubone,Vigoroth,Quilava,,164,24,0,87.2
6,3,Mantine,Spearow,Croconaw,Magnemite,Golbat,,191,28,0,87.2
6,3,Swampert,Natu,Grovyle,Diglett,Charmeleon,,170,25,0,87.2
6,3,Vigoroth,Ponyta,Charmeleon,Loudred,Onix,,170,25,0,87.2
6,3,Marshtomp,Geodude,Porygon2,Mantine,Charmeleon,,170,25,0,87.2
6,3,Voltorb,Meganium,Onix,Wingull,Blaziken,,170,23,2,87.2
6,3,Loudred,Porygon,Meganium,Raticate,Quilava,,182,27,0,87.1
6,3,Meganium,Rattata,Magby,Swampert,Magnemite,,175,23,3,87.1
6,3,Meganium,Magnemite,Pikachu,Marill,Swampert,,188,28,0,87.0
6,3,Ponyta,Meganium,Spearow,Zubat,Swampert,,181,26,1,87.0
6,3,Blaziken,Golbat,Onix,Vigoroth,Swampert,,174,25,1,87.0
6,3,Combusken,Blaziken,Meowth,Ponyta,Mantine,,167,24,1,87.0
6,3,Charmeleon,Bayleef,Mareep,Porygon2,Blaziken,,173,25,1,86.9
6,3,Magnemite,Croconaw,Marill,Raticate,Blaziken,,153,22,1,86.9
6,3,Quilava,Sunkern,Charmeleon,Croconaw,Grovyle,,159,24,0,86.9
6,3,Minun,Golbat,Charmeleon,Magnemite,Spearow,,172,22,4,86.9
6,3,Sunflora,Magnemite,Porygon2,Natu,Plusle,,185,27,1,86.9
6,3,Geodude,Blaziken,Sandshrew,Plusle,Ivysaur,,165,25,0,86.8
6,3,Minun,Grovyle,Golbat,Combusken,Vigoroth,,165,23,2,86.8
6,3,Sandshrew,Grovyle,Golbat,Plusle,Minun,,178,24,3,86.8
6,3,Golbat,Geodude,Meowth,Natu,Blaziken,,184,23,5,86.8
6,3,Tentacool,Wartortle,Ponyta,Blaziken,Numel,,184,27,1,86.8
6,3,Spearow,Meganium,Psyduck,Blaziken,Cacnea,,164,25,0,86.8
6,3,Ponyta,Vigoroth,Exeggcute,Ivysaur,Porygon2,,177,22,5,86.8
6,3,Grovyle,Wartortle,Swampert,Porygon2,Eevee,,170,26,0,86.7
6,3,Minun,Treecko,Grovyle,Porygon2,Ponyta,,170,26,0,86.7
6,3,Slakoth,Marshtomp,Loudred,Plusle,Mantine,,150,22,1,86.7
6,3,Croconaw,Ponyta,Geodude,Swampert,Squirtle,,163,25,0,86.7
6,3,Charmeleon,Psyduck,Natu,Croconaw,Grovyle,,163,25,0,86.7
6,3,Porygon2,Magnemite,Meganium,Magby,Cubone,,169,26,0,86.7
6,3,Rattata,Golbat,Pikachu,Porygon2,Ponyta,,169,26,0,86.7
6,3,Wartortle,Charmeleon,Golbat,Chansey,Natu,,175,27,0,86.6
6,3,Mantine,Smeargle,Porygon,Ponyta,Hoothoot,,162,22,3,86.6
6,3,Magnemite,Rattata,Blaziken,Phanpy,Golbat,,162,25,0,86.6
6,3,Wartortle,Spearow,Hoothoot,Larvitar,Whismur,,181,26,2,86.6
6,3,Combusken,Swampert,Natu,Croconaw,Ponyta,,168,26,0,86.6
6,3,Meganium,Blaziken,Croconaw,Diglett,Totodile,,174,27,0,86.6
6,3,Ivysaur,Natu,Vigoroth,Loudred,Blaziken,,174,24,3,86.6
6,3,Pikachu,Treecko,Loudred,Golbat,Ivysaur,,161,19,6,86.6
6,3,Loudred,Spearow,Numel,Trapinch,Blaziken,,167,23,3,86.5
6,3,Quilava,Magby,Porygon2,Meganium,Raticate,,167,25,1,86.5
6,3,Blaziken,Sunflora,Natu,Mantine,Ponyta,,167,26,0,86.5
6,3,Wartortle,Porygon2,Quilava,Vulpix,Mantine,,192,29,1,86.5
6,3,Meganium,Grovyle,Geodude,Blaziken,Cyndaquil,,179,27,1,86.5
6,3,Squirtle,Loudred,Meganium,Natu,Croconaw,,185,27,2,86.4
6,3,Minun,Exeggcute,Vulpix,Porygon2,Ponyta,,172,27,0,86.4
6,3,Golbat,Meganium,Grovyle,Sunflora,Minun,,159,22,3,86.4
6,3,Plusle,Whismur,Ivysaur,Marill,Chansey,,178,27,1,86.4
6,3,Ponyta,Natu,Sunflora,Charmeleon,Spearow,,165,24,2,86.4
6,3,Ponyta,Eevee,Cacnea,Blaziken,Hoothoot,,165,20,6,86.4
6,3,Quilava,Vulpix,Loudred,Mantine,Hoothoot,,184,26,3,86.4
6,3,Tentacool,Slugma,Quilava,Wartortle,Blaziken,,184,26,3,86.4
6,3,Loudred,Grovyle,Minun,Cacnea,Wartortle,,171,27,0,86.4
6,3,Plusle,Pikachu,Hoothoot,Minun,Whismur,,171,17,10,86.4
6,3,Charmeleon,Croconaw,Spearow,Plusle,Porygon,,164,25,1,86.3
6,3,Meganium,Golbat,Chansey,Ivysaur,Spearow,,189,29,1,86.3
6,3,Totodile,Mantine,Blaziken,Geodude,Porygon2,,176,28,0,86.3
6,3,Grovyle,Mantine,Ivysaur,Slowpoke,Minun,,176,24,4,86.3
6,3,Raticate,Cacnea,Wartortle,Ponyta,Swampert,,176,27,1,86.3
6,3,Natu,Swampert,Bulbasaur,Plusle,Mantine,,157,25,0,86.3
6,3,Swampert,Marill,Meowth,Meganium,Magnemite,,182,29,0,86.3
6,3,Porygon2,Raticate,Whismur,Charmeleon,Treecko,,169,25,2,86.2
6,3,Whismur,Mantine,Quilava,Zubat,Blaziken,,169,26,1,86.2
6,3,Meganium,Golbat,Wartortle,Eevee,Bayleef,,150,24,0,86.2
6,3,Natu,Swampert,Mantine,Sunflora,Marill,,175,28,0,86.2
6,3,Mantine,Grovyle,Spearow,Swampert,Wartortle,,156,24,1,86.2
6,3,Loudred,Swampert,Mudkip,Combusken,Ponyta,,156,25,0,86.2
6,3,Pikachu,Treecko,Swampert,Ivysaur,Chansey,,162,26,0,86.2
6,3,Pikachu,Mantine,Blaziken,Psyduck,Spearow,,161,26,0,86.1
6,3,Sandshrew,Loudred,Spearow,Raticate,Mantine,,161,25,1,86.1
6,3,Whismur,Ponyta,Sunflora,Meganium,Mareep,,167,27,0,86.1
6,3,Blaziken,Minun,Bayleef,Ponyta,Combusken,,173,28,0,86.1
6,3,Pidgey,Golbat,Ponyta,Blaziken,Cubone,,173,24,4,86.1
6,3,Ponyta,Ivysaur,Blaziken,Croconaw,Larvitar,,179,26,3,86.1
6,3,Squirtle,Plusle,Loudred,Blaziken,Raticate,,179,29,0,86.1
6,3,Slowpoke,Spearow,Mantine,Loudred,Ponyta,,160,21,5,86.0
6,3,Diglett,Loudred,Spearow,Minun,Phanpy,,172,28,0,86.0
6,3,Croconaw,Meganium,Chikorita,Quilava,Cubone,,178,29,0,86.0
6,3,Golbat,Meganium,Elekid,Numel,Vigoroth,,178,28,1,86.0
6,3,Ponyta,Mareep,Larvitar,Spearow,Loudred,,184,25,5,86.0
6,3,Chansey,Charmeleon,Porygon2,Blaziken,Trapinch,,184,26,4,86.0
6,3,Meganium,Swampert,Bayleef,Wartortle,Wingull,,171,28,0,85.9
6,3,Diglett,Plusle,Golbat,Meganium,Cubone,,171,27,1,85.9
6,3,Tentacool,Loudred,Grovyle,Raticate,Ponyta,,177,27,2,85.9
6,3,Vigoroth,Spearow,Loudred,Plusle,Slugma,,158,26,0,85.9
6,3,Porygon2,Grovyle,Psyduck,Swampert,Natu,,170,27,1,85.9
6,3,Ivysaur,Pidgey,Ponyta,Chansey,Swampert,,170,24,4,85.9
6,3,Magnemite,Swampert,Elekid,Charmeleon,Pidgey,,182,29,1,85.8
6,3,Croconaw,Quilava,Marill,Smeargle,Sunflora,,169,27,1,85.8
6,3,Golbat,Ponyta,Plusle,Magnemite,Phanpy,,175,28,1,85.8
6,3,Meganium,Swampert,Sunflora,Onix,Marill,,175,28,1,85.8
6,3,Plusle,Swampert,Spearow,Smeargle,Loudred,,175,29,0,85.8
6,3,Charmeleon,Sunflora,Golbat,Porygon,Croconaw,,181,28,2,85.8
6,3,Marill,Ponyta,Plusle,Wingull,Magnemite,,187,30,1,85.8
6,3,Plusle,Quilava,Oddish,Vigoroth,Mantine,,168,28,0,85.7
6,3,Trapinch,Spearow,Mareep,Blaziken,Ponyta,,174,29,0,85.7
6,3,Mantine,Meganium,Torchic,Slugma,Quilava,,173,28,1,85.6
6,3,Slugma,Plusle,Swampert,Smeargle,Hoothoot,,161,25,2,85.6
6,3,Charmeleon,Meganium,Totodile,Vulpix,Blaziken,,149,25,0,85.6
6,3,Vigoroth,Exeggcute,Ponyta,Croconaw,Vulpix,,178,30,0,85.6
6,3,Bayleef,Porygon2,Plusle,Pidgey,Charmeleon,,172,27,2,85.6
6,3,Charmander,Plusle,Spearow,Swampert,Magnemite,,177,29,1,85.5
6,3,Meganium,Golbat,Vulpix,Minun,Spearow,,171,28,1,85.5
6,3,Quilava,Loudred,Exeggcute,Blaziken,Numel,,165,27,1,85.5
6,3,Swampert,Quilava,Loudred,Plusle,Torchic,,159,27,0,85.5
6,3,Exeggcute,Minun,Cubone,Spearow,Ivysaur,,176,30,0,85.4
6,3,Wartortle,Ivysaur,Torchic,Blaziken,Sandshrew,,176,28,2,85.4
6,3,Meganium,Smeargle,Porygon,Swampert,Ponyta,,170,27,2,85.4
6,3,Ponyta,Wartortle,Mareep,Diglett,Mantine,,158,26,1,85.4
6,3,Vulpix,Blaziken,Croconaw,Porygon2,Minun,,181,31,0,85.4
6,3,Combusken,Ponyta,Blaziken,Chikorita,Spearow,,163,27,1,85.3
6,3,Porygon2,Pikachu,Magnemite,Slugma,Charmeleon,,163,28,0,85.3
6,3,Porygon2,Ponyta,Squirtle,Phanpy,Quilava,,174,29,1,85.3
6,3,Porygon,Meganium,Pidgey,Swampert,Golbat,,179,30,1,85.2
6,3,Golbat,Quilava,Swampert,Pidgey,Combusken,,179,26,5,85.2
6,3,Elekid,Grovyle,Plusle,Blaziken,Rattata,,173,30,0,85.2
6,3,Bayleef,Wartortle,Exeggcute,Minun,Meganium,,173,29,1,85.2
6,3,Slugma,Swampert,Ivysaur,Hoothoot,Quilava,,167,24,5,85.2
6,3,Wartortle,Slowpoke,Mantine,Whismur,Larvitar,,178,30,1,85.2
6,3,Ivysaur,Meganium,Ponyta,Spearow,Mudkip,,195,29,5,85.2
6,3,Charmeleon,Magby,Mantine,Voltorb,Quilava,,189,32,1,85.1
6,3,Spearow,Onix,Ponyta,Vigoroth,Minun,,166,28,1,85.1
6,3,Swampert,Loudred,Ivysaur,Pikachu,Slugma,,166,23,6,85.1
6,3,Croconaw,Phanpy,Magnemite,Meganium,Natu,,177,31,0,85.1
6,3,Loudred,Ivysaur,Smeargle,Meganium,Voltorb,,171,19,11,85.1
6,3,Quilava,Blaziken,Wartortle,Loudred,Marill,,171,29,1,85.1
6,3,Mareep,Croconaw,Ivysaur,Slowpoke,Meganium,,165,25,4,85.1
6,3,Trapinch,Grovyle,Spearow,Blaziken,Bayleef,,165,29,0,85.1
6,3,Chansey,Pikachu,Golbat,Marill,Magnemite,,159,24,4,85.0
6,3,Numel,Grovyle,Mantine,Meganium,Psyduck,,181,29,3,85.0
